Hybridization REF	TCGA-AO-A0JI-01A-21R-A056-07
WDR85	-1.1985
ANK2	-0.5585
PAGE4	-0.505333333333333
SENP6	0.566166666666667
AKR7A2	-0.676166666666667
FKBP10	-2.30575
VEGFC	-2.298
LARP1	-0.35125
SRBD1	0.72775
ITGB6	0.194
SLC1A2	1.48357142857143
INVS	0.838333333333333
MPO	-0.151333333333333
MOBKL3	1.0771
CUTL2	-1.924
KLK2	-0.189416666666667
VIM	-2.27525
REG1B	-0.0598000000000001
PCDHGC4	0.193333333333333
C3orf34	-0.145166666666667
SUMO3	-1.21016666666667
CST9L	3.30825
MLL4	-1.7525
SPR	2.16216666666667
SAMD9L	0.01675
ABCE1	0.1705
SUPT3H	0.179
ACTBL1	-0.0365
ADAMTS4	-0.4278
SLIT3	2.70675
RHEBL1	-1.845
NPM2	-1.78125
MAN1C1	-0.23525
KIAA1856	-0.1495
HSPA6	0.80825
LOC388152	-1.0145
C10orf140	0.029
ZDHHC12	-1.162
LIN7A	2.6849
PHC2	-1.17983333333333
SPHK1	-2.8175
TRIM26	-0.5030625
FAM83E	0.4435
C18orf24	-1.56566666666667
ZNF578	0.883
ORAI1	-1.22375
RUVBL1	-0.0540833333333333
C7orf20	-1.24433333333333
APAF1	0.3615
SLC36A4	-1.08566666666667
MYH11	4.90383333333333
NEK1	0.7838
MPP2	-1.28275
C12orf24	-0.821
TNK2	0.219
ZNF289	-1.42275
MATN3	1.82142857142857
IFNGR2	0.156
ITPR1	3.54675
EBF3	2.7833
TBC1D20	0.6115
OR10P1	0.18075
DDAH2	0.8405
SHPRH	-0.8895
STX7	-0.079
LOC554248	-1.94775
BCAR1	-1.1405
ATXN3	0.55125
TRIM27	-0.83825
CDC42EP2	0.8505
CHP	-0.0107142857142857
SOX17	1.542125
ZNF259	-1.31216666666667
CHCHD1	1.43125
ZDHHC19	0.842
GBP2	1.182
GARNL3	1.514
MRC2	-2.397
C1orf52	-0.96375
AOF2	-1.21766666666667
LRPPRC	0.1697
ACVR1C	0.1505
TM4SF18	3.39283333333333
TMEM169	-0.118333333333333
PPP1R16A	-0.6625
EBF1	-0.039
RRS1	0.598166666666667
SNX2	0.87
OR2T2	-0.392
RBX1	0.5915
ANKRD54	-0.338166666666667
TSNAX	1.35033333333333
TMEM83	-1.21475
ZBTB7A	-1.03525
ATM	-2.06154545454545
LOC338328	3.06566666666667
TIE1	0.00250000000000002
HIST1H3G	-0.264833333333333
PASD1	-3.57016666666667
TINAG	0.781333333333333
PCDHAC2	0.4375
LRRC15	-1.79775
WBSCR17	-1.7625
TFF2	-0.115
PARP2	-0.471
NDFIP2	0.889625
PCDHGB2	-0.134
WDR60	0.32825
MAP7D2	-1.3756
USP45	-1.3835
GSDML	-1.47475
TNS1	-0.5856
PLCD4	2.70825
IQCD	1.79833333333333
SMPX	-1.532
CD9	1.85583333333333
SRGN	2.564125
CASP7	2.026375
INOC1	-0.0241666666666667
DKFZp451M2119	-0.76975
VMAC	0.201
USP53	-0.0359
CAMK1G	-1.044
TMEM106A	-1.38466666666667
CDC20	-3.2023
ACSL5	-1.11216666666667
CBWD5	0.285125
C1orf87	-1.25516666666667
KIAA1274	0.09125
PRUNE2	-2.44561538461538
LYPLA2	-1.7775
DOK6	-1.94516666666667
GPR149	-0.537333333333333
FAM30A	3.5315
TMEM129	1.344
SLC35B3	2.30275
ACPP	-0.4692
LOC200261	-0.3675
SLC4A7	0.3612
CCDC40	2.84375
GART	-1.1385
THOP1	-1.684
SCARB1	-1.005
CACNA1F	-0.176333333333333
TRIAP1	-0.358833333333333
SYT14L	0.32
SFRS8	-0.859166666666667
PBOV1	-0.64825
GOLSYN	4.23725
GJB7	-1.064
CAMK2N1	1.34766666666667
GREM1	0.960833333333333
FLJ20433	-0.0055
QPCT	-2.489875
PRKAG2	1.78366666666667
H2AFX	-0.0616250000000001
C6orf154	2.61975
PLOD3	-2.1685
ZBTB39	-1.37016666666667
WASF3	-0.606
DRG1	0.383
PRR4	-1.8905
SPCS1	0.3335
KDELR3	-1.37866666666667
SRP19	0.564666666666667
GABRA6	1.662
MFSD1	0.998
MMEL1	2.86075
PDXDC2	-0.657666666666667
BUB1	-2.32811111111111
RNF138	-0.3325
MYLPF	-0.2772
AIF1	-0.321333333333333
DYNLRB1	1.4813
HCN3	-0.958333333333333
HIST1H2AI	3.632
MAP4K5	0.170833333333333
LASP1	-0.22225
LOC130951	0.021
PLAA	1.021875
KRT6A	-2.696
C6orf117	-2.353875
ARHGAP23	-1.855
PTF1A	1.6225
GPHA2	-0.1045
LCE3B	0.52175
MCL1	0.314571428571429
EHBP1	-0.08525
PRNP	1.076875
ZSCAN1	-1.11125
C1orf113	0.689333333333333
FOXA3	-3.09675
NEB	-1.57
ASGR1	-5.09266666666667
CTGF	2.17183333333333
RAB17	1.17816666666667
MST101	-0.0475
JARID1B	-0.0171
USP37	-0.1277
PTBP1	-1.27833333333333
PTPN7	-1.5055
CDC7	-1.86383333333333
SNX7	-0.20475
ZNF335	-0.91625
CPT2	-0.5365
HEATR1	-0.8435
HSPC152	0.02575
C5orf40	0.31925
PSME1	0.6375
STAG3	-1.61625
TMEM154	1.9475
KLHL32	0.425666666666667
TSGA10IP	-1.969
SUV420H2	-1.92216666666667
SF1	-1.25255555555556
2'-PDE	0.4775625
PNLIPRP2	4.899
TRSPAP1	-0.052
NUP210	-1.09516666666667
ANP32C	-1.0235
RAB11B	-0.042
ASB15	0.2295
ITGB3BP	-0.7575
UBASH3A	-2.04875
YWHAB	0.952125
TPRX1	-0.434
LY6G5C	-0.288875
SLC7A2	0.964625
CLK1	-0.1182
HSD3B7	-0.274666666666667
VDR	1.3915
C16orf74	-1.196
ACE	-0.03625
PSMA2	0.7015
CCDC131	-0.86325
ZNF213	0.0293333333333333
EML2	0.095
ALS2CR13	0.339833333333333
GLYATL1	0.669
DSPP	-0.085
DHFRL1	0.024
C10orf30	1.80466666666667
SH3RF2	-1.52183333333333
LOC197322	-1.47616666666667
DLL3	-2.09375
TIGD7	1.08475
GFRA3	-0.13425
CPA1	-0.00733333333333331
RTN4	0.709833333333333
PPT2	-1.92833333333333
FASLG	1.107
FOXP4	-0.308875
RPL26	1.0237
GNL3L	-2.06633333333333
FMR1NB	-0.57525
CD163	7.1535
SGPP2	0.8265
GIMAP2	2.35725
CD37	0.556
DPT	3.16483333333333
NBLA00301	0.6275
RGS5	2.93466666666667
C9orf4	-1.727
ACTL8	-2.931
PRKAR2B	1.22125
OPLAH	1.39333333333333
C20orf134	4.5445
SPACA5	-0.913333333333333
TBL1X	0.480333333333333
TSPYL3	-0.6545
CHCHD3	-0.45825
CRKRS	-0.232
GPR65	5.03075
DFFA	-1.1235
FUT1	1.81175
C6orf204	-0.373333333333333
TMEM51	-1.69625
ZNF580	0.12925
CMTM2	-0.9295
C20orf200	-0.9945
EZH1	0.173833333333333
FDX1L	0.273625
MRPL32	0.79825
PCAF	0.1902
ALOX15B	1.08283333333333
CD59	0.998458333333334
CDK9	-0.219
ERP29	0.161166666666667
TTR	-4.93
BCMO1	0.0585
DDIT4	-0.505
PTGDS	2.9545
C3orf63	0.974666666666667
BST2	1.072625
CYP1A2	-0.737666666666667
C5orf25	0.99425
STX1A	-1.30953333333333
OR2A12	0.5355
SH3BP5L	-0.66
SERINC5	-1.077
USP6	-0.0522
MRPL3	0.419166666666667
POMP	0.038375
INPP4B	1.63075
GMPPB	0.047
EAPP	1.50175
AHSA1	-0.27125
ABCA11	0.475
SLC5A6	-1.769
HIVEP2	1.085
SUMO2	0.898625
KIAA1822L	-2.77483333333333
C11orf67	2.96725
TXK	-1.265
PHCA	0.025375
ICAM4	-2.3585
FPGS	-0.742333333333333
SNRPA1	-0.3715
KCNJ4	-1.502
KIF6	1.4647
HIST1H2BG	-0.0843333333333335
SLC5A5	0.58975
ZNF354B	0.561833333333333
IL12RB2	-0.141
C11orf76	0.250166666666667
GAL3ST2	0.4385
AIFM2	-0.572125
SYNC1	-0.542875
UBL3	-0.2165
PIK3CG	-0.837333333333333
NLN	-0.295
BCORL1	1.031
CD5L	-0.34425
ZNF238	-1.0646
KIAA1394	-1.40033333333333
C16orf55	-0.7796
CYP3A7	-1.55725
KRTAP3-1	-2.1865
TFDP1	-1.65866666666667
MND1	-0.81325
NODAL	-0.4198
GTPBP4	-0.511
TUBGCP2	-0.3805
SLITRK5	0.665
CIC	-0.898
CD79A	0.922
SAMD14	-0.460833333333333
TNPO3	-1.6235
OR10G3	0.482
OR10G8	0.5215
CCDC111	0.684
HOXC9	-1.232
DCUN1D1	0.7035
CYB5R1	2.632
TSR2	0.3125
DAB2IP	-0.1887
SLC6A5	0.1205
RAB3D	0.603
DCUN1D4	-0.383666666666667
ERBB3	0.485083333333333
SDC1	-0.0340833333333333
ATP6V1H	1.4315
SYK	2.0285
ST20	0.11325
C13orf30	0.2865
WDR40A	0.637833333333333
ADMR	-0.2095
LOC388335	0.96675
ACSM1	3.3725
TDG	-0.282083333333333
FLJ11235	-0.0595
MRPS5	-0.765166666666667
AGPAT2	-1.5535
SLC12A1	0.199333333333333
CYP27A1	-2.652
THAP7	-1.092
XPO1	0.3245
ALMS1L	0.1485
C1orf2	-0.50725
ZNF777	0.159333333333333
CAMK2A	-0.35475
SMC1B	0.456125
IHPK2	-0.123666666666667
LEMD1	-3.37875
NKD2	-0.605
CLU	1.49321428571429
ARMETL1	3.1935
PABPC4	-2.81
CXCL12	1.47233333333333
TFAP2C	1.0928
TTTY8	0.851
ABCB10	0.1085
ENDOD1	1.24733333333333
IDI1	-0.0625
KCTD6	2.50266666666667
CCDC105	1.0625
ULBP2	-2.5155
ZDHHC5	-0.08
WNT8A	0.171
COMMD10	0.35425
KLHL12	-0.05425
GPR50	-0.415
NR5A2	-0.435
OXGR1	3.39916666666667
EHD3	0.266
CAPRIN2	-0.494625
KLRC3	-2.94375
SF3B1	0.4065
IPO7	-1.265
ALDH1A1	0.141
ANKRD5	0.706375
TSNARE1	-0.0525
DDEFL1	1.096
RNASEL	-0.0296666666666667
DNAH9	0.37675
HELLS	-0.4325
TNS4	0.033
NAV1	-0.2599
KIAA1409	-0.3245
C20orf26	4.725
TUBG1	-1.7235
IRX2	2.10675
CNGA4	0.0885
MGC50559	2.47983333333333
OR4K17	0.563
TM2D2	3.77008333333333
FAM32A	0.44075
TXNDC14	-0.00175
CCBL1	-1.0455
ANK1	0.903333333333333
PRSS23	0.100125
PPM1L	0.419
SPATA20	0.15525
APCS	1.38766666666667
C14orf122	-0.3675
PSMB5	0.724125
C6orf10	0.206666666666667
SETDB2	0.6205
SPNS3	-1.18725
SGMS2	0.3745
MXD3	-1.16916666666667
MON2	0.2069
CARTPT	0.38725
HNF4A	-1.3876
RABEP1	1.55025
TNFRSF10B	-1.5185
USH1G	-0.768
PPAP2B	-1.63866666666667
TMEM16K	-0.43875
CTDSP1	0.00933333333333338
CDK5R1	-0.0493333333333333
GABRR1	-1.152
OPN1LW	-0.9685
FAM98C	1.049375
DBN1	-1.2495
ACAD10	-1.46941666666667
QTRTD1	0.255
WNK3	-1.14483333333333
RPS19	-0.279125
C1QB	3.093375
OTUD5	-0.89575
SLC41A2	1.24383333333333
TMEM22	-1.89866666666667
KHSRP	-1.2555
TNFRSF11A	-0.446
FBL	-0.725666666666667
IBTK	0.541166666666667
OXER1	-0.2895
CBLN4	0.120285714285714
GPR172B	-0.167333333333333
CFTR	-0.906
VSX1	2.1095
CAMK1D	-1.98575
LOXL3	-2.332
RTP4	2.10175
SLFNL1	-0.689
KIAA0828	0.971375
PAR5	-0.536
LOC723972	-0.5665
GDI2	1.255625
CEBPA	-0.7151
MLF2	-0.969
AFMID	-0.61975
ALOX12B	0.8385
BPHL	1.743875
COX5B	0.354
S100A10	-1.1058
THOC6	-1.027
NHN1	-1.30125
RRP12	-0.9195
ARID3B	-2.07775
CD3G	-1.60766666666667
KIAA0133	-0.35025
NAT11	-1.48933333333333
PPAT	-0.514166666666667
SIRT3	1.3836
TCERG1L	-0.07625
NIPA1	0.6699
DPP8	0.4872
IL7R	1.37333333333333
ZFP64	0.6295
DMAP1	-1.0035
TRMT12	1.0325
TLR4	0.8055
WFIKKN2	0.09175
RAB12	-0.991166666666667
DDX51	-0.437
KIAA1086	1.40825
ZNF295	0.476
ACVR2B	-1.38114285714286
LOC494150	-0.579625
ZNF517	-0.575
DNASE1L2	-2.739
SUFU	0.188166666666667
LOC283677	0.1385
LMO3	-0.123
PPP2R5D	-0.798833333333333
ZNF587	0.7801
HIST4H4	1.023
CYP2C8	2.4955
C1orf80	0.376
DOCK5	-1.80683333333333
C9orf24	1.30175
OR5AR1	0.069
C11orf24	-1.01475
UNQ1940	0.22175
CAP2	-0.126
TIMM44	-2.06425
DSEL	-1.0763
ROM1	0.43375
FBXO4	1.9935
MYLC2PL	-1.134
MLH3	1.7801
NOX1	0.448166666666667
DPEP2	0.542
DNAJB5	-0.25025
RLTPR	-0.163
MBIP	-0.361666666666667
COPB1	0.627
SFTPA1B	0.826
C10orf4	0.8988
PRELID1	-1.6285
NOLA1	0.22525
C19orf24	-0.1895
TLR9	-1.7085
HLA-DMA	1.596
HCRP1	-2.0335
GPR137	-0.455
ITGA11	-1.76383333333333
PHF13	0.0491666666666667
MARK4	0.235333333333333
METTL4	0.7345
MBD3	-0.7865
LOC134145	0.98275
FGF3	0.18575
SLC35A3	-0.282375
CLEC16A	-0.9195
AMOTL1	0.243166666666667
FLJ31438	0.36125
PAICS	-0.837875
TOMM40L	-0.7725
MMD	-2.3045
KLK10	0.4817
NIT2	0.664666666666667
SERPINB10	-0.15125
KLF15	0.5964
CCDC5	0.0475
WSB2	-0.20925
ME3	1.7195
CACYBP	0.0633333333333333
TCTN2	0.0125
JAK1	-0.423
C2orf25	-0.4255
GPD2	0.2085
FBXL11	-0.358166666666667
CDV3	-0.472
GALNT11	1.27425
NDUFA12L	0.2083
FLOT1	-0.962642857142857
TOR1AIP2	0.45925
MMP25	3.19975
C1orf164	-1.0618
CHST5	-0.094
LYRM4	-0.1079
GPER	-1.7575
HIPK2	1.57875
DAP	-1.5
ZMIZ1	0.685166666666667
DDX58	1.51125
DCC1	-0.5705
AKT1	-1.6155
ENPP6	0.8345
ERVWE1	-0.3845
CDC34	-1.8755
RNF125	-0.98125
CASC1	4.17575
SHROOM2	1.31575
RRM2B	1.43883333333333
COL6A3	0.342125
TMEFF1	-1.9725
PLEKHA4	-1.60866666666667
LYSMD1	2.11183333333333
SEPT1	-1.2012
AOF1	-0.328666666666667
GNPAT	-0.01725
WDR18	-1.1515
HSD17B12	-0.6668
HIST1H2BM	1.9495
INDOL1	0.115
SUDS3	0.84275
C1orf192	0.643
CYP2B6	-0.57475
TBC1D2	0.436833333333333
SLC25A12	0.48225
ERCC6L	-1.048
MGC10814	-1.54533333333333
POLR2C	-1.38983333333333
ZNF77	-0.2685
EIF3K	0.1087
HPX	3.70325
ANKRD27	-0.284
MALAT1	-1.082
PLB1	0.537666666666667
HRNBP3	-0.762333333333333
CPSF4	-1.3295
OR52N2	-1.4875
PIP5KL1	-1.34825
GH1	0.0875
HPS5	-0.3935
SLFN5	-0.991125
POP5	0.0475
OVOS2	-4.08
C20orf108	0.35725
MARS	-1.73475
CLRN3	4.694
ARSE	-1.34716666666667
PPIE	-0.623333333333333
PHACS	-1.876
GP5	0.8555
IL8RB	0.8165
FCRLA	-0.282
ARRDC1	-0.3099
KRTAP9-4	0.7205
ZNF613	0.672
OR11A1	-0.191
TMEM132B	-1.64933333333333
PGLS	-0.6785
BSND	-2.762
KCNK18	-0.1895
FOXD4	0.12925
SV2C	2.119
LCN2	-0.8988
ZNF490	0.1872
C3orf15	2.4915
CACNA2D4	-1.42016666666667
CBX5	-0.932
MAGEB4	0.01675
BOLA1	1.4045
PPP2R5E	0.494
COL5A1	-1.15283333333333
ASB7	-0.485166666666667
SFT2D1	0.233125
DERL1	0.3759
RABL2A	0.489
MOAP1	1.163
KIAA1545	-0.349833333333333
F3	1.75375
PLEKHM2	-2.2525
CCDC89	0.0391666666666667
EFCAB1	0.941714285714286
TMEM48	-1.79175
SEPHS2	-0.079
PYGM	-0.189666666666667
PRICKLE1	-0.9
WNT5B	-2.065
TAS2R38	0.9005
IMP5	0.639
KHDRBS1	0.2212
LARS2	-0.179166666666667
C3orf28	-0.27125
FTCD	-3.2475
C10orf68	1.53
DGAT2L3	0.942
PSEN1	0.664083333333333
MGC33657	0.325333333333333
PLA2G4B	0.985666666666667
CDKN2A	-1.26616666666667
DLX1	-2.009
TSHB	0.436
C18orf37	0.753
MEX3C	0.342375
MAMDC2	0.23525
PDIA4	-0.618916666666667
ATP5E	0.3255
CASP2	-0.810214285714286
SERBP1	-0.704961538461539
ZNF341	-1.07733333333333
TESC	-2.3205
TMEM31	-1.945
OR51I2	-1.123
YTHDC1	1.10735714285714
JUN	-0.3115
AGMAT	-2.178
PCNXL2	-0.78175
ATAD5	-2.109375
STK38	-0.6545
AZI1	-0.292
RBP1	-1.067
C4orf26	-1.55675
KIAA1026	-2.03025
TMEM101	2.17475
HSFX1	-1.059
TREX1	0.52175
C18orf10	-0.9097
TRIM15	-3.11728571428571
CA6	0.220714285714286
CEP57	-0.340625
AR	3.2995
SESN2	-1.39283333333333
KIF3C	-0.329125
EPB41L5	1.90142857142857
ARHGEF10	-1.17159090909091
POLR3D	-0.364875
INDO	-0.143833333333333
GABRA3	-1.201
SCG5	-1.6294
E2F3	-1.4763
TIGD5	0.41025
FGD6	0.209583333333333
KLHL3	-0.576571428571429
SCGB3A2	-1.4935
URP2	-1.1475
ATP6V1B1	0.6551
CALML6	-0.1275
LOC100049076	-1.4275
TMF1	0.894
LOC388503	-0.3565
CDH5	1.48225
RPS6KC1	0.2345
DAAM1	0.386
TNFRSF10D	-2.0875
GSTT1	1.7588
INPP5A	-1.11375
TRAF3IP1	0.3999
SMARCE1	0.495230769230769
VRK1	-0.3765
TTC16	1.48275
AARS	-1.75416666666667
ARHGAP27	-1.23483333333333
ZAK	0.456714285714286
ACSM2B	-3.935
TRAP1	-1.82783333333333
MRPL53	1.430125
RNF44	-0.44875
NPTXR	0.4605
DPYSL3	-0.856666666666667
APP	-0.7668
GLS2	1.6895
MNX1	-1.71116666666667
CMTM7	-0.22925
OR10A7	0.7465
NYD-SP21	0.647666666666667
ORC5L	0.05675
SLC16A10	-1.836
TMEM178	-0.5365
LOC441601	-4.47
PTGIS	0.18275
KBTBD7	1.7485
C19orf41	0.484666666666667
CEACAM3	-1.13354545454545
KRT23	-2.74025
SERHL	3.538
PNKD	-0.643375
UBC	0.442
ATRN	0.720375
HAPLN1	0.121
RANGAP1	-1.69025
C10orf26	0.520333333333333
KCNA7	-0.644
SRY	0.659
LOC376693	-0.1655
HIST1H2BF	1.8495
CDCA8	-2.63083333333333
MLC1	-2.381
TNIP3	0.071
OR4D1	0.7405
IFT52	0.539666666666667
GOLT1A	2.4915
UTP20	-1.000125
RP3-402G11.5	-0.509125
PRSS33	-0.57075
PMPCA	-1.4115
APOB48R	0.915
GLTP	-0.43225
MPL	0.5645
C9orf78	-0.44
ADAM12	-0.770857142857143
CSPG4	-2.667
LOC144305	0.185
KRTAP4-10	-0.806285714285714
PAK1	0.184
ADCY7	-0.788444444444445
TAS2R43	-0.43
FRAS1	1.60053846153846
PPP1R14A	-1.59266666666667
OR2B6	-1.66325
ATP13A1	-0.7915
SIDT1	2.06575
C1RL	2.17666666666667
PRKRA	-0.1175
TLN1	-0.5732
RP11-50D16.3	0.167333333333333
MITF	-1.52883333333333
GYS1	-1.42125
LYG1	-0.856166666666667
NSMCE4A	0.492
DNAI1	0.184666666666667
HOXD11	-3.3255
FNBP1L	0.4963
DHX35	-0.62025
LCE3E	0.672625
SLC33A1	1.494
DCLK3	1.38016666666667
TRIM33	-1.47066666666667
TMCC3	1.1815
FBXO42	-0.075
C1orf27	0.7502
C17orf50	0.6125
RNF14	1.57783333333333
SLC4A8	0.044
RAB3IP	0.5998
COX6C	4.30928571428571
PCSK1	-3.73814285714286
SLC13A1	0.3065
ARF6	0.7655
KIAA1009	-0.415
HOXA13	-2.86525
HMGN1	1.177
CXADR	0.17775
MGC14436	-1.358
UTF1	0.2055
TSC22D1	0.7692
BZRAP1	1.0735
PUF60	-0.0821666666666667
SHC1	-1.747375
HOOK3	0.1537
LIMS2	0.211
BAHCC1	-1.69683333333333
CLCC1	0.0641666666666667
ENTPD3	0.4012
SMO	0.4215
PIK3R5	-0.516666666666667
CDC14A	0.643
KRT1	5.7055
ENOX2	-0.18
FLJ22655	1.85625
FPRL1	-1.042
INTS6	-0.4387
ZCCHC5	0.1955
SMC3	0.07375
C6orf123	0.4458
FLJ20160	1.56125
LOC653391	-0.590666666666667
GSS	0.125
NT5M	0.99475
SIX5	-0.94375
TAF5	-0.737
KCNA1	0.924
ANLN	-2.7585
MGC45491	-2.29466666666667
SSTR2	0.3175
LYPD4	0.26925
TH1L	-0.290125
CHRNA5	-1.5925
PNMA6A	-0.365
FLJ16369	-1.953
DLX2	-3.96085714285714
C6orf108	0.988083333333334
ALDH3A2	2.4455
CLEC1B	0.8466
LEPREL2	-2.92375
FOXJ1	2.5046
OR1D4	-0.152
PPIL4	0.31425
MTRR	-0.75475
SLC27A3	1.38116666666667
HTR7	0.772666666666667
MIB2	-0.92875
BHMT	-1.8705
A2ML1	0.9945
MSMB	-1.80775
KIAA1383	-0.329125
TRUB2	0.0885
PF4	0.0844
IL1F5	0.751
LRRC37B2	-0.206
IPO4	-1.05925
FIGF	3.14525
QDPR	1.33225
ZNF598	-2.5185
BOP1	-1.43125
MAPK12	-1.3675
POLR1E	-1.034625
CEECAM1	-0.141
INSRR	0.3948
SIPA1	-0.85975
ULK4	-0.308333333333333
BTN3A1	-0.9706
FABP5	-1.8971
KBTBD3	2.78216666666667
SORT1	-0.72
YWHAQ	0.5763125
LRIT1	-0.513
KIAA1704	-0.1026
MEIS2	-1.57055555555556
ENOSF1	-1.8305
PCDH7	-0.265857142857143
FZD9	-1.8815
RPLP1	0.982166666666667
ZNF75A	1.13325
P4HA3	0.6365
NKX6-1	-0.19675
CTA-216E10.6	-0.637833333333333
IFT140	-0.16025
DENND1A	-0.392666666666667
ALCAM	3.5042
ABHD2	1.79340909090909
QPRT	-2.992
TRAM1	1.83185714285714
ATP1B4	0.510571428571429
NUP37	-0.26875
SAA3P	0.1155
SLC22A6	-0.0535
KIAA0265	0.52625
ZNF41	-0.2315
ADAM19	0.0439
ERAF	-0.7505
DEFB119	1.26036363636364
DNMT3B	-3.79866666666667
SNF1LK2	0.355
MGC24039	-1.21183333333333
TAS2R48	-0.871
PNLDC1	0.153333333333333
ADAMTS16	-0.784142857142857
TMEM92	-3.083
CCT8	0.4805
POGZ	0.655666666666667
N-PAC	-0.87425
GUCA1B	-1.1176
ZZEF1	0.793666666666667
OR2C3	0.3175
ZNF334	-3.04866666666667
RANBP6	1.12475
LDHB	-0.314166666666667
BAMBI	1.2
RAB5B	0.6485
FOXB1	0.885
MRPS12	-0.42075
MRGPRF	-0.043375
CRIPT	0.4895
CYP2D7P1	-0.1565
RYR1	-0.438142857142857
NDUFA2	1.77075
TRIP12	-0.45
KCNE3	2.20033333333333
MOBKL2B	-0.1302
MIOX	0.2185
ACOT7	-1.9685
FGF6	0.3795
RASSF5	-1.0502
ATAD3B	-2.9495
IKZF3	0.4415
H3F3B	0.625
C6orf91	3.3905
SEC11C	1.7965
TMEM14C	0.907
KIAA1632	-0.182875
SLC38A4	-1.1965
FGFR3	-0.3045
HES7	-1.1635
HINT3	0.63025
ARIH1	-0.6425
FLJ35880	-2.201
C1orf129	0.427
POU6F1	-0.300375
RPL32	0.02
BBS1	1.44683333333333
RGPD5	1.249
SULT1C2	-0.189333333333333
KDELC1	-1.918
PIP5K3	-0.597166666666667
CHI3L1	-1.5448
CSDA	-2.13533333333333
VTCN1	-0.85275
WDR62	-1.87475
TMEM170	-0.8085
KIF2A	-0.70775
C6orf182	-1.727
ARL6IP6	-1.345
ZCCHC9	-0.464
RARB	-0.351166666666667
ZNF320	0.405375
DHX15	0.525
PICALM	0.440166666666667
CNOT6	0.913666666666667
HIST1H1A	-1.09575
ZNF702	0.249333333333333
OR1E2	-0.3125
HLF	-1.8158
LOC442582	-1.7415
KIAA0494	0.330125
TCF4	-0.7394
APOBEC3B	-0.9005
FAM54B	-0.05075
MYH2	-2.62225
FXN	-0.406166666666667
C12orf59	0.163
PAEP	-1.324
SPG11	0.463
VN1R4	0.403333333333333
KCNJ13	-1.2555
NOC3L	0.39225
C5orf36	1.019
CPAMD8	0.5205
MLN	-0.8402
FLJ11184	0.8735
TIAM1	-0.639833333333333
OR10J3	0.119
OR52E2	0.618
PBX1	1.3038
UBL7	-0.868
PXMP2	0.90175
SYTL1	-0.826333333333333
FAM126B	0.2715
ZNF711	-3.33371428571429
GGA1	-0.667666666666667
VAMP4	1.462
BCAP29	-0.3478
C20orf19	0.1285
ZNF275	-0.08875
NEK6	-0.937
SETD8	-0.8115
HEXIM1	1.56275
SULT1A2	-0.783
KLHL9	1.85125
SLC39A12	0.48375
ARHGEF16	-0.6845
SCN1A	0.216833333333333
HNRPH1	0.418833333333333
C9orf103	2.02825
ECE1	-0.155333333333333
MED18	-2.40325
TEX13B	0.264
SNN	-0.49325
C6orf62	0.744722222222222
WNT3A	-0.264
IL22RA2	0.2495
MGC21881	-0.199625
GABBR1	-1.11725
YIPF6	1.169
PROX1	-2.0806
PPP1R1B	-1.3315
LANCL2	0.1195
SCN3A	-1.2345
SSRP1	-1.27983333333333
ASXL2	-0.27475
RPE65	0.159
SNAI1	-1.95575
EFNA2	-0.76675
CLDN9	-0.386
TP53I13	-0.719375
LOC375748	-0.08575
C9orf7	0.7445
C14orf178	-0.756
GC	0.26825
IER3	2.581
KCTD10	0.588375
FLJ45717	-0.8645
ADC	0.834833333333333
LOC285908	-1.44483333333333
MLL3	-0.02175
KIAA1787	-0.86275
MGC31957	-2.05075
MUC5B	-0.312545454545455
ZNF193	0.46225
CSRP1	-0.97775
MOSPD1	-0.259166666666667
C21orf49	1.4985
RAD1	0.12075
ANKRD34	-2.05825
NFRKB	-0.53
FANCA	-3.06475
VTI1A	0.219357142857143
PCBP3	-0.8764
BFSP2	-1.8855
ZNF354C	-0.18375
FRMPD4	0.85325
IKBKG	-1.793
LOC441046	-1.085
UNQ9438	1.33966666666667
TM4SF20	0.051
MAGEC1	-4.66125
AMMECR1	-2.464125
GLDN	2.6855
TTC30B	1.88825
SEC13	-0.2698
EGF	-0.111875
HAGH	0.31
VSIG1	3.4702
NHLH2	0.15125
NCAPD3	-1.56375
MGC16121	-3.2015
HIATL2	-0.85275
BRCC3	0.925833333333333
LCE2D	-0.198
TMEM79	-0.4975
GTF3C5	-1.29825
AKR1C4	0.074
C3orf59	0.729875
RBM26	-0.557375
DUSP14	-0.246166666666667
AP4M1	-0.808833333333333
RIMBP2	0.289333333333333
ABCC2	-4.1135
DNAJC16	0.545666666666667
TTC12	2.597
SNX13	0.313333333333333
C6orf168	1.672
C1orf100	-0.872
CSPP1	1.00975
LRRC56	2.3045
OR1J2	0.7645
THY1	-1.2346
KIT	4.68033333333333
TBC1D8	1.747
EPHA7	0.0315
SOLH	-2.00125
SVIP	4.13275
ZNF294	0.02625
HAND2	0.176166666666667
CENTB2	-0.326666666666667
MARVELD3	1.79125
CREB3	0.566833333333333
KRTAP1-5	-1.767
OR8K1	-0.016
MED25	-0.102833333333333
FDX1	0.507
FAM19A1	0.187166666666667
IL13RA1	0.4426
ZNF627	1.482
NHP2L1	0.0875
EIF2B2	0.40675
ZNF593	-1.17075
WIPI2	0.0364166666666667
RANBP1	-1.3695
TAS2R7	2
LOC283514	1.1385
CSNK2B	-1.3703
CFHR1	0.2465
