Hybridization REF	TCGA-A8-A0A6-01A-12R-A056-07
RPS15	0.0153333333333333
ZNF618	0.732375
DKFZp686D0972	1.0765
SSPO	-0.671
SHFM3P1	0.913833333333333
CPA6	-0.13025
JAG2	1.0635
DEFA3	0.24375
PPBPL2	0.404333333333333
CD34	4.725125
SLCO4A1	-3.080375
AFG3L1	-1.765
SHD	-0.57825
RP13-122B23.3	-0.220833333333333
PRKCSH	-0.881666666666667
DPH5	-0.999333333333333
HLA-F	3.349875
TBC1D4	0.131
RIG	-0.00199999999999999
GLUD1	-0.135833333333333
HNRPCL1	0.59
HBXIP	-0.875
RNF207	-0.157
APIP	0.1185
PLA2G3	-2.71066666666667
CCDC84	-1.7335
MYLIP	0.411769230769231
PHIP	0.199
AARS2	-0.48
DHX32	0.69375
SCAPER	-0.121833333333333
MEN1	-0.0747142857142857
NIP7	-1.549
FLJ25404	1.049
FASTKD3	-0.5725
TMEM158	-2.53733333333333
RARA	1.26875
BDH1	1.1135
ANKRD16	0.313
CARM1	1.1495
SS18	0.306166666666667
IKZF2	0.23725
MYD88	0.90325
PML	0.99545
TAF1A	-0.5875
CBFB	-0.773375
HIST1H3H	-2.15333333333333
C7orf29	-2.1075
COMMD4	-0.694
DPP3	-0.8555
DAB2	0.45175
LOC388882	-0.9735
YPEL4	-0.19225
AGBL3	1.40625
LRP6	-0.01
SERPINH1	-0.41325
TLE1	0.42325
CD244	2.27116666666667
ZDHHC15	-0.48125
MGLL	1.0987
PLDN	-0.13625
LOC654346	2.327
FAP	2.59725
GPR37	-0.4985
SCARA5	1.53516666666667
EBF4	1.33
LSM6	-0.3895
MLLT1	-0.0443125
SLC5A12	-1.1765
A2BP1	-1.941
COPS5	-0.418666666666667
TPM4	-0.233642857142857
TNFSF4	0.952833333333333
ACADSB	1.21022222222222
HERPUD1	0.98875
BCL2L11	-0.760611111111111
CEP78	-1.603625
CDCA3	-2.2695
WBSCR19	-0.055
MYO1A	-1.985
PPEF1	2.18633333333333
LOC440348	-0.93
CPEB2	0.7275
BPTF	-0.53675
RPL21	0.0164375
GSX2	1.0195
ADPRH	1.98216666666667
C17orf68	-0.208833333333333
KCNS1	-0.6875
MLLT6	1.0347
PIWIL4	0.15725
RNF26	-1.3275
RAP1B	0.987125
ADAMTS1	-2.3492
ZNF571	0.689
P2RY6	0.538
TRIM21	2.15933333333333
CADM3	0.62275
NLRC5	1.35416666666667
ADRA2B	-0.259333333333333
LOC90835	-0.27175
PCF11	-0.47675
LOC400451	2.28375
GLTSCR1	1.0303
C17orf88	-0.043
CDH16	-2.40975
FGF7	2.80575
PCSK4	-0.394166666666667
NPC1L1	-1.12333333333333
TAT	0.650125
TBCA	-0.591
MGC33407	0.05875
GPR115	-1.388125
CYGB	0.3805
FNBP4	-0.908833333333333
C12orf43	-0.2065
CBL	-0.8949
CLECL1	1.55625
PPAPDC1A	0.51475
WDR25	0.506166666666667
SGCA	0.04
C22orf29	-0.329666666666667
YIPF1	1.412
GALK2	-0.69225
RAB3B	-3.14216666666667
LOC440087	0.746
UCP1	0.755
REEP5	2.36425
FADD	2.3235
FOXA1	3.20175
CACNA1A	0.194333333333333
ABI1	0.560333333333333
GRIN2D	1.5265
SLC1A4	0.5515
LOC401127	0.03375
HINT2	-0.157
PLD4	1.61033333333333
ZNF286A	-1.3595
ENY2	-0.85925
IL1F6	0.0355
PXDNL	0.20775
C20orf79	0.0856666666666667
TNFSF13B	3.91783333333333
DENND3	0.609375
JARID1D	-3.568
HIST1H2AK	-0.77575
LOC93349	0.509
SSH1	-0.8751
ENSA	0.76325
LOC219854	-0.0271666666666667
CKAP2	-1.475
DKFZP564J102	-0.0458333333333333
MGC87315	0.0311666666666667
HNRPAB	-0.28775
AMH	-1.7395
ZNF526	0.6015
BRUNOL5	-0.230777777777778
CACNG3	0.0498333333333333
TRPM1	-2.783
PPP2R1A	0.242125
COL2A1	-1.4235
DDN	-0.312666666666667
FLJ25770	1.07409090909091
HK2	-1.46392857142857
ELOVL6	-1.936
MDK	0.1725
EPHX1	0.374
RASSF2	1.132125
DKFZP434B0335	-0.1645
DLX3	-0.663
PRTN3	-0.5915
AVPR1A	0.665
C21orf125	-2.26075
TNFAIP8	-0.0603333333333333
GNB2L1	-0.39775
CALCRL	3.24575
SCGB2A2	10.0053333333333
UBXD7	-0.294
ZNF674	-0.9925
TMEM35	0.21475
BRSK2	-0.948125
HECTD3	0.196166666666667
TMEM188	-0.374583333333333
LGALS9	2.768875
SCARB2	0.97975
USP34	-0.15125
C17orf28	2.26058333333333
ZDHHC23	-0.819
AQP12B	0.1635
SLC16A3	-2.424
APLP2	0.317375
ITIH2	-5.2815
MICAL3	-0.465125
TNNI3K	1.4603
HDAC2	-0.436375
PRR7	0.0118
THBS2	-0.351125
LOC751071	-1.45
CA2	0.7105
RANBP17	0.62275
RLN3	0.2005
CRYZ	-1.176
GBAS	-0.132333333333333
TAS1R1	-0.1825
MPZL3	0.235
PCDH8	-0.63875
HSP90B1	0.159
KCNK15	-0.1445
TNIP2	0.8435
GPR146	0.13675
NOL6	0.084875
SPC25	-4.06255555555556
STEAP2	3.46271428571429
VAMP3	-0.444333333333333
TCIRG1	-0.25075
ZP4	-0.628666666666667
PARL	-0.046625
TRIM39	0.1795
KIAA1305	0.874
CRNN	-0.0293333333333333
GRN	1.0445
HSH2D	-0.84525
SCAMP1	1.040375
KIAA1913	1.023
PTS	-0.265
BANP	0.0221428571428571
PRKACG	0.30125
ADCY6	0.630166666666667
C16orf46	0.8275
CYP51A1	-0.02125
DDC	-5.3875
ANPEP	0.087
PROM1	1.85866666666667
SIGLEC10	3.7735
COPG	1.8745
FAM26E	0.7995
TRIP4	0.55825
SNX3	0.2045
C1orf175	0.694833333333333
PPY2	0.603
C14orf152	0.213
FTSJ1	-0.599
DST	0.98055
LOC554235	0.20525
GLRX5	-0.94375
C20orf12	1.497
CAB39	0.429833333333333
MSH2	-1.19533333333333
PIP4K2C	1.109375
CYLD	1.44925
WTAP	0.3309375
MGAT4A	1.69311111111111
TSC22D4	-0.034
CHRM2	-1.7365
PPYR1	0.501666666666667
CCNH	-0.669166666666667
RRM1	-0.25975
ECAT8	-3.682
LOC400120	-0.83425
GABRA4	-0.13725
C14orf4	0.3905
C1orf59	-1.154
CTDSPL	1.16108333333333
NHEDC2	-0.9895
PDE11A	-0.4073125
KLHL29	-0.0935
CD5	1.031
TSPAN9	1.7503125
WDR67	-1.272
THUMPD1	0.1755
C18orf17	0.08
CLYBL	-0.00383333333333333
FLJ13231	-0.7445
CMBL	0.499
LECT2	-0.32375
NKAPL	2.70233333333333
LOC654780	0.741
OR4C6	-0.4255
RAB30	-0.362666666666667
TSSK4	0.0195
TMEM163	1.6915
OSBPL11	0.2825
GNB5	-1.36716666666667
CCL21	3.37675
C1orf121	0.439333333333333
FMO2	3.74666666666667
RPTN	-0.106
MSTN	0.4245
VCL	-0.1385
FYTTD1	0.1105
C11orf1	-0.77375
CCDC88C	-0.1236875
HFE	0.00183333333333333
MOGAT1	-0.7545
FAM125B	0.521333333333333
IRGQ	0.2325
RAVER2	-0.3445
AKAP5	-0.0695
SSSCA1	-1.13875
C11orf63	1.610375
ACTG2	1.9337
PORCN	-1.226
DTL	-2.41145454545455
TMEM151	0.8485
FAM122C	-0.33325
RSAD2	2.8157
BAT4	-0.597
KRTDAP	-1.1965
MYH8	0.00762500000000001
CRTC3	0.9385
LRRFIP2	-0.145
INTS4	2.00466666666667
TTN	-1.33616666666667
SLC26A5	0.416
PLLP	-0.6985
RGS6	-0.485
SRGAP3	0.926125
ZNF525	-0.24
NBR2	0.0478333333333333
C13orf1	-0.0662
ZNF137	-0.2485
CEP27	-2.06775
BEST2	0.043
RNF121	-0.82825
DMRTC2	1.50725
C8orf76	-0.51875
BCCIP	-0.337375
MEST	-0.5775
HTRA2	-0.1575
ANGPTL2	-0.0425
ILKAP	-0.362666666666667
ERAS	0.1715
HBS1L	-0.43575
CPA5	-0.307
TMEM30A	0.492166666666667
CD300LF	3.257
WISP3	3.715
CRK	0.991214285714286
PDS5A	-0.0568
BRPF3	0.520833333333333
NEDD9	0.112375
SMPDL3B	1.83
PSG6	-0.00875000000000004
PSMD13	0.938
ETV5	-1.7899375
OR51A4	0.0395
BTBD7	0.241416666666667
GSTO1	-0.8305
hCG_16001	0.3445
MAD2L1BP	-0.4225
COX6A2	1.7695
SCNN1A	2.63133333333333
LSM1	0.1185
UGT2B11	-2.19075
IDUA	2.549
PPP2R3C	-0.781166666666667
COX11	-0.906166666666667
PDZK1	-3.20775
ZNF443	0.347833333333333
MGC21874	1.78766666666667
ZNF323	1.1931
KRTAP10-10	0.292
CXCL6	0.86525
SLC34A2	3.0798
LOC284402	0.053
NPTN	1.0885
UPP1	-1.58783333333333
SLC6A9	-0.348
OR7G3	0.61575
CISD1	-1.44616666666667
ZNF545	-1.06833333333333
SYT14	-1.2345
NT5C3L	-0.188666666666667
ZNHIT3	-0.107333333333333
SNRPD3	-0.8095
KIAA0701	0.62975
UNC93B1	0.114833333333333
GMNN	-1.76825
SPCS2	2.62333333333333
LOC388524	0.1555
NAPRT1	0.07375
PNLIPRP1	0.635
OR6V1	0.9285
PRKAB1	0.121
EYA4	-3.36333333333333
KIF20A	-2.75
ALG10	-0.42475
ITPKC	0.813333333333333
LMX1B	1.112
RPUSD4	-0.7215
C7orf34	0.3485
DLGAP2	0.595125
PFN1	-0.0201
MICALL2	-0.0906666666666667
ZNF654	-0.8335
SS18L1	-1.207125
SLC16A8	0.58225
MKI67IP	-0.629166666666667
ITGB3	-0.719625
TCEA3	3.35791666666667
CEP152	-2.6591875
CLIP1	0.638625
ZNF75	0.5663125
ATP5C1	-0.765333333333333
NUDT5	-1.1495
PSCDBP	2.45675
UBP1	-0.20325
RBM27	-0.1125
C13orf15	2.7025
ZNF282	0.0881666666666667
ZNF222	-0.0168
COL10A1	6.19025
PRDM15	-0.607875
TTTY5	-0.8725
FAM9C	-0.625416666666667
C20orf67	0.0965
GNG13	-0.1075
F12	1.0315
C1orf41	-1.20675
CPXCR1	0.709
GSK3A	0.221875
SUPT6H	0.2275
PI16	2.56416666666667
ELL2	0.232166666666667
C9orf167	-0.803666666666667
PVRL3	-2.1927
FLJ38596	0.6535
ADAM20	-0.71975
GPR89A	0.714
GPR87	0.567
ZNF30	0.00925
SMR3B	0.30825
ZNF770	0.032125
TRPC4AP	-0.271166666666667
DKFZP686E2158	0.416666666666667
C2orf28	-0.106
FREM1	-0.138833333333333
LAMA4	0.0215
ADPRHL2	0.2465
EIF4G2	1.3825
GUCA1A	-3.4115
CTNNA2	-1.728625
NUDT15	-1.385
CEPT1	-0.280666666666667
ZNFX1	0.8741
CCDC92	1.22425
TDRD1	-0.946
KCNK5	-1.58016666666667
ETNK1	0.2485
LTA	0.949
TTPA	-0.7835
B3GALNT2	-0.357875
SC65	0.490166666666667
PEX5L	-1.491
EPS15L1	-0.026
MGEA5	0.090375
HIST1H3A	1.3635
ING1	0.137625
BCAT1	-3.000625
ORC6L	-3.61781818181818
KLK11	-3.33133333333333
C19orf28	-1.09125
DNER	-3.7655
MED22	-0.777
ETV6	1.24783333333333
CHAC2	-2.726
CD300E	0.1115
CEBPB	0.856
ZNF398	0.06375
LRCH3	0.032
HMGA1	-1.90016666666667
CAPN7	0.289666666666667
MGC5566	-2.9435
CCL3	3.490375
NANOS1	0.105875
ZFYVE19	0.142
APITD1	-0.5835
PARD3	0.086875
IRAK4	-0.313166666666667
SERPINI2	0.1765
CEP170L	-0.625
TTC9	1.56825
MYOM3	-0.65825
MLPH	2.17375
LOC222699	0.424
NRG1	-1.13827272727273
TBC1D9	3.23572727272727
TTK	-3.21516666666667
ZNF557	0.4907
DDX41	-0.140333333333333
FANK1	2.6445
UBE2D2	-0.046625
PSMB10	1.332375
MYH7B	0.0925
GABARAPL2	-0.357375
MARVELD2	1.93133333333333
DGCR2	0.3965
UNC45A	0.424166666666667
C6orf72	-0.215
ZNF683	5.5405
GIT2	0.418125
CASK	1.016
C14orf161	4.88483333333333
LRRC44	-0.63725
TIFA	0.812375
UTP11L	-0.71
C6orf65	-1.5035
FDPS	-0.3495
DUSP9	-2.0147
SLC17A8	1.9015
OR51G1	0.468666666666667
NANS	0.475
OLFML1	1.87325
ATP10B	-1.24975
NPAS3	0.3035
PRKCA	-2.3495
GGA2	-0.00993749999999999
LCE4A	0.516
SPANXN3	-0.00425000000000003
CCDC115	1.343375
SDCCAG3	-1.16525
GLIPR1L1	0.07375
TTC1	0.00725
C17orf76	0.40225
MAD2L2	-1.2975
HIPK1	0.5702
LRRC3B	0.355166666666667
CLN3	-0.146
C17orf47	0.2075
FMN2	-3.02075
TUBB1	-1.787375
WAPAL	0.0978333333333333
C3orf21	-0.646
SCN5A	-0.3592
SMYD1	0.644
BEX5	2.17225
ZNF192	0.3495
SEC22A	0.2595
GRIA2	1.37271428571429
KIAA0825	-1.47425
NUSAP1	-3.02654545454545
LANCL1	-0.697625
C15orf40	-0.6375
ZNF645	0.243375
GPR61	0.52075
NLRP14	-0.2605
SNX21	0.048
C1QTNF8	0.072
C17orf46	0.503
IFNA8	0.1585
SPRR1B	-1.90516666666667
FLRT1	-1.64225
SNX17	0.259666666666667
ASB2	1.30533333333333
HBG1	-5.418
RPRML	-2.573
JOSD2	0.3065
PLSCR3	0.138
SPOCD1	-0.605833333333333
RAB39	-0.773
GHRH	-0.0836666666666667
ITIH5L	0.5615
C17orf37	1
SMCR8	0.4225
DPY19L2P3	-1.17366666666667
IL11RA	0.630833333333333
GDF3	-3.15633333333333
RPS6KB1	-1.1655
DNAJC19	-0.0109
TOP1	-0.14375
CRCT1	-0.631125
MPST	0.10925
DPM2	-0.13575
FAM38B	-2.235
SLC18A1	-1.65233333333333
FARP1	0.808666666666667
PAX7	0.00725000000000001
TUBD1	-1.61025
GNL3	-0.71825
BTG2	2.5446
NDUFS6	-0.26125
C1orf79	-1.34025
ERAL1	-0.3565
ECHS1	0.663
VPS4A	-0.525333333333333
CYP11A1	-0.71475
ABCC6	-1.41735714285714
PBX4	-1.5425
MOSC1	-1.260125
NCF4	1.54
HYMAI	-0.5865
NAGPA	-0.123
OTOP2	0.16125
ACOT12	-0.38675
MTHFD2L	-0.1775
LOC441376	3.26775
C19orf34	0.4585
RAB1B	-0.16975
ALDOAP2	-0.793
NTRK1	-1.67833333333333
ARTS-1	0.2463
SLC6A11	-1.9655
NAP1L2	1.22375
CNGB1	0.124333333333333
EPB41L4B	-0.796916666666667
FAM134B	2.48925
HS3ST3A1	-1.635
CPXM2	5.514
SIRPB2	1.0115
CHORDC1	-1.845
TRIB3	-0.566666666666667
SLC2A5	0.984
C2orf49	-1.262
DDX5	0.3145
OR5L1	1.0935
ANAPC4	-0.0848333333333333
ZSWIM1	0.142125
LOC93622	0.220625
KCNK3	-0.4237
RP11-35N6.1	-1.063875
ZFP161	0.677
AQP9	4.205
SLC15A2	2.84083333333333
MREG	-0.251666666666667
OR9I1	0.4725
PDLIM2	0.380625
ADAM7	0.236
GSTCD	-0.148166666666667
WDR21A	-0.454375
SLC12A8	2.305
TMEM174	0.249
IGSF3	3.75908333333333
LRRN1	1.35275
LOC402117	-0.6285
SRPK1	-1.193
LY6K	-1.1446875
NFIA	2.8565
PTCD3	-0.674
LEP	2.21066666666667
PCDH21	-0.184166666666667
MAPKAPK2	0.645142857142857
NMNAT1	-1.04983333333333
LHFPL2	1.207625
C9orf43	-0.497
DIP2A	-0.234666666666667
ACTR8	0.26775
CCDC34	-0.7605
PTPN22	0.030375
ITGA3	-0.032
FAM129C	0.79775
RABGGTA	0.713
UNC45B	1.0545
KIAA1033	0.301125
ZNF510	-0.3415
CYP2D6	-0.641
SLC26A10	-1.48
STX8	0.296
LUZP1	0.052
WDR89	-0.333833333333333
EIF4G3	-0.4881
C5AR1	1.20425
ZNF623	0.234
A2M	1.806
TGM7	0.2305
GRPEL1	-0.503666666666667
LMNB2	-1.4542
ROCK2	-1.163
SNX16	-0.161625
CCDC66	0.079
ANXA3	1.379
KIAA1609	-0.44125
EED	-1.042
RNF32	0.120666666666667
HES1	0.9806
CLC	1.11616666666667
ISL1	0.575
KIAA0528	0.108
MANEA	0.1585
C1orf61	-2.0345
hCG_2001000	0.29375
RAPGEF6	-0.183
KIAA0020	-0.793666666666667
NEIL1	1.879
C16orf45	-0.830125
RBM10	-0.024
C10orf125	-0.629375
MRS2L	-1.157
DNAH17	-1.558875
C19orf10	0.7125
C1orf160	0.3845
SLFN12	2.03125
EXOC3	-0.1455
HIST3H3	0.5585
NCOR2	0.205166666666667
TNFRSF9	1.21675
MFSD8	0.046
ALX1	-3.89966666666667
NOL1	-1.1115
PODN	3.126
TIAL1	-1.05975
HIST1H1E	-2.35675
NPY6R	0.429
TM4SF4	-0.06
CORO2A	0.07875
ETNK2	1.83516666666667
APOE	1.8911
ANGPT4	-0.329
HDGF2	0.01775
G30	1.395
ST8SIA4	0.30825
F2RL1	-1.164
FAM19A4	-2.056
CCAR1	-0.83625
B3GNT7	0.40275
OPHN1	-0.4205
DSCR6	-0.8335
C21orf13	0.423333333333333
GAS2L1	0.202666666666667
RFX3	-0.368666666666667
COPS4	-0.32175
BCHE	-4.56916666666667
BCL2	1.94525
HBZ	-2.65166666666667
ARL13B	0.433875
MAPBPIP	1.01225
MYO15B	-0.034875
SPZ1	0.501
KIAA1324	3.06311111111111
PLCL2	0.3805
C4orf29	-1.00125
WDFY2	-0.708625
ZNF284	-0.307
NAALADL1	1.033
DUSP5	0.308166666666667
PXDN	-0.091875
SLMO1	-1.11175
TNXB	0.9055
BIRC7	-0.10625
A4GALT	0.161333333333333
TIMM22	0.363
FAM110C	1.701
TOMM34	-0.991625
ABHD9	0.1375
ADAM32	2.6255
CRHBP	0.11275
AQP2	0.48425
LOC130355	0.53125
ZNF187	0.264166666666667
ZNF816A	0.1745
F7	2.05
CNOT1	-0.4589
SLC13A4	-0.61375
ZBTB11	-0.514
B3GALT5	-0.19875
EXOC2	1.149
IRS1	-0.0986
TMEM1	0.5835
MRPL34	-0.386
SAMM50	-0.51525
CDC42EP3	0.112125
HSF2	-0.7778
MFN2	-0.27275
TSPAN7	-0.428666666666667
NUCB1	0.862666666666667
RHOH	0.03425
ARL16	-0.876
TACR1	-0.0225
SFRS5	-1.19416666666667
SNX25	-0.433125
RHBDF1	1.10966666666667
PCDH18	1.568
HMG1L1	-0.63025
MYO5C	1.45825
MAPK10	0.3775
LDHAL6A	-0.756166666666667
NUDT12	0.258666666666667
NCAM1	-0.518625
GLIS2	0.453
GGTL4	0.33125
DAPP1	1.244
ATF7	1.49325
KIAA0748	0.012
NFIL3	-0.9465
TM6SF1	1.1828
SEZ6	0.108375
NANOS3	-0.256666666666667
DNAJA3	-0.439333333333333
CLDN6	-3.0625
CIITA	3.7336
EPHA4	-1.33475
FANCC	-0.24825
CMTM3	0.452125
PSG3	-0.51725
MRPL15	-1.11925
C21orf59	0.15175
PLCXD2	0.198
C2orf34	-0.596
UBE2L6	1.323625
MED14	0.103666666666667
HP1BP3	-0.6004
C6orf208	-0.1315
TPBG	0.48275
OSR2	0.177375
XPC	0.3455
KLHL7	-1.081
CCR3	-0.849166666666667
AGTPBP1	-0.912833333333333
PCSK6	0.2892
STAT5A	-0.1806
FAM18B	0.63475
LONRF2	-0.394333333333333
PTPN2	-0.461125
SF3A3	-0.786666666666667
EFCBP2	-0.279
HCFC1	-0.479
AHNAK	0.35415
ACTR5	0.03925
KIF14	-3.37685714285714
TENC1	1.71425
HEATR5B	0.8325
YIPF2	1.57233333333333
MYEOV2	0.519833333333333
DUSP18	0.71225
KIAA1012	-0.2325
AHR	-0.208833333333333
C17orf53	-1.7095
PTPRH	-3.894
ATP6V1C1	-0.0461
TAS2R3	-0.54
LOC440356	-2.32875
COQ10B	0.58375
PSMF1	0.275583333333333
SORBS2	3.06475
NFE2L2	-0.28275
TMCO7	-0.66925
SH3PXD2A	-0.3956
SH2D2A	-0.4315
SPINK5	-1.32875
MRPS24	-0.9535
OPA3	0.5855
TRAF7	-0.330333333333333
C4orf35	0.2248
MT1G	-1.01475
MGC39545	-0.403666666666667
HS1BP3	0.2438
OR2B2	0.483
CHRM4	0.448
SFRP2	2.35266666666667
RIC3	2.8205
ART1	-0.918
C6orf1	1.003875
DUS4L	-1.236
C10orf104	0.7505
TNFAIP6	1.647
RTEL1	-0.93175
CCT4	-0.709
ZNF709	0.0905
CHMP6	0.323166666666667
UPP2	0.2885
CYP19A1	-2.750625
CD151	1.093
NDUFA13	0.6185
ARFRP1	-0.866666666666667
FAM26B	1.71825
CRYBA1	-2.161
MRPL41	0.068
NPFFR2	1.799625
HRH2	0.2595
SCAMP3	1.01016666666667
MTMR6	1.0029
MTG1	-1.37066666666667
UBTD1	1.0755
CRABP1	-2.202
FLJ33790	0.3232
KIAA1908	1.03533333333333
GPR158	-3.0175
PACSIN3	0.822
OMD	2.9365
CATSPER1	-0.575833333333333
HOXB8	-0.796375
FBXO46	0.6645
OAS1	1.9355
SVIL	0.9615
PHB2	-0.84275
ADCY3	-0.8355
NDRG2	1.85633333333333
ERMAP	0.7497
APBA2	-1.3115
IGSF9	2.56225
WNT6	0.380642857142857
MYCBPAP	0.766
ATP2B2	-0.2534
CPVL	-0.0156
TRAM2	-1.31418181818182
NOP5/NOP58	-1.07875
ZNRF4	0.06325
TLK1	0.117875
MTMR12	0.450428571428571
ZNF384	0.0981666666666666
FAM9B	-3.3655
RPN1	1.2483
PMVK	1.2795
EIF3D	-0.1161
SIX2	0.60675
HPS1	0.6935
RNF7	0.14175
PSKH2	0.1835
KCTD13	-0.251
CSMD3	-0.9635
FBF1	0.139
IL8	-3.716
SERPINB13	-0.00689999999999989
FBXL20	-0.0725
BLR1	0.64425
SH2B1	-0.138
RFNG	-0.231625
RAB20	1.55183333333333
RBM7	-0.614
POLR1A	-0.832166666666667
TMPRSS4	-2.5985
TAF9	-0.980625
TERF2	0.105666666666667
TNFRSF1A	0.84525
ACADVL	-0.379166666666667
GTF2H5	-0.40425
EDG8	0.344166666666667
C9orf140	-2.077
UST6	-0.0685
ZBTB8OS	-0.8885
ZNF710	1.27
GPR174	0.183
ATP6V0A2	-0.09825
KIAA0319L	0.0715833333333333
XKRX	-0.449
DOPEY2	1.492
SDHD	-0.740333333333333
SUMF1	1.58025
OSM	2.88425
OPN3	-0.24
DAGLB	-0.3535
PPFIBP1	0.2299
TRIM63	-3.0565
C10orf53	-1.308
LYPD3	1.41816666666667
BCL7A	-0.441
AGER	-1.1325
TCF19	-1.436125
SAT2	-0.0495
PFTK1	0.388833333333333
GABRE	-3.0535
C15orf38	0.4443
FIS1	0.324
KCNV2	0.03725
CLPS	1.34475
PPCDC	-0.59075
FOXN2	-0.134666666666667
NT5E	-2.8091
CD83	1.59275
IL18	1.558375
VPS16	0.38425
IGFBP2	-1.10933333333333
NOTCH2	2.326
SIGLEC1	3.68525
CD93	5.5085
SULF2	-0.90525
CEP164	-0.309125
P53AIP1	0.0721666666666666
TOR2A	0.0176666666666667
ZNF136	0.2695
MGP	3.5234
CCDC144A	0.133333333333333
TRPC1	-0.867166666666667
SMS	-0.675666666666667
MAPK7	-0.103833333333333
RRAGC	0.57625
PARD6A	0.168833333333333
NUB1	1.39266666666667
SYNGR4	0.73775
OR11H12	-0.356
WIF1	4.76125
GCH1	0.46175
OR11H4	0.256
SLC44A5	-0.7265
GPRIN2	2.03966666666667
LOC401431	1.156
CPA4	-1.1319
MELK	-3.60055555555556
IL15RA	0.6435
CUL3	1.2685
HMBOX1	1.19425
PODXL	-1.3265
CCT6B	1.8535
COMTD1	-0.5485
MUC20	0.3115
GPX2	-2.444625
ITK	0.273375
FBXL5	2.1355
C13orf27	-1.78225
DEFA5	0.31
TRHDE	-0.3425
MTP18	-1.20333333333333
UQCRQ	1.0165
ITGB2	2.93275
CSRP2BP	0.34125
TAS2R44	0.4795
PHPT1	0.22375
FAM44C	-0.2945
ERH	-0.48475
MPHOSPH1	-2.19033333333333
MORC1	-0.4125
PARVB	-1.004
LAMA1	-2.147
PGBD3	-0.239
GIMAP6	4.73325
AREG	-1.76666666666667
LIPT1	-0.2645
MGC99813	-0.2985
C1orf201	0.046
GRIN2A	-1.2782
MAN2C1	-0.579
NSUN5	-0.579
SF3B5	0.21675
MYC	-2.5636875
NRXN1	-0.420416666666667
ZNF18	0.01825
SPDYA	-1.15925
SLC37A1	2.1605
DECR2	-0.275
ANKRD38	0.053875
SPTLC3	-0.450083333333333
SUPT16H	-0.6545
DTWD2	0.2535
ULBP1	0.817
ZADH1	-0.805
OIP5	-3.475
IL10RB	0.217333333333333
OTUB2	-0.88275
VWA3A	0.379
SPIC	1.2855
OR6C4	0.0695
PSCD4	1.8245
DPY19L2P2	-2.5315
TRAPPC6A	0.688833333333333
C21orf2	0.1845
CEMP1	-0.0985
LIN7B	0.159
E2F7	-3.03
VCP	0.432125
LAMA3	1.42883333333333
BGN	1.85725
GPR160	1.85816666666667
COCH	-4.977
GPR81	2.03383333333333
APOBEC3F	-0.6145
tcag7.1017	-0.677
C1orf32	0.9775
SCGB1D2	7.57875
FLJ43987	0.3025
C6orf170	0.171
KLK9	0.8365
GPD1L	0.233375
VPS37B	0.28075
ATG3	-0.0618333333333333
ADAMTS17	0.2635
KLHDC2	-0.369666666666667
NDUFV2	-0.0485
BLK	-0.7205
MATN4	-0.3525
GPM6A	-0.411125
GBP4	4.78316666666667
TMEM162	0.2565
PKP2	0.1555
HRASLS	1.25422222222222
MMP1	-1.02575
SFXN3	0.0206
FSD1	-1.86483333333333
ST6GALNAC3	-1.90466666666667
CA12	2.5515
NCOA6	0.3635
C19orf58	-0.0288
PPP4R1	0.504333333333333
MAN1A2	2.73883333333333
IKBKAP	-0.9575
UPF1	-0.0598333333333333
KIAA1219	0.7945
WNT16	0.727666666666667
SNW1	-0.469875
IL18RAP	4.3365
RPP30	-0.581375
CDC40	-0.314
SETD3	0.0798333333333333
SLAMF6	2.0175
ELK4	-0.2985
TRIM47	1.60483333333333
ACOX3	1.464125
TRIM6	0.345125
KIAA0372	-0.293666666666667
TP53AP1	0.435625
SMURF2	-0.21275
ADAD1	-0.10125
EBP	-1.4126
KRTAP13-2	0.2655
FLJ36874	-1.0185
TOR1A	-0.2225
P2RY4	1.0595
GPBP1	0.49875
TRPV1	0.45375
ADAMTS12	-0.301166666666667
PES1	-0.7066
ATG4A	1.06466666666667
MAGEA10	-4.555
WFS1	2.41325
CC2D1B	-0.28
PABPN1	-0.470375
SLC25A30	0.09725
SLCO1C1	0.0525
SLC22A5	0.9445
KIF23	-3.21633333333333
SYN2	-0.0703333333333333
ASPN	7.482
CENTG2	0.461
QSOX2	-1.4256
FLJ10815	-0.130666666666667
STK24	0.4815625
SPEG	0.3449
STK10	0.357666666666667
DACT2	0.857
AAAS	-0.70925
SSX3	-1.75075
ABCD3	-0.2827
C4orf12	-0.22175
PARVG	1.908
FIG4	1.0035
C9orf46	1.03325
TMCO6	-0.9595
IGHMBP2	-1.01575
DUS2L	-0.789833333333333
FAM3C	0.3278125
TMEM16D	-1.509
DCTN4	0.69675
KCNH3	0.22425
EIF2AK2	0.28325
AP1S3	-0.587125
CST4	2.079
PAM	0.1801875
NUTF2	-0.489
CITED2	0.3822
SLC39A4	-0.15075
C2orf52	-1.529
GRM3	-0.7125
C12orf49	0.857625
CCDC49	0.3356
GRAMD1B	-1.127625
FNDC4	0.70075
SIAH2	-0.095375
GDPD4	0.645
C21orf87	0.045
ATP5A1	-0.00166666666666667
C16orf63	-0.7875
LOC388135	-0.845833333333333
ATP5J2	-0.42925
MMP3	0.0895
EMID2	-0.57175
CRHR1	0.3225
WDR70	-0.44375
C13orf31	1.479
ZFAND1	-0.27
CCL18	4.82166666666667
