Hybridization REF	TCGA-A8-A0A2-01A-11R-A034-07
GFRA3	-0.142
CPA1	-0.135166666666667
RTN4	-0.239
PPT2	-1.38666666666667
FASLG	2.63958333333333
FOXP4	0.571875
RPL26	-0.3995
GNL3L	-1.53733333333333
FMR1NB	-0.487666666666667
CD163	6.2835
SGPP2	0.103
GIMAP2	0.38875
CD37	0.8375
DPT	3.62941666666667
NBLA00301	1.46475
RGS5	2.26891666666667
C9orf4	-0.0615
ACTL8	-3.622
PRKAR2B	2.18675
OPLAH	0.945833333333333
C20orf134	1.68875
SPACA5	0.00900000000000001
TBL1X	1.72933333333333
TSPYL3	0.2505
CHCHD3	-1.49425
CRKRS	-0.335166666666667
GPR65	4.55375
DFFA	-0.7585
FUT1	-0.06025
C6orf204	-0.642166666666667
TMEM51	-0.6775
ZNF580	0.881
CMTM2	0.12575
C20orf200	-0.2875
EZH1	0.541833333333333
FDX1L	0.081375
MRPL32	0.48125
PCAF	-0.6588
ALOX15B	0.675666666666667
CD59	0.946833333333333
CDK9	-0.114
ERP29	-0.379166666666667
TTR	-5.90775
BCMO1	-0.4465
DDIT4	-0.7136
PTGDS	2.23375
C3orf63	0.484666666666667
BST2	-1.545625
CYP1A2	-0.304833333333333
C5orf25	-2.15125
STX1A	-0.891882352941177
OR2A12	0.2395
SH3BP5L	0.881
SERINC5	-0.1715
USP6	-0.5517
MRPL3	-0.175666666666667
POMP	-0.51475
INPP4B	0.54825
GMPPB	-0.348
EAPP	0.99175
AHSA1	-0.59775
ABCA11	-0.1035
SLC5A6	-0.848333333333333
HIVEP2	1.51175
SUMO2	-0.074875
KIAA1822L	-1.24083333333333
C11orf67	1.0475
TXK	-0.42425
PHCA	-0.749
ICAM4	-2.2905
FPGS	-0.278666666666667
SNRPA1	-0.8505
KCNJ4	-0.86725
KIF6	-0.6768
HIST1H2BG	-1.96433333333333
SLC5A5	0.126
ZNF354B	0.446666666666667
IL12RB2	-0.22925
C11orf76	0.2125
GAL3ST2	0.053
AIFM2	-2.078
SYNC1	-0.172125
UBL3	0.3685
PIK3CG	-0.760666666666667
NLN	-1.7691
BCORL1	0.987
CD5L	0.07
ZNF238	0.114166666666667
KIAA1394	-0.9865
C16orf55	-0.2633
CYP3A7	-1.6905
KRTAP3-1	-2.5705
TFDP1	-1.402
MND1	-4.3645
NODAL	-0.1845
GTPBP4	-0.674
TUBGCP2	0.60425
SLITRK5	-2.43025
CIC	0.53125
CD79A	1.59916666666667
SAMD14	0.1495
TNPO3	-1.149
OR10G3	-0.0305
OR10G8	0.1905
CCDC111	0.0065
HOXC9	2.05825
DCUN1D1	0.05425
CYB5R1	2.85575
TSR2	0.1865
DAB2IP	-0.4966
SLC6A5	-0.422
RAB3D	1.2385
DCUN1D4	0.150333333333333
ERBB3	2.01291666666667
SDC1	1.49958333333333
ATP6V1H	0.98
SYK	1.242
ST20	-0.83475
C13orf30	-0.407
WDR40A	0.144666666666667
ADMR	0.19
LOC388335	0.509
ACSM1	0.4415
TDG	-0.264916666666667
FLJ11235	0.26475
MRPS5	-0.792166666666667
AGPAT2	-1.01083333333333
SLC12A1	0.218
CYP27A1	-0.074
THAP7	-0.61
XPO1	-0.483333333333333
ALMS1L	-0.140333333333333
C1orf2	-0.3505
ZNF777	-0.537333333333333
CAMK2A	0.100666666666667
SMC1B	-0.7875
IHPK2	0.214466666666667
LEMD1	-3.6245
NKD2	-0.0295
CLU	1.66921428571429
ARMETL1	-0.673
PABPC4	-1.495
CXCL12	2.63266666666667
TFAP2C	0.1125
TTTY8	0.07
ABCB10	-0.3395
ENDOD1	-0.305666666666667
IDI1	0.046
KCTD6	1.96316666666667
CCDC105	0.024
ULBP2	-1.862
ZDHHC5	0.3065
WNT8A	-0.04025
COMMD10	0.5555
KLHL12	0.20575
GPR50	0.181
NR5A2	-0.000874999999999999
OXGR1	0.7815
EHD3	-0.42475
CAPRIN2	-0.332625
KLRC3	-3.85925
SF3B1	0.497214285714286
IPO7	-0.20425
ALDH1A1	0.169833333333333
ANKRD5	0.940625
TSNARE1	0.195
DDEFL1	1.29475
RNASEL	1.217
DNAH9	-1.1325
HELLS	-2.36975
TNS4	-0.298
NAV1	0.4475
KIAA1409	-0.3935
C20orf26	1.49383333333333
TUBG1	-1.14425
IRX2	3.1145
CNGA4	0.06
MGC50559	1.43666666666667
OR4K17	0.271
TM2D2	0.593666666666667
FAM32A	-0.1735
TXNDC14	-0.6495
CCBL1	-0.932
ANK1	-3.0275
PRSS23	-0.665
PPM1L	-0.165
SPATA20	-0.45
APCS	-0.07225
C14orf122	-0.8935
PSMB5	-0.291625
C6orf10	0.2026
SETDB2	0.518833333333333
SPNS3	-0.99625
SGMS2	-0.572833333333333
MXD3	-1.241
MON2	0.6643
CARTPT	1.08725
HNF4A	-1.33633333333333
RABEP1	0.1691
TNFRSF10B	-2.0485
USH1G	-0.158
PPAP2B	-1.74583333333333
TMEM16K	-0.03525
CTDSP1	0.86
CDK5R1	-0.378
GABRR1	-0.141
OPN1LW	-0.332
FAM98C	0.80225
DBN1	-0.0335
ACAD10	-0.08475
QTRTD1	-0.504
WNK3	-0.690333333333333
RPS19	-0.46525
C1QB	3.230625
OTUD5	-0.047
SLC41A2	-0.1005
TMEM22	-2.28966666666667
KHSRP	-0.600833333333333
TNFRSF11A	-1.031
FBL	-0.869166666666667
IBTK	0.572833333333333
OXER1	-0.2985
CBLN4	0.609125
GPR172B	0.868
CFTR	-1.102
VSX1	1.039
CAMK1D	-0.514
LOXL3	-1.6815
RTP4	0.9925
SLFNL1	0.563
KIAA0828	-0.722125
PAR5	0.1785
LOC723972	-1.0675
GDI2	0.352625
CEBPA	0.8453
MLF2	-0.167
AFMID	-0.57425
ALOX12B	-0.55475
BPHL	0.018375
COX5B	-0.4055
S100A10	-0.1009
THOC6	-0.58625
NHN1	-0.0525
RRP12	-0.826166666666667
ARID3B	-1.43925
CD3G	-1.42783333333333
KIAA0133	-0.1165
NAT11	-0.978
PPAT	-0.444833333333333
SIRT3	0.8152
TCERG1L	-0.76075
NIPA1	0.1811
DPP8	0.2718
IL7R	0.00516666666666666
ZFP64	0.176583333333333
DMAP1	-0.172
TRMT12	0.49775
TLR4	1.5989
WFIKKN2	-0.01975
RAB12	0.0765
DDX51	-0.0576666666666667
KIAA1086	-2.70675
ZNF295	-0.293166666666667
ACVR2B	-0.0589285714285714
LOC494150	-0.63375
ZNF517	-0.00950000000000001
DNASE1L2	-0.593666666666667
SUFU	0.448083333333333
LOC283677	0.2135
LMO3	0.0223333333333333
PPP2R5D	-0.283166666666667
ZNF587	0.7137
HIST4H4	-0.04725
CYP2C8	0.17075
C1orf80	0.484333333333333
DOCK5	-0.965333333333333
C9orf24	-0.4935
OR5AR1	0.172
C11orf24	-0.67475
UNQ1940	-0.538
CAP2	1.875
TIMM44	-0.8365
DSEL	-1.3301
ROM1	-0.6175
FBXO4	0.507125
MYLC2PL	-1.55275
MLH3	1.589
NOX1	0.164
DPEP2	1.95525
DNAJB5	-0.33175
RLTPR	0.05
MBIP	-1.32716666666667
COPB1	0.415
SFTPA1B	-0.059
C10orf4	0.0947
PRELID1	-0.42675
NOLA1	-0.32925
C19orf24	-0.2785
TLR9	-1.6975
HLA-DMA	3.03641666666667
HCRP1	1.0835
GPR137	-0.325833333333333
ITGA11	0.182
PHF13	0.163833333333333
MARK4	0.25
METTL4	-0.77225
MBD3	-0.1529
LOC134145	0.4765
FGF3	0.3995
SLC35A3	0.999625
CLEC16A	0.06225
AMOTL1	-1.58741666666667
FLJ31438	0.22575
PAICS	-1.17
TOMM40L	0.425666666666667
MMD	-1.46575
KLK10	-1.0357
NIT2	0.282166666666667
SERPINB10	0.597
KLF15	-1.1772
CCDC5	-0.75125
WSB2	0.344375
ME3	0.883375
CACYBP	-0.486833333333333
TCTN2	0.977
JAK1	1.081125
C2orf25	-0.374
GPD2	0.75875
FBXL11	0.188166666666667
CDV3	-0.493083333333333
GALNT11	0.385125
NDUFA12L	-0.6578
FLOT1	0.0514285714285714
TOR1AIP2	0.50575
MMP25	-1.28225
C1orf164	-0.4217
CHST5	-0.3605
LYRM4	-0.30055
GPER	-2.6625
HIPK2	-0.931583333333333
DAP	-0.046
ZMIZ1	0.994833333333333
DDX58	0.4935
DCC1	-2.88375
AKT1	-0.585125
ENPP6	0.974333333333333
ERVWE1	-0.161833333333333
CDC34	-0.75225
RNF125	-2.441
CASC1	3.013
SHROOM2	0.42075
RRM2B	0.510166666666667
COL6A3	1.8655
TMEFF1	-2.85625
PLEKHA4	-0.1872
LYSMD1	1.322
SEPT1	-0.574166666666667
AOF1	-0.10975
GNPAT	0.70175
WDR18	-0.5075
HSD17B12	-0.608833333333333
HIST1H2BM	-0.770666666666667
INDOL1	-0.0778333333333333
SUDS3	0.765
C1orf192	0.3535
CYP2B6	-0.394
TBC1D2	1.54316666666667
SLC25A12	0.18175
ERCC6L	-3.096
MGC10814	-0.8145
POLR2C	-1.41033333333333
ZNF77	-0.217666666666667
EIF3K	-0.1016
HPX	4.275
ANKRD27	-0.06125
MALAT1	1.266625
PLB1	1.03033333333333
HRNBP3	-0.997625
CPSF4	-0.32175
OR52N2	0.0795
PIP5KL1	-0.8965
GH1	-0.0295
HPS5	-0.37125
SLFN5	0.424375
POP5	-0.468166666666667
OVOS2	-4.0685
C20orf108	-0.178375
MARS	-1.214
CLRN3	0.996333333333333
ARSE	-0.577
PPIE	-1.16816666666667
PHACS	-0.996333333333333
GP5	-0.3665
IL8RB	0.8855
FCRLA	-1.1655
ARRDC1	0.5315
KRTAP9-4	0.3815
ZNF613	1.7885
OR11A1	0.2075
TMEM132B	-2.1815
PGLS	0.12925
BSND	-2.13216666666667
KCNK18	0.213
FOXD4	0.55725
SV2C	0.64925
LCN2	-0.985166666666667
ZNF490	0.924
C3orf15	0.6114
CACNA2D4	-1.3155
CBX5	-0.85975
MAGEB4	0.233
BOLA1	0.59575
PPP2R5E	0.45475
COL5A1	0.938916666666667
ASB7	-0.382833333333333
SFT2D1	-0.06975
DERL1	-0.1946
RABL2A	0.1915
MOAP1	0.85575
KIAA1545	0.768333333333333
F3	2.789
PLEKHM2	-0.60725
CCDC89	0.382333333333333
EFCAB1	0.63825
TMEM48	-1.86825
SEPHS2	0.3715
PYGM	-0.688
PRICKLE1	1.99
WNT5B	-1.45625
TAS2R38	-0.1505
IMP5	-0.04725
KHDRBS1	-0.07
LARS2	-0.750166666666667
C3orf28	0.217
FTCD	-3.1725
C10orf68	1.46283333333333
DGAT2L3	0.14675
PSEN1	0.827083333333333
MGC33657	-0.236
PLA2G4B	0.956666666666667
CDKN2A	-0.67025
DLX1	-2.542
TSHB	0.642
C18orf37	-0.06875
MEX3C	-0.304875
MAMDC2	-0.70225
PDIA4	-1.54433333333333
ATP5E	0.26825
CASP2	-0.903
SERBP1	-0.475384615384615
ZNF341	0.184
TESC	-2.828
TMEM31	-0.15675
OR51I2	0.311
YTHDC1	1.0045
JUN	1.46983333333333
AGMAT	-3.78016666666667
PCNXL2	-0.472
ATAD5	-2.320875
STK38	-0.05975
AZI1	-0.6225
RBP1	1.8105
C4orf26	-0.67375
KIAA1026	0.897375
TMEM101	1.05
HSFX1	0.0895
TREX1	0.486
C18orf10	-0.8022
TRIM15	-3.104125
CA6	0.036125
CEP57	-1.290375
AR	4.0245
SESN2	-0.912333333333333
KIF3C	-1.042375
EPB41L5	1.035
ARHGEF10	-0.828681818181818
POLR3D	-0.346625
INDO	-0.574833333333333
GABRA3	-0.94
SCG5	-2.1584
E2F3	-1.4406
TIGD5	0.50575
FGD6	0.35375
KLHL3	-0.59175
SCGB3A2	-1.423
URP2	-0.022
ATP6V1B1	0.029
CALML6	0.376
LOC100049076	1.1
TMF1	0.69575
LOC388503	-0.051
CDH5	2.389875
RPS6KC1	0.780666666666667
DAAM1	1.0213
TNFRSF10D	-1.02425
GSTT1	-2.5365
INPP5A	0.2595
TRAF3IP1	0.9986
SMARCE1	-0.0104285714285714
VRK1	-1.906
TTC16	0.18225
AARS	-1.25883333333333
ARHGAP27	-0.397333333333333
ZAK	-0.447714285714286
ACSM2B	-2.5845
TRAP1	-1.2285
MRPL53	0.55625
RNF44	-0.26975
NPTXR	-0.55825
DPYSL3	1.12416666666667
APP	0.7496
GLS2	-0.755
MNX1	-2.76516666666667
CMTM7	-1.14275
OR10A7	-0.219
NYD-SP21	4.54916666666667
ORC5L	0.02525
SLC16A10	-2.111375
TMEM178	0.1255
LOC441601	-4.4155
PTGIS	-0.0585
KBTBD7	0.963
C19orf41	-0.3925
CEACAM3	0.458666666666667
KRT23	-0.59225
SERHL	3.179
PNKD	-0.175125
UBC	0.8575
ATRN	-0.23525
HAPLN1	-0.07475
RANGAP1	-1.193
C10orf26	1.89283333333333
KCNA7	-0.22975
SRY	0.228
LOC376693	-0.80725
HIST1H2BF	-0.68525
CDCA8	-2.75166666666667
MLC1	-1.593
TNIP3	0.56925
OR4D1	0.277
IFT52	-0.567333333333333
GOLT1A	1.05016666666667
UTP20	0.272
RP3-402G11.5	-0.9045
PRSS33	-1.65075
PMPCA	-0.79825
APOB48R	1.98066666666667
GLTP	0.75
MPL	0.22575
C9orf78	-0.59175
ADAM12	1.142
CSPG4	-2.191
LOC144305	-0.7205
KRTAP4-10	-0.1176
PAK1	-0.05425
ADCY7	-0.6599
TAS2R43	0.129
FRAS1	-2.40121428571429
PPP1R14A	-0.670666666666667
OR2B6	-1.28875
ATP13A1	-0.3815
SIDT1	1.683
C1RL	1.1115
PRKRA	-0.5385
TLN1	-0.068
RP11-50D16.3	0.387083333333333
MITF	-1.9575
GYS1	-0.4675
LYG1	-0.871833333333333
NSMCE4A	0.1768
DNAI1	0.0835
HOXD11	-1.3945
FNBP1L	2.1262
DHX35	-0.10525
LCE3E	0.366125
SLC33A1	-0.05325
DCLK3	-0.368666666666667
TRIM33	-0.469666666666667
TMCC3	1.03483333333333
FBXO42	0.414166666666667
C1orf27	1.1201
C17orf50	0.28
RNF14	0.478833333333333
SLC4A8	2.557125
RAB3IP	-1.4335
COX6C	2.59292857142857
PCSK1	-3.9241
SLC13A1	0.26525
ARF6	1.18866666666667
KIAA1009	0.75425
HOXA13	-2.34075
HMGN1	-0.78175
CXADR	-0.1385
MGC14436	-0.233
UTF1	0.614
TSC22D1	0.908
BZRAP1	2.06266666666667
PUF60	0.155583333333333
SHC1	-0.3615
HOOK3	1.4675
LIMS2	0.670166666666667
BAHCC1	-0.758
CLCC1	0.174166666666667
ENTPD3	0.987166666666667
SMO	-1.697
PIK3R5	0.4965
CDC14A	-0.791333333333333
KRT1	2.01575
ENOX2	-0.393833333333333
FLJ22655	1.92125
FPRL1	0.3075
INTS6	0.3343
ZCCHC5	0.131
SMC3	-0.43425
C6orf123	0.791666666666667
FLJ20160	1.7315
LOC653391	1.0915
GSS	-0.84325
NT5M	-0.454
SIX5	0.0175
TAF5	-1.146
KCNA1	0.103333333333333
ANLN	-3.3695
MGC45491	-1.204
SSTR2	1.382
LYPD4	0.06875
TH1L	-0.8515
CHRNA5	-3.606
PNMA6A	-0.91175
FLJ16369	-0.3865
DLX2	0.8361
C6orf108	-0.774916666666667
ALDH3A2	1.06733333333333
CLEC1B	0.229
LEPREL2	-1.07225
FOXJ1	-0.5743
OR1D4	0.0595
PPIL4	0.1975
MTRR	-0.653
SLC27A3	1.06133333333333
HTR7	0.9075
MIB2	-0.4285
BHMT	-1.63483333333333
A2ML1	0.6975
MSMB	-3.035375
KIAA1383	-0.155625
TRUB2	-0.161
PF4	0.078
IL1F5	0.179166666666667
LRRC37B2	-0.4565
IPO4	-0.6205
FIGF	-0.6665
QDPR	1.60775
ZNF598	-1.113
BOP1	-1.0835
MAPK12	-2.37533333333333
POLR1E	-1.6655
CEECAM1	-0.185
INSRR	-0.0261666666666667
SIPA1	0.48475
ULK4	0.905666666666667
BTN3A1	0.0777
FABP5	-1.5471
KBTBD3	1.93116666666667
SORT1	0.143833333333333
YWHAQ	-0.582875
LRIT1	-0.023
KIAA1704	-0.4666
MEIS2	-0.9805
ENOSF1	0.307666666666667
PCDH7	-0.0623571428571428
FZD9	-2.62466666666667
RPLP1	0.424166666666667
ZNF75A	-0.38475
P4HA3	2.665375
NKX6-1	0.321
CTA-216E10.6	-0.268
IFT140	1.30975
DENND1A	-0.24575
ALCAM	2.4949
ABHD2	1.55281818181818
QPRT	-1.06083333333333
TRAM1	0.654714285714286
ATP1B4	0.118625
NUP37	-1.2635
SAA3P	-0.0385
SLC22A6	0.10325
KIAA0265	0.238125
ZNF41	1.03225
ADAM19	0.1399
ERAF	-0.67425
DEFB119	0.00408333333333336
DNMT3B	-4.3895
SNF1LK2	-0.5715
MGC24039	-0.745
TAS2R48	0.647166666666667
PNLDC1	0.8465
ADAMTS16	1.61975
TMEM92	-1.61166666666667
CCT8	-0.73125
POGZ	1.169
N-PAC	0.827
GUCA1B	-1.00833333333333
ZZEF1	1.07033333333333
OR2C3	0.3995
ZNF334	-2.001
RANBP6	0.59025
LDHB	-3.33425
BAMBI	0.3675
RAB5B	1.169
FOXB1	0.7175
MRPS12	-0.5315
MRGPRF	0.2825
CRIPT	-0.337
CYP2D7P1	-0.5105
RYR1	0.118875
NDUFA2	0.983125
TRIP12	0.294
KCNE3	2.10416666666667
MOBKL2B	-0.8414
MIOX	-0.42725
ACOT7	-2.6375
FGF6	-0.0035
RASSF5	-0.9648
ATAD3B	-1.39533333333333
IKZF3	0.67
H3F3B	-0.242
C6orf91	0.9995
SEC11C	-0.292
TMEM14C	-0.21525
KIAA1632	0.16625
SLC38A4	-0.03725
FGFR3	-0.044
HES7	0.99925
HINT3	0.04375
ARIH1	-0.3365
FLJ35880	-1.78833333333333
C1orf129	0.298
POU6F1	0.69825
RPL32	0.061375
BBS1	1.13316666666667
RGPD5	0.134
SULT1C2	-1.51425
KDELC1	-2.068
PIP5K3	-0.511333333333333
CHI3L1	-0.0521
CSDA	-1.72841666666667
VTCN1	5.066
WDR62	-1.89775
TMEM170	-0.881
KIF2A	-1.1965
C6orf182	-1.417
ARL6IP6	-1.602
ZCCHC9	-0.5565
RARB	-0.373333333333333
ZNF320	0.632875
DHX15	0.19375
PICALM	-0.34
CNOT6	0.681666666666667
HIST1H1A	-0.47275
ZNF702	-0.0221666666666667
OR1E2	0.3015
HLF	-0.981
LOC442582	-0.5485
KIAA0494	1.34075
TCF4	1.1902
APOBEC3B	-1.85625
FAM54B	-0.06375
MYH2	-2.5785
FXN	-1.11233333333333
C12orf59	1.004
PAEP	-1.408
SPG11	0.629375
VN1R4	0.24825
KCNJ13	-0.95525
NOC3L	-0.73975
C5orf36	0.4865
CPAMD8	0.08125
MLN	-0.5017
FLJ11184	0.1505
TIAM1	-0.394666666666667
OR10J3	0.2845
OR52E2	-0.0835
PBX1	2.8444
UBL7	-0.8085
PXMP2	0.1885
SYTL1	-0.0786666666666667
FAM126B	0.74575
ZNF711	-1.4765
GGA1	0.167333333333333
VAMP4	0.889
BCAP29	0.6813
C20orf19	-0.371625
ZNF275	-0.24975
NEK6	0.3365
SETD8	-0.800166666666667
HEXIM1	2.18341666666667
SULT1A2	-0.06
KLHL9	1.53225
SLC39A12	-0.035
ARHGEF16	0.775333333333333
SCN1A	-0.540666666666667
HNRPH1	-0.430833333333333
C9orf103	1.4395
ECE1	0.078
MED18	-3.387
TEX13B	0.1815
SNN	-0.56225
C6orf62	0.145722222222222
WNT3A	-0.0372
IL22RA2	0.532
MGC21881	0.78025
GABBR1	0.2125
YIPF6	0.465
PROX1	-1.86633333333333
PPP1R1B	-0.34975
LANCL2	0.1788
SCN3A	-0.776833333333333
SSRP1	-0.979
ASXL2	-0.0935
RPE65	0.2405
SNAI1	-1.37975
EFNA2	-0.14
CLDN9	-0.190875
TP53I13	-0.125125
LOC375748	0.71175
C9orf7	0.85325
C14orf178	-0.55
GC	-0.40075
IER3	0.183666666666667
KCTD10	0.44575
FLJ45717	0.35625
ADC	1.6605
LOC285908	0.0413333333333333
MLL3	-0.49625
KIAA1787	-0.379
MGC31957	-2.1975
MUC5B	-0.556833333333333
ZNF193	0.6725
CSRP1	0.302125
MOSPD1	-0.455
C21orf49	-0.235
RAD1	-0.50825
ANKRD34	-1.28925
NFRKB	0.259
FANCA	-3.667
VTI1A	0.422857142857143
PCBP3	-0.777333333333333
BFSP2	-0.8585
ZNF354C	-0.35025
FRMPD4	-0.044
IKBKG	-0.681333333333333
LOC441046	-0.5345
UNQ9438	0.6055
TM4SF20	0.33
MAGEC1	-4.78175
AMMECR1	-1.405125
GLDN	0.66125
TTC30B	1.3365
SEC13	-0.3383
EGF	0.535625
HAGH	0.05025
VSIG1	0.0771666666666667
NHLH2	0.27175
NCAPD3	-1.625
MGC16121	-2.69775
HIATL2	-0.35875
BRCC3	0.367
LCE2D	0.391
TMEM79	0.7085
GTF3C5	-0.79475
AKR1C4	-0.582
C3orf59	-0.41725
RBM26	-0.45225
DUSP14	-0.696833333333334
AP4M1	0.41
RIMBP2	-0.48
ABCC2	-4.48783333333333
DNAJC16	0.793666666666667
TTC12	0.330833333333333
SNX13	0.476833333333333
C6orf168	0.67725
C1orf100	-0.4655
CSPP1	0.691833333333333
LRRC56	1.34425
OR1J2	0.342
THY1	0.0531
KIT	1.09
TBC1D8	0.9015
EPHA7	-0.2255
SOLH	-0.14275
SVIP	0.67375
ZNF294	-0.122
HAND2	1.50016666666667
CENTB2	0.921166666666667
MARVELD3	1.61675
CREB3	0.862333333333333
KRTAP1-5	-3.25075
OR8K1	0.3755
MED25	0.481
FDX1	-0.7885
FAM19A1	0.1115
IL13RA1	1.0505
ZNF627	0.9015
NHP2L1	-0.14425
EIF2B2	0.075
ZNF593	-0.32975
WIPI2	0.510833333333333
RANBP1	-1.46575
TAS2R7	0.428
LOC283514	-0.2645
CSNK2B	-0.1549
CFHR1	-0.2105
DKFZP434O047	-0.366
WBP11	-0.10925
TEX2	0.94225
GALNT2	-0.930833333333333
FLJ33360	0.37975
WNT9A	0.41525
IL29	-0.192
STK3	1.08811111111111
REPS2	3.210375
FAM78A	-0.5585
MGC3207	-0.096
FCGR3A	7.28
H2AFY2	-1.2315
RNF150	-0.89325
CCNK	0.10375
VEZT	0.696
FSHR	-0.1945
C1orf66	0.411666666666667
LCE2B	0.5465
CD200	-0.837
ORMDL1	-0.15525
OR51S1	-0.1895
KRT83	-0.81925
COL19A1	-0.241
POL3S	-0.336
ZNF468	0.502166666666667
BAG3	1.40625
C1GALT1	-2.0935
CA5A	-3.97075
DKK4	0.185
SGK2	-1.95175
PIK3C2G	0.784
USP11	0.08575
IMPA2	-1.71775
PRKDC	-0.321285714285714
MSR1	3.935625
PDCD6IP	0.262166666666667
FAM122A	-0.508
ZNF740	0.28475
ATXN2	0.361333333333333
SLC17A4	0.229833333333333
RAXL1	-0.49
RS1	0.112
NET1	2.1915
NPY1R	1.3385
MVD	-1.97025
C11orf61	-0.56875
CHDH	0.7735
GCNT2	-0.0372857142857143
LGALS12	-2.378
IK	0.640333333333333
C7orf41	-0.153111111111111
SURF4	-0.896333333333333
C1orf91	-0.0308333333333333
BCS1L	-0.2055
C20orf141	0.114833333333333
BCAS2	-0.74725
ACE2	-1.4245
ICT1	0.41425
CD79B	1.439
MRPS9	-0.171
AADACL1	-0.26225
IRS2	-0.912375
LUZP2	0.4415
TMEM148	-0.00975
ZNF514	0.097
ADCK2	0.1897
ZKSCAN1	0.945071428571429
FASTKD2	-0.196375
KCNMB3	0.906333333333333
POFUT2	-0.5394
GNG2	-0.966
OR6Y1	1.9685
FAM26A	-1.753
CAND2	-1.74225
FLYWCH2	0.608375
BCL6	1.93375
MDH2	0.163357142857143
DRP2	-0.1815
TPD52L1	0.409625
TXNL4A	-0.7115
OR3A1	0.018
C22orf9	-0.182285714285714
RAB25	2.22133333333333
PCTK3	-0.10525
POR	0.0306666666666667
ARPP-19	0.62
SREBF2	-0.36175
ZWINT	-1.43983333333333
TRUB1	0.877625
ENPP2	0.181333333333333
UXT	-0.687333333333333
ALG11	-0.6315
SMCR7	0.5425
SLC31A2	0.3475
USMG5	-0.14675
ZNF780B	-0.11575
APEX1	-0.15
THSD3	-2.77375
CEP68	0.628
NY-SAR-48	-1.441
ZIC3	-3.76383333333333
LPAL2	0.0801
MRPL11	-1.11766666666667
VPS53	-0.244333333333333
MPDU1	-0.8535
UBL4B	0.2675
LASS3	0.13825
GAST	-0.185666666666667
SPERT	-0.3045
UBE2L3	0.12325
MLSTD2	-0.0223333333333333
ADRA1D	0.332
FZD10	-1.81433333333333
ATP6V1E1	0.688625
SAR1A	0.519
MCTP2	-1.613
TMEM5	-0.315
BIRC2	-0.439666666666667
TMEFF2	-2.64466666666667
NLGN3	-0.4375
LMX1A	0.064
C19orf51	-1.60725
LOH3CR2A	1.20016666666667
SLC9A3R2	1.01716666666667
TIMP1	-0.369
PFN4	0.32275
UCK1	-0.6995
TPST2	0.34575
AQP6	0.179833333333333
OR1N2	0.0525
KCNIP1	-0.3075
SFTPG	0.00216666666666667
KIAA0087	-0.284
UBXD3	1.6273
ABT1	0.436
RIPK5	0.680214285714286
SMG1	-0.0817
BTBD8	-0.337
PIP5K1C	0.6303
POU2F2	1.0446
C17orf57	0.2285
TSPAN14	-0.1191
NUDT16	0.998666666666667
GPT	-0.556
PDK4	0.1476
ELL3	2.819375
NNMT	0.689666666666667
NUFIP1	-0.731625
RHBDL1	0.9275
FILIP1	0.9282
C17orf56	-0.4035
C8orf73	-0.5255
FLJ21438	0.78675
TBC1D10A	1.2555
ERGIC3	-0.344
CREB3L4	3.12725
TARBP1	0.91225
C1orf9	1.19175
COLEC12	-1.22
FBXO30	0.27175
TNFRSF25	-1.758
UBE2T	-3.325
SLC2A1	-1.2011
RPH3A	0.0655
LSAMP	-2.30725
CER1	-0.012
ATP2A3	0.7928
SGK	-1.293
CCR7	1.82275
ZIK1	-2.02425
RECQL5	-0.500125
HSD17B7P2	-0.06825
MTERFD1	-0.475875
ANGPTL1	0.4665
NLRX1	-0.357166666666667
FHOD3	0.772166666666667
PSG7	-0.49025
ARHGEF5	0.93375
C14orf21	-0.143333333333333
FGD2	1.04725
OR5T2	0.3605
P2RY14	1.9245
PPP1CA	-0.6015
ZNF33B	0.203
MOCS1	-0.208166666666667
NAP1L1	-0.580125
IGSF21	3.468
PTDSS1	-0.531
SLC38A6	0.66925
GLCCI1	0.684625
CCR4	0.408
OLFM2	0.58675
COX6A1	0.637
B3GALT2	0.036
BEST3	-1.1107
CD14	4.06575
ABCC9	0.072625
SNAP29	1.0755
HMGCR	-0.523625
IFT74	0.468833333333333
CNTROB	-0.558833333333333
ZNF548	0.820625
INSL6	0.12125
HERC1	0.6385
HOXB1	-0.0815
EMCN	4.239
BLNK	1.934
SKP1A	1.1355
IL19	-0.064
DOC2A	-0.27525
COPB2	0.841
CDC27	-1.1435
LECT1	-1.649
UBR1	0.770166666666667
COPS6	-0.13675
MCCC1	-0.144
C12orf33	0.238
POM121L1	0.47275
GPC4	-0.0921666666666667
ZNF664	0.6125
VAC14	-0.769666666666667
PPY	0.0015
SRCAP	0.390625
PPP1R13L	1.0475
BPGM	0.37675
HMOX1	-0.582
MC4R	-0.2135
FAM126A	-2.1965
PRR13	0.51975
INS	-0.0145
FLT1	0.61625
FEM1C	0.23325
SLC25A2	0.27525
TMED3	0.114
SPIN2A	0.398
EXT1	-0.879333333333333
CLEC4D	-1.48475
GALNTL4	0.717
RCOR1	-0.060375
SMAD2	0.410944444444444
ODZ3	-0.9486
TMEM68	-0.0695
POLS	-0.5765
PPIH	-1.119
FLJ25439	1.202
C21orf77	0.172166666666667
C20orf121	-0.707
CENPE	-2.434125
IFNA7	0.239
CRABP2	2.1744
LOC57228	0.1276
CXorf15	-0.31225
ASL	0.2845
