Hybridization REF	TCGA-BH-A0HY-01A-11R-A056-07
YIPF2	0.521666666666667
MYEOV2	1.0705
DUSP18	1.83725
KIAA1012	-0.164
AHR	-0.669666666666667
C17orf53	-1.17566666666667
PTPRH	-3.69275
ATP6V1C1	-0.2022
TAS2R3	0.082
LOC440356	-0.83775
COQ10B	0.064
PSMF1	0.99575
SORBS2	0.355
NFE2L2	-0.977
TMCO7	-0.769
SH3PXD2A	-0.1358
SH2D2A	-0.82825
SPINK5	-2.761
MRPS24	-0.96475
OPA3	0.911875
TRAF7	0.167166666666667
C4orf35	0.618833333333333
MT1G	-0.13825
MGC39545	0.474
HS1BP3	0.8593
OR2B2	0.7755
CHRM4	-0.2775
SFRP2	3.685
RIC3	-1.83375
ART1	0.778
C6orf1	0.411875
DUS4L	-1.10975
C10orf104	0.1315
TNFAIP6	2.85325
RTEL1	-1.322
CCT4	-0.7277
ZNF709	-0.3535
CHMP6	1.14233333333333
UPP2	0.02
CYP19A1	-3.84375
CD151	-0.3065
NDUFA13	-0.461
ARFRP1	-0.450833333333333
FAM26B	1.15425
CRYBA1	-1.128
MRPL41	0.8795
NPFFR2	-2.015375
HRH2	0.1595
SCAMP3	0.942833333333333
MTMR6	0.3503
MTG1	-1.4575
UBTD1	2.02025
CRABP1	-1.8105
FLJ33790	3.2119
KIAA1908	0.330166666666667
GPR158	-2.94375
PACSIN3	-1.18933333333333
OMD	3.78116666666667
CATSPER1	-0.627
HOXB8	0.208
FBXO46	1.22
OAS1	1.23016666666667
SVIL	0.249
PHB2	-0.77175
ADCY3	-1.366
NDRG2	-0.0386666666666667
ERMAP	-0.0244
APBA2	-1.5925
IGSF9	3.792
WNT6	1.14771428571429
MYCBPAP	1.2055
ATP2B2	-0.4589
CPVL	-2.1944
TRAM2	-0.0409166666666667
NOP5/NOP58	-1.301
ZNRF4	0.365
TLK1	0.126375
MTMR12	0.393785714285714
ZNF384	-0.059
FAM9B	-3.9445
RPN1	1.6465
PMVK	2.01525
EIF3D	0.891
SIX2	3.23525
HPS1	0.937142857142857
RNF7	0.39625
PSKH2	0.247
KCTD13	-0.00216666666666667
CSMD3	-0.4297
FBF1	0.1455
IL8	-5.54725
SERPINB13	0.541909090909091
FBXL20	2.27825
BLR1	0.625
SH2B1	-0.629833333333333
RFNG	0.453
RAB20	2.161
RBM7	-1.25275
POLR1A	-0.178
TMPRSS4	-1.18525
TAF9	-0.92675
TERF2	-0.2965
TNFRSF1A	1.45616666666667
ACADVL	-1.05116666666667
GTF2H5	-1.11025
EDG8	1.2225
C9orf140	0.367375
UST6	-0.298
ZBTB8OS	-0.307
ZNF710	1.1455
GPR174	-2.778
ATP6V0A2	-1.28175
KIAA0319L	0.740083333333333
XKRX	-0.677
DOPEY2	0.5411
SDHD	-1.19666666666667
SUMF1	2.146
OSM	1.51
OPN3	-0.53425
DAGLB	0.129833333333333
PPFIBP1	0.0682
TRIM63	-3.097
C10orf53	0.377
LYPD3	0.371666666666667
BCL7A	-0.543375
AGER	-1.02083333333333
TCF19	-0.389625
SAT2	-0.844
PFTK1	0.627333333333333
GABRE	-2.917375
C15orf38	0.6199
FIS1	0.0795
KCNV2	-0.154
CLPS	0.965
PPCDC	-0.646
FOXN2	-0.0773333333333333
NT5E	-3.0182
CD83	-0.16325
IL18	-1.717
VPS16	0.3715
IGFBP2	0.0763333333333334
NOTCH2	0.855
SIGLEC1	2.918125
CD93	5.298
SULF2	-0.62275
CEP164	-0.335875
P53AIP1	0.381166666666667
TOR2A	0.4805
ZNF136	0.04625
MGP	2.8862
CCDC144A	-1.19983333333333
TRPC1	-1.09733333333333
SMS	-0.645
MAPK7	0.608833333333333
RRAGC	0.871
PARD6A	0.563333333333333
NUB1	0.129833333333333
SYNGR4	1.786
OR11H12	-0.0455
WIF1	0.019125
GCH1	-0.2975
OR11H4	0.189
SLC44A5	1.7085
GPRIN2	2.52616666666667
LOC401431	0.77875
CPA4	-2.2285
MELK	-0.552666666666667
IL15RA	-0.11275
CUL3	0.0445
HMBOX1	-3.46025
PODXL	-1.8745
CCT6B	0.466166666666667
COMTD1	-0.04775
MUC20	-1.77816666666667
GPX2	-3.288125
ITK	-2.132
FBXL5	1.0285
C13orf27	-1.514
DEFA5	0.446
TRHDE	0.1565
MTP18	0.0986666666666667
UQCRQ	0.3483
ITGB2	0.70875
CSRP2BP	0.1115
TAS2R44	0.8445
PHPT1	1.4835
FAM44C	-0.21425
ERH	-0.28775
MPHOSPH1	-1.74633333333333
MORC1	-0.675
PARVB	-1.52225
LAMA1	-1.97191666666667
PGBD3	0.592
GIMAP6	3.82725
AREG	-0.978833333333333
LIPT1	-0.33075
MGC99813	-0.77475
C1orf201	0.291
GRIN2A	-0.6576
MAN2C1	-1.19575
NSUN5	0.051
SF3B5	0.07725
MYC	-1.9654375
NRXN1	-1.17
ZNF18	-0.15225
SPDYA	-0.52925
SLC37A1	2.1505
DECR2	-0.28025
ANKRD38	1.73775
SPTLC3	-0.076
SUPT16H	-0.514375
DTWD2	-0.64525
ULBP1	-0.269
ZADH1	-0.616166666666667
OIP5	-2.57225
IL10RB	-0.166666666666667
OTUB2	0.3935
VWA3A	0.3175
SPIC	-0.429333333333333
OR6C4	0.638
PSCD4	0.322166666666667
DPY19L2P2	-1.524
TRAPPC6A	1.1275
C21orf2	-0.466166666666667
CEMP1	-0.359
LIN7B	-0.324
E2F7	-0.747666666666667
VCP	0.6884375
LAMA3	0.506833333333333
BGN	2.90225
GPR160	1.48916666666667
COCH	-4.56566666666667
GPR81	1.5135
APOBEC3F	-2.3015
tcag7.1017	-0.24725
C1orf32	0.5245
SCGB1D2	7.26425
FLJ43987	-0.226
C6orf170	-0.8795
KLK9	0.6895
GPD1L	1.40225
VPS37B	1.02225
ATG3	0.327666666666667
ADAMTS17	-0.329
KLHDC2	-0.7465
NDUFV2	-1.07775
BLK	-2.508
MATN4	-0.8465
GPM6A	-0.07875
GBP4	2.56566666666667
TMEM162	0.5545
PKP2	-0.967
HRASLS	2.51888888888889
MMP1	-2.95025
SFXN3	0.3556
FSD1	-1.746
ST6GALNAC3	-1.97133333333333
CA12	2.0979
NCOA6	0.08175
C19orf58	-0.2986
PPP4R1	-0.092
MAN1A2	0.825166666666667
IKBKAP	-0.51275
UPF1	-0.202166666666667
KIAA1219	0.93275
WNT16	-0.0515
SNW1	-0.103
IL18RAP	1.47275
RPP30	-0.536125
CDC40	-1.01792857142857
SETD3	0.644333333333333
SLAMF6	-0.64125
ELK4	-0.435
TRIM47	1.36416666666667
ACOX3	1.20675
TRIM6	0.110625
KIAA0372	-1.746
TP53AP1	1.404375
SMURF2	0.329
ADAD1	0.73625
EBP	-0.0067
KRTAP13-2	0.3045
FLJ36874	-0.735333333333333
TOR1A	0.339833333333333
P2RY4	1.5475
GPBP1	-0.02525
TRPV1	-0.193375
ADAMTS12	0.593833333333333
PES1	0.3797
ATG4A	0.1665
MAGEA10	-3.821
WFS1	1.78025
CC2D1B	0.118666666666667
PABPN1	-0.0918750000000001
SLC25A30	0.9245
SLCO1C1	0.178333333333333
SLC22A5	0.91525
KIF23	-2.12733333333333
SYN2	-1.143
ASPN	8.79316666666667
CENTG2	0.37225
QSOX2	-0.8552
FLJ10815	0.195333333333333
STK24	-0.1230625
SPEG	0.3086
STK10	-0.1235
DACT2	-3.0855
AAAS	-0.8995
SSX3	-1.684625
ABCD3	0.1767
C4orf12	-0.414
PARVG	0.0181666666666667
FIG4	-0.22025
C9orf46	0.62525
TMCO6	-1.0295
IGHMBP2	-0.2435
DUS2L	-0.409
FAM3C	-0.4461875
TMEM16D	-2.608375
DCTN4	0.26775
KCNH3	-0.724
EIF2AK2	0.387
AP1S3	0.806125
CST4	1.437
PAM	-0.2514375
NUTF2	0.009
CITED2	0.1081
SLC39A4	-0.18875
C2orf52	-0.5865
GRM3	0.074
C12orf49	1.26975
CCDC49	2.3472
GRAMD1B	-1.485125
FNDC4	1.04775
SIAH2	1.07575
GDPD4	0.11975
C21orf87	0.7765
ATP5A1	0.0526666666666667
C16orf63	-1.777
LOC388135	-0.488333333333333
ATP5J2	-0.78425
MMP3	-1.05075
EMID2	0.4565
CRHR1	1.02025
WDR70	0.19675
C13orf31	1.094
ZFAND1	-0.28925
CCL18	4.08366666666667
C3orf49	-0.3315
RINT1	-2.027
KIAA0408	-1.83433333333333
F13A1	4.5531
SLC10A1	0.0368333333333333
OGN	3.212
GIPC2	-1.8935
XPO6	-0.4865
LCE1A	1.4145
FMR1	-0.4596
LOC374920	0.1495
DUSP3	0.143375
ANKMY1	0.28825
C7orf50	0.818
BBS9	-0.3905
UNC119B	-0.907125
C9orf72	-0.75125
MGC35440	-1.0115
ENTPD6	0.519125
PPP1R2P9	0.1375
ERCC4	0.07325
FAHD2B	0.433
HMHA1	-1.0035
HACL1	-0.73975
RAD23A	-0.871333333333333
FAM83B	-2.12875
PPP5C	-0.679166666666667
RNASEH2C	-0.834125
C9orf153	-0.8085
SCAMP4	0.593
GHITM	0.315
NDUFB7	0.28925
ADCYAP1	-0.269
SP110	1.91783333333333
MAP3K7IP2	-0.3275
DHH	0.362
AGRN	2.22871428571429
WDR33	-0.452333333333333
CEP290	-0.5025
PRPS1L1	-3.408
KLRA1	-0.551
GPR97	-0.3215
CHD7	-2.87008333333333
TLR10	0.16
SLC30A8	-1.1675
HIC1	2.002
IAPP	0.39
RXFP4	0.52625
GP1BB	1.67125
SHQ1	-0.2055
NKX2-3	0.616833333333333
API5	-0.6325
FTHP1	1.7025
MOV10L1	0.5085
TRIM6-TRIM34	1.55516666666667
ADHFE1	0.31775
FAM117A	-1.23
DDI1	0.3248
CDON	-1.73066666666667
TRIM73	0.1065
IGKC	2.651
MMP14	-0.386333333333333
DYNC1LI1	-1.055875
C11orf66	0.3075
TRBV3-1	-1.32225
FASTKD5	-0.228
BIVM	-2.95425
LHX4	0.37225
CXCL2	-2.3071
RAB2B	-0.693833333333333
IZUMO1	-0.7115
MAP3K15	-2.371125
FAM19A2	-0.260166666666667
ZC3H8	-0.280666666666667
ZMAT1	0.3015
SPINK5L3	-2.597
SLC10A6	1.243
APPL2	-0.612375
CARD10	0.0128333333333334
LOC402176	-0.811125
EEF1D	0.6497
RAB6A	2.8326
C12orf5	-0.10375
PAPOLG	0.21425
MSRB2	1.66725
BCR	1.411
PUS3	-0.62475
TIAM2	0.304
ZNF317	-0.0668333333333333
CHD2	-0.0298571428571429
FZD5	-1.1695
NUDT8	-0.968
ZNF763	-0.2185
PRC1	-1.54533333333333
ABCB9	0.777833333333333
SPATA3	0.7445
TRAK2	0.92175
STAB1	2.9315
LRRTM2	-0.300833333333333
psiTPTE22	1.63225
DBI	0.51375
SERPINA11	-2.4345
NAT5	0.21475
C20orf58	-1.78925
RPS6KA4	0.998666666666667
FLJ90650	-0.49375
TGFBRAP1	0.08125
CHRDL2	0.455
FAHD2A	0.0255
CNTN1	0.50425
BBS4	-0.8494
TMEM181	-1.17
MINPP1	-1.4745
MPHOSPH6	0.488416666666667
HOXC10	1.2399
ITPKB	0.758625
CLPTM1L	-0.05775
MEOX2	-1.23283333333333
ATP6V0C	0.4515
PRPF8	0.0158333333333333
TMC5	3.53925
FKBP3	-0.311
PLEKHB2	-0.615875
OR4D6	0.2375
ZNF544	-0.0181999999999999
D2HGDH	0.234375
RPL18A	-0.2189
HEL308	-0.607625
MPP6	-3.75125
TCERG1	-1.60975
KRT16	-0.673
KLF17	-1.14525
KLF5	-1.02575
CDR1	2.80525
VCX3A	-5.1945
FBLN2	1.943625
C14orf104	-0.73375
HBE1	-4.4191
OR4S2	-0.643
C1orf108	-0.814833333333333
ROBO4	4.28666666666667
CPEB4	0.402875
C11orf80	1.23533333333333
BCKDHA	0.226166666666667
MYOC	0.72325
GIF	1.5405
CKMT1A	-0.8125
RPL3	0.5668
THBS1	2.665
APOO	-1.828
ARMCX1	-0.37225
HSZFP36	0.106
SNAPC5	-0.41375
EIF4ENIF1	1.485
ZNF433	-0.1045
TNFRSF21	1.275875
TMPRSS7	0.049
SPATA18	-0.1625
HPDL	-2.6
MKL2	1.1284
TBX3	1.879
C21orf93	0.0215
DAXX	1.01275
ELMO1	-0.3245
RGS13	0.554166666666667
TAF11	-0.68325
UNC13A	-2.140375
LOC653314	2.1614
ORC3L	-1.32525
IMAA	-2.5625
TARBP2	-0.6475
CABIN1	0.3741
TRIOBP	0.958875
HIST1H2AC	1.513375
RGS22	-2.806
NCOA1	0.888
IL25	0.376
SNCG	1.953
GPR6	0.2255
AMDHD1	-0.600666666666667
CHEK2	-0.306
C6orf142	-1.051
DRD4	0.98775
C14orf68	-0.802
GDF11	-0.45025
SEMG2	0.017
CD247	-2.02925
CDAN1	-1.15125
RBMX2	-0.192666666666667
TGS1	-0.42225
OIT3	0.627
SYF2	0.115
MCM4	-1.744375
PKHD1L1	0.0445714285714286
CEP192	-1.36833333333333
IFT88	-0.768
RPL9	0.0966428571428571
RAB32	-0.12075
DDX43	-2.59575
P2RX2	0.897
OR5D18	0.943
UBE1	0.622916666666667
SLC24A1	0.129625
ARHGAP5	-1.081
CETP	-0.383
KIAA1731	-1.541
SLC9A4	0.376
PTPN6	1.0855
BAHD1	0.04975
GRIK3	0.661
CACNB2	-0.7791
PDE10A	2.5565
DGCR14	0.7175
PCDHB9	1.4465
RHOQ	0.0553333333333333
MAP3K4	-0.63225
KTI12	0.3345
RPL23AP13	-1.946
GNG11	-0.92425
CLCN3	1.3315
GPAM	-1.63475
VSTM2A	0.693
SLAMF7	1.24466666666667
INTS2	-0.4615
PPP2CA	0.1807
LRP12	-0.782
SEC14L2	2.97811111111111
DKFZP586H2123	2.3005
MC3R	0.0445
CIRH1A	-1.38716666666667
HIST1H2AB	0.513666666666667
POLH	-0.0835
MGC16703	-1.73016666666667
SNAPC2	0.7065
FILIP1L	1.025
RASGRP4	0.896
LRRC1	3.2855
GAS1	0.81325
PRAC	-0.58975
DGKA	-0.8985
NT5C3	-1.0545
PEG3	-3.33225
NADK	-0.32525
PRR17	0.848
LOC374569	-0.0585
SGSH	0.802
NLRP8	-0.1035
GALT	-0.5793
MCF2	-0.2715
ZNF263	0.443
TACSTD1	1.28733333333333
TYR	-5.8799
ATP6AP2	-0.46825
RNUXA	-1.00775
ABHD10	0.349666666666667
GDPD2	-1.42925
SLC35C1	0.21375
UBE2A	-0.321125
HERC5	-0.988
FAM112B	-4.57133333333333
FBXL16	0.14375
DKFZP434A0131	-0.379
ELA3A	-2.317
RBM41	-1.57225
HAO2	0.17275
RNH1	-0.196
SHANK2	1.51283333333333
OSBP2	-0.544875
DAK	0.9145
C3orf58	0.171
TCL1B	1.5665
KBTBD2	-0.58625
SUGT1L1	-0.00925000000000001
UBE2E2	0.225833333333333
MYL9	3.1435
CDC23	-0.867333333333333
PBXIP1	2.5492
CXorf40B	1.194
NBL1	2.7435
RTBDN	0.9315
RAB11FIP5	-0.110125
TTTY13	-0.8225
SCOTIN	0.30175
SOHLH1	-0.469
CDKN1A	-0.0357142857142857
NCK1	0.265
ZNF550	-0.25025
SAPS3	0.801083333333333
SPIN3	0.362333333333333
MAGEE2	-0.7485
MIS12	-1.9715
OR8H2	0.00650000000000001
KIAA0774	1.93566666666667
UNC5D	-2.563
CUL7	0.72
LIPC	-2.92783333333333
DIO1	-2.08375
C20orf11	0.6628
CTRL	-0.73125
HS3ST2	1.57925
PAK4	1.66683333333333
CCRL1	4.4615
RNF10	0.0895
ZNF567	0.19275
ZNF660	-1.8445
TCEAL3	0.32475
MAGOH	0.496166666666667
CENPB	0.388
C19orf7	1.26825
LOC388965	-0.2095
ZCCHC13	-0.179
JMJD1A	-1.4119
HIST1H4H	1.8845
TBRG1	-1.3448
GPC3	-4.909125
TAF1C	-0.87375
EBNA1BP2	-0.729833333333333
CIAPIN1	-0.06325
PDGFRA	-0.317388888888889
CSTB	-1.068125
CENPI	-1.71733333333333
GTF2E2	-0.495666666666667
RPP21	0.3805
CCNF	-0.429
KCNQ3	0.9055
FAM79A	0.833
SLC22A12	0.862
NOVA1	0.7665
FZD3	-2.2546
AKAP8	-1.083
SOCS5	-0.515375
CFDP1	-0.683
DLG5	1.67275
PGM5	0.0529166666666667
C1orf144	0.38675
HDAC10	-0.9705
RND2	-0.62275
C20orf199	-1.616
RNMT	-1.274375
SLURP1	0.222875
ASTN1	-0.306875
SH3BGR	0.13275
MYCL1	-0.938
ZHX1	0.362333333333333
CENPK	-2.91625
FOSB	0.6979
LOC643406	0.56625
C2orf59	1.2875
TMEM135	-1.223
SLC27A2	-3.49325
KRT33A	2.108
OVOL1	2.0875
PAMCI	-2.50766666666667
S100A7	-2.462
ZNF789	-1.8675
HARS2	0.6975
RPL23A	0.236666666666667
TCF23	0.58375
UPF3B	-2.00225
C17orf78	0.326
HLA-DOB	-0.1966
C14orf142	0.469333333333333
TEKT5	0.916
DMWD	0.7555
POLD1	-1.5485
GSCL	-0.3315
CALD1	0.1955
SCRT1	0.486
AIG1	0.39575
UNC84B	1.01775
ZNF404	0.75375
TMED6	-2.964
KIAA1462	0.7155
LRRC27	0.138833333333333
PYGO1	-0.171
PIGU	0.421166666666667
ALAS2	-3.20266666666667
WRNIP1	0.236875
CNNM3	-0.264
ZNF2	0.868
ST3GAL5	-1.48075
MRPL23	-0.48725
TSSK6	0.31275
PSMA6	-0.71075
C16orf70	-0.855
KIAA1602	0.9895
ALMS1	-0.855666666666667
DCN	2.5735
TMEM132D	-0.56375
SUCLG2	0.22725
ABHD14A	0.25325
DEXI	-0.0846666666666667
AMPD2	-1.20433333333333
IFNAR2	-1.12416666666667
CYB5A	3.051
TLOC1	0.69285
NXF5	-0.558166666666666
NRBF2	0.127625
KCTD3	0.88875
ITGAE	-1.4105
SLC30A3	-1.0655
ZRF1	-1.023
IFRD2	-1.0395
XAB1	-0.20625
PYCR2	-0.429833333333333
SERPINB3	-5.293
TMLHE	-1.1206
GEFT	-0.566125
ABCA5	-0.649625
EMR4	-0.240833333333333
TSFM	-0.4095
HIST3H2BB	1.18725
ARHGEF19	2.033
TSPAN17	0.777833333333333
ABCC8	3.5535
MAP1S	0.574333333333333
C22orf36	2.70925
BNC2	0.0527142857142857
HIST1H4A	-2.30033333333333
NDUFS3	-0.602833333333333
WDR3	-1.1875
XKR4	-0.7315
TTC33	-0.542285714285714
STMN2	3.68675
CPN2	-0.9205
HSPC105	0.714375
PCOLCE2	-2.9215
C3orf55	1.1775
KLHDC9	1.38616666666667
TBC1D23	0.332
ATXN2L	-1.60883333333333
MAP2K3	0.32925
SCAP	-0.11175
ZNF486	-0.124666666666667
C20orf96	-0.62525
NARS	-0.221
ADAMTSL1	-0.443
PRCC	1.0135
CCDC126	0.978583333333333
ZNF675	-0.37125
CALCOCO1	0.67725
ANKRD43	2.81575
CWF19L2	-0.5445
ZBTB32	0.219666666666667
BRAF	-1.78425
ODF4	0.0555
MGC14376	0.490166666666667
HORMAD1	-2.563
AAK1	-0.185416666666667
PEBP1	-0.380916666666667
TNFSF5IP1	-0.73
DKFZp564N2472	0.27275
RMND1	0.9515
IGKV1-5	4.184
COL1A2	3.45041666666667
SERPINA5	-1.516125
AANAT	1.0405
C19orf21	0.985666666666667
GEMIN5	-0.6915
UBR4	-0.124666666666667
LTBP3	1.55133333333333
AMHR2	-2.082
PROCR	-1.14725
MYBBP1A	-1.18275
C20orf39	2.1405
ZNF697	-0.1725
PASK	-0.587
ZNF776	0.301166666666667
RFXDC2	-0.7355
KIAA0467	0.4145
C10orf96	-2.58766666666667
ZNF503	-0.665
GULP1	-1.29416666666667
KCNE4	-0.266333333333333
DKFZp434K191	-0.477125
LOC196913	-0.1165
BHLHB4	1.746
CH25H	-0.14825
LOC81691	-1.50633333333333
ALPL	0.058
COL12A1	2.83625
FOLR3	-2.38966666666667
GPR123	-0.19025
TRIM62	0.606142857142857
ABLIM1	-0.0718333333333333
MAST3	-0.65125
RHBDD1	-0.293666666666667
LOC338809	-0.3685
RYBP	0.05425
TTC26	-0.301375
ZNF22	0.118166666666667
ISCA2	-0.572
RDM1	1.4285
PIGM	1.246
GNB3	-1.2375
ACTR2	-0.186
HMGB1	0.4433
EDG1	2.728
SOAT2	-3.1235
OR10AD1	1.3675
RAP1GDS1	0.223166666666667
LCE1F	0.6555
ESM1	0.84675
RCN3	2.805
CREBL1	-0.35075
DBNL	-0.117
PTGER3	1.349375
USP30	-0.0303333333333333
BCL2L12	-0.955833333333333
KIF26B	2.6405
ZNF416	0.93675
ZNF225	0.1935
C17orf70	1.43125
ZNF554	0.0015
RAE1	-0.448666666666667
TNIK	0.1385
ACTN3	1.509
MGC45922	1.6875
CCNA1	-0.352166666666667
RYK	1.1605
IL26	0.126
LRP3	1.257
QARS	-0.34525
SOX7	0.622785714285714
BID	0.46775
OR2S2	-0.6055
CXCL14	3.5585
C11orf47	-0.3985
MGC29891	0.858166666666667
HSPB8	-0.9802
PRDM14	-1.644
NUFIP2	0.76975
MNAT1	-0.514875
ZDHHC2	-1.98533333333333
MBNL2	0.144625
ADD3	-1.445125
CSNK2A1P	-0.33175
KLK6	-1.68816666666667
TMEM111	0.9656
KIAA1279	-0.14975
NUBP2	0.2515
RAB42	-1.82425
ID3	-0.5327
TM9SF1	0.29975
MDP-1	-1.00475
POU4F2	0.0755
IQCK	0.25625
C16orf14	-1.309
CAPN3	-1.959125
FAM43B	0.21675
RECQL	-0.53175
AP1G1	0.137785714285714
CTNNBL1	-0.2705
ECHDC1	-0.853833333333333
SMARCC1	-0.441
FOXQ1	-0.755375
GNAI3	-0.532333333333333
POLG2	-1.34975
CD4	0.9385
ITLN1	-0.334
EBI2	1.909
IRF1	0.0275
PTPRE	0.0529
PTK2B	-0.1075
NXNL2	-1.0115
SOX4	2.97288888888889
TSPAN3	-1.579
SH2D1A	-3.55683333333333
C8orf58	-0.538666666666667
USP20	0.05925
DUSP22	-0.32225
CALB1	-2.39
L3MBTL2	0.774583333333333
MCRS1	-0.41425
TMEM118	-1.24833333333333
C18orf8	0.299833333333333
FLJ10241	-0.020625
GJA12	1.28075
PKD1	-0.315833333333333
ZFP3	-0.4955
JAM3	-0.667875
LAPTM4A	0.836
DIRC2	-0.387
KIAA2022	0.826333333333333
MYOM1	0.205166666666667
TRPM8	-2.665
MOP-1	2.10675
PHKG2	0.244875
ZNF650	-0.426
KIAA1522	1.638125
PSG8	-1.39166666666667
DDX19B	-0.249
MOBKL1B	-0.52475
DIAPH2	-0.793166666666667
PTPN12	0.105
CLN8	-0.5815
CRYZL1	-1.18166666666667
CRY2	0.44225
FCGR2B	2.26033333333333
PNPLA4	0.697875
ZNF454	-0.4905
DKFZp434B1231	0.04175
CLDN11	0.3521
RFWD2	0.713666666666667
CIB2	-0.314833333333333
MXRA8	3.140125
HRK	-0.289125
MAML2	-0.74125
C4orf31	0.082
C6orf192	0.38125
COG6	1.43
FAM5B	-0.0685
NFATC1	0.8322
SEPT10	0.03775
SCYL1	0.3064
RPP40	-0.809
SCOC	-0.647
KIAA1450	0.57725
CTDSPL2	-0.35275
TBX5	1.633
NAPG	-0.771875
RHD	-4.59175
C14orf45	1.45966666666667
ZBTB22	1.7675
PLCG1	-0.519
ANKRD10	-0.653875
AQP7P2	0.978
TAGLN2	0.892
HTR2C	-1.324
SLC16A7	-1.88666666666667
C17orf83	0.0525
TSGA14	-0.4515
MDH1	-0.58875
PPP3R2	0.0961666666666667
DCBLD2	-0.533214285714286
RBM33	0.057125
DPH3	-1.25775
SYT10	-1.469
FMO4	2.411875
THYN1	-1.571
DRD5	-3.538
OTOR	1.34575
PGRMC2	0.1497
KATNAL1	0.09175
PAQR6	-2.22325
UBE2I	-0.67375
C14orf28	0.3075
C8orf70	1.032
FLYWCH1	-0.284625
ANGPTL3	-1.32
GLRX2	-0.0763333333333333
ATP11A	-0.648714285714286
ARL5B	-0.16725
MUC16	-3.03175
SLC25A5	-1.23571428571429
ACRC	-1.81075
MYO1C	0.45625
FAM89B	2.54116666666667
FAS	-0.56175
KIFAP3	1.1445
GLRA2	-0.9665
BTN3A2	0.0214
CNKSR3	-1.381875
CSTF3	-1.10116666666667
ARPM1	0.0465
KIAA1530	-1.206
C9orf150	3.15083333333333
PRKCI	0.0185
tcag7.1015	-0.96175
SOD3	-0.41425
ZNF574	0.97475
CYP21A2	3.49
RPL12	0.736
COMMD2	-0.284
WIZ	0.98375
LOC344405	-2.81225
ALDH4A1	1.43770588235294
CRYAB	2.568
COPA	1.31156666666667
PCDHGA7	1.41116666666667
KIF11	-0.818083333333333
RASD2	0.528875
SLC26A3	0.434
ZNF175	-1.167
JAKMIP2	-2.7255
C8orf4	0.0576666666666667
PTHLH	-0.74575
SLC40A1	3.08775
OR7D4	0.518833333333333
PCDHB17	0.8985
CD36	7.02057142857143
C6orf203	0.0222
PRKG2	-0.3405
LOC400566	1.1975
ANAPC13	-0.2875
SLCO3A1	-0.88975
ZNF692	-1.29
FANCL	-1.1475
SH3GLB1	0.4175
C12orf61	0.2635
KBTBD6	0.00550000000000001
SUPT5H	0.766625
XRCC6	0.6684
HUS1B	-1.2389
FAM133B	-0.939428571428572
LOC728276	0.287
KCTD18	0.66875
SOS2	0.633333333333333
CCDC99	-2.133
C1QTNF5	4.972
NNAT	1.25316666666667
USP16	-0.9185
LARS	-1.026875
ZBTB2	1.1635
ABO	0.264666666666667
TRAF3	-0.36225
GALNT5	-1.4165
NAP5	0.60125
ALG14	0.8225
KIAA0515	1.21673076923077
WDR75	-1.361
TEX261	0.122083333333333
LY86	0.1755
LOC389072	-1.6955
FLJ13611	-0.8455
MRGPRX2	0.6705
SNRPA	-0.502
OR2G2	0.5325
GPRASP2	-0.1555
C7orf42	0.9927
C9orf163	-0.1325
CYP11B2	-0.031
FCRL3	0.173333333333333
PRDX1	-0.7235
FGB	-7.4765
COX17	0.314833333333333
C16orf33	-0.39875
PIWIL1	-0.353666666666667
FOLR1	-3.00583333333333
KIAA0082	-0.53725
FREQ	0.4855
TMCC2	-1.60033333333333
TCF12	-0.350916666666667
ZNF721	-0.83225
FAM130A2	0.21325
POU4F1	-3.1805
SNRPF	-0.56775
SGIP1	0.778
ZNF641	0.969
EMG1	-0.2175
PRRG4	0.43
HIRA	-3.50125
MYNN	0.284333333333333
AEBP2	-0.422083333333333
TBXA2R	1.10666666666667
ISL2	-0.889166666666667
PCDHB11	1.503
RNF144A	-0.125625
MARCH5	0.06475
DULLARD	-0.7765
DCLRE1B	-0.78
ITGA8	-0.117
TP73	-0.03725
PRKCD	2.383
NDUFB4	0.475
ATP13A4	1.068875
ANTXR2	-0.013
COL4A3	-1.24116666666667
MYO10	-0.0689
SLC6A18	0.79725
PEX1	-0.618
TMEM74	-1.21633333333333
RBM19	0.075
TAPBP	1.0959
RUNX1	1.164375
MID1	-0.53825
GPR64	-0.583833333333333
RASEF	4.60375
GABRG1	0.056125
MYO16	-0.87825
DBF4	-1.93566666666667
TSHZ2	2.6705
RIPK2	-0.335375
PPTC7	-1.07483333333333
KIF4B	-0.7635
LRRC31	1.10725
ZNF540	0.021
EFNB3	0.225166666666667
LOH12CR1	-0.352625
STON2	0.499166666666667
GLP1R	0.41775
CSTF2T	0.749875
IREB2	-1.439
GRSF1	0.1645
PDCD7	-1.693
LRRC43	0.2615
CNR1	1.287
IL1F7	-0.1665
C12orf64	-0.389
FAM69B	0.0705
NR2E1	-2.493
MS4A6A	1.484
FTL	-1.0106
C7orf36	-0.58375
PCLO	1.4005
DYRK2	1.44608333333333
ARIH2	-0.647
SAMD7	0.3805
SCNN1D	-0.661
SLC32A1	-0.653625
C22orf25	0.912666666666667
MRPS18A	1.1504
GPR112	1.2355
EARS2	-1.598
ERN2	0.9445
ATPBD3	0.456666666666667
PRH2	-0.3995
CDKN2D	0.003
PGLYRP2	0.9935
TRIM40	0.6125
