Hybridization REF	TCGA-AO-A0JC-01A-11R-A056-07
GIF	-1.632
CKMT1A	-1.1395
RPL3	0.7055
THBS1	0.855
APOO	-1.4435
ARMCX1	0.2105
HSZFP36	0.221
SNAPC5	-0.221
EIF4ENIF1	0.8095
ZNF433	-0.56225
TNFRSF21	-0.22325
TMPRSS7	-0.2965
SPATA18	1.1306
HPDL	-2.3145
MKL2	0.7278
TBX3	0.280846153846154
C21orf93	0.393
DAXX	0.90425
ELMO1	2.30325
RGS13	5.2195
TAF11	-1.51125
UNC13A	-1.196625
LOC653314	0.5602
ORC3L	-0.16225
IMAA	-1.7555
TARBP2	-0.934
CABIN1	0.9437
TRIOBP	0.2021875
HIST1H2AC	-0.106125
RGS22	-2.864
NCOA1	1.7715
IL25	0.36
SNCG	0.9275
GPR6	0.2425
AMDHD1	-1.20716666666667
CHEK2	-0.63675
C6orf142	-1.087
DRD4	1.49125
C14orf68	-1.742
GDF11	-1.55075
SEMG2	0.132
CD247	3.386
CDAN1	-0.42425
RBMX2	0.111166666666667
TGS1	-0.524
OIT3	1.726
SYF2	0.29325
MCM4	-2.18575
PKHD1L1	1.249625
CEP192	0.00899999999999999
IFT88	0.4585
RPL9	0.2535
RAB32	-0.776
DDX43	-2.27175
P2RX2	0.236166666666667
OR5D18	0.1865
UBE1	-0.0901666666666667
SLC24A1	-0.26325
ARHGAP5	-0.57
CETP	2.43525
KIAA1731	-0.0951666666666667
SLC9A4	0.413
PTPN6	3.172
BAHD1	0.35125
GRIK3	1.0355
CACNB2	-0.4518
PDE10A	-0.776
DGCR14	0.08325
PCDHB9	-0.1555
RHOQ	0.961333333333333
MAP3K4	0.31925
KTI12	0.113166666666667
RPL23AP13	-1.3415
GNG11	-0.29975
CLCN3	0.727666666666667
GPAM	-0.965625
VSTM2A	1.0755
SLAMF7	5.12216666666667
INTS2	-1.12875
PPP2CA	-0.2491
LRP12	-1.80593333333333
SEC14L2	3.19955555555556
DKFZP586H2123	2.912
MC3R	-0.531
CIRH1A	-1.84666666666667
HIST1H2AB	-0.364333333333333
POLH	-0.185625
MGC16703	-2.04766666666667
SNAPC2	-0.1645
FILIP1L	2.02175
RASGRP4	0.5875
LRRC1	-0.199
GAS1	1.331
PRAC	-0.48925
DGKA	2.4125
NT5C3	0.1
PEG3	-3.52475
NADK	-0.266
PRR17	0.89625
LOC374569	-0.7365
SGSH	0.474333333333333
NLRP8	0.0205
GALT	0.5347
MCF2	0.377
ZNF263	-0.17475
TACSTD1	-2.14083333333333
TYR	-6.284
ATP6AP2	-0.242
RNUXA	-0.426
ABHD10	0.0346
GDPD2	-1.6385
SLC35C1	-0.4995
UBE2A	-0.15325
HERC5	0.9485
FAM112B	-3.122
FBXL16	0.764
DKFZP434A0131	0.133
ELA3A	-1.847
RBM41	-0.947625
HAO2	0.37625
RNH1	-0.302375
SHANK2	0.00600000000000002
OSBP2	-2.290125
DAK	-0.796
C3orf58	0.375666666666667
TCL1B	1.833
KBTBD2	-0.081375
SUGT1L1	0.5505
UBE2E2	-0.0228333333333333
MYL9	1.42825
CDC23	-1.08166666666667
PBXIP1	2.2423
CXorf40B	0.648
NBL1	0.23
RTBDN	0.3105
RAB11FIP5	-0.78675
TTTY13	-0.3225
SCOTIN	0.298833333333333
SOHLH1	-0.684333333333333
CDKN1A	-0.122142857142857
NCK1	0.849
ZNF550	0.5105
SAPS3	0.14125
SPIN3	0.331833333333333
MAGEE2	-0.414
MIS12	-0.228166666666667
OR8H2	-0.1835
KIAA0774	-1.38366666666667
UNC5D	-1.787
CUL7	-0.7295
LIPC	-0.9
DIO1	-2.51525
C20orf11	-0.3266
CTRL	0.73825
HS3ST2	-0.0675
PAK4	0.808
CCRL1	2.1985
RNF10	0.627875
ZNF567	0.3275
ZNF660	-0.694
TCEAL3	0.16875
MAGOH	-0.5705
CENPB	-0.165
C19orf7	0.88325
LOC388965	-0.03825
ZCCHC13	0.042
JMJD1A	-0.6245
HIST1H4H	-0.383
TBRG1	0.3851
GPC3	-3.80125
TAF1C	0.11425
EBNA1BP2	-1.4185
CIAPIN1	-0.91625
PDGFRA	-0.468166666666667
CSTB	-0.518625
CENPI	-2.3145
GTF2E2	-0.0968333333333333
RPP21	-0.3615
CCNF	-1.73066666666667
KCNQ3	-0.00800000000000001
FAM79A	1.0295
SLC22A12	0.665
NOVA1	1.338
FZD3	-0.6097
AKAP8	-0.57375
SOCS5	-0.622125
CFDP1	-1.15175
DLG5	-1.1495
PGM5	0.47725
C1orf144	0.391666666666667
HDAC10	-0.165
RND2	-1.297
C20orf199	-0.66825
RNMT	-0.632625
SLURP1	0.43725
ASTN1	-0.209
SH3BGR	0.10225
MYCL1	-0.149375
ZHX1	-0.4175
CENPK	-1.55925
FOSB	2.2676
LOC643406	0.084125
C2orf59	-0.6885
TMEM135	-0.974375
SLC27A2	-1.00875
KRT33A	-0.787
OVOL1	0.38525
PAMCI	-2.30316666666667
S100A7	-1.5835
ZNF789	0.014
HARS2	0.135
RPL23A	-0.276166666666667
TCF23	1.1605
UPF3B	-0.58375
C17orf78	0.056
HLA-DOB	3.34816666666667
C14orf142	-0.297333333333333
TEKT5	1.79716666666667
DMWD	0.2855
POLD1	-1.115
GSCL	0.2325
CALD1	-0.3632
SCRT1	0.984333333333333
AIG1	0.079
UNC84B	1.09625
ZNF404	1.25925
TMED6	-2.22
KIAA1462	-0.3105
LRRC27	1.30433333333333
PYGO1	0.411
PIGU	-1.42283333333333
ALAS2	-3.57416666666667
WRNIP1	0.230125
CNNM3	0.053
ZNF2	-0.061
ST3GAL5	1.05866666666667
MRPL23	-0.3405
TSSK6	0.05325
PSMA6	-0.9645
C16orf70	-0.72975
KIAA1602	-0.202
ALMS1	0.381166666666667
DCN	2.02525
TMEM132D	-1.10325
SUCLG2	-0.46
ABHD14A	0.6535
DEXI	0.521666666666667
AMPD2	-1.05133333333333
IFNAR2	1.26983333333333
CYB5A	1.0033
TLOC1	0.3858
NXF5	-0.912333333333333
NRBF2	0.17525
KCTD3	-0.27775
ITGAE	-0.055
SLC30A3	-1.10716666666667
ZRF1	-0.9225
IFRD2	-1.271125
XAB1	-0.20925
PYCR2	0.0936666666666667
SERPINB3	-3.994
TMLHE	-0.4833
GEFT	-1.901875
ABCA5	0.232875
EMR4	0.165833333333333
TSFM	-0.85975
HIST3H2BB	-0.7615
ARHGEF19	-0.56675
TSPAN17	-0.2385
ABCC8	0.422
MAP1S	0.183
C22orf36	0.146
BNC2	-0.464142857142857
HIST1H4A	-0.0205
NDUFS3	-0.453333333333333
WDR3	-1.1255
XKR4	2.501
TTC33	-0.299
STMN2	3.874
CPN2	-0.409833333333333
HSPC105	-0.38725
PCOLCE2	-2.0015
C3orf55	-0.89
KLHDC9	0.6725
TBC1D23	0.178875
ATXN2L	-0.488333333333333
MAP2K3	0.64475
SCAP	-0.0455
ZNF486	0.758333333333333
C20orf96	1.1885
NARS	-0.40825
ADAMTSL1	-0.191857142857143
PRCC	0.389
CCDC126	0.709
ZNF675	0.1225
CALCOCO1	0.8915
ANKRD43	-0.869
CWF19L2	0.569666666666667
ZBTB32	3.95983333333333
BRAF	-0.2325
ODF4	0.194
MGC14376	0.596333333333333
HORMAD1	-1.62633333333333
AAK1	0.423166666666667
PEBP1	0.245
TNFSF5IP1	-0.158333333333333
DKFZp564N2472	0.35775
RMND1	-0.227
IGKV1-5	4.95925
COL1A2	0.358
SERPINA5	-1.782125
AANAT	0.2355
C19orf21	-0.747333333333333
GEMIN5	0.041
UBR4	-0.169333333333333
LTBP3	0.435666666666667
AMHR2	-2.65883333333333
PROCR	-1.1535
MYBBP1A	-0.67825
C20orf39	-0.707833333333333
ZNF697	-1.2655
PASK	1.7978
ZNF776	1.07133333333333
RFXDC2	0.26375
KIAA0467	1.09775
C10orf96	-1.63525
ZNF503	-1.88625
GULP1	-2.47883333333333
KCNE4	1.83216666666667
DKFZp434K191	0.490125
LOC196913	-0.488
BHLHB4	1.82
CH25H	2.9035
LOC81691	-1.84416666666667
ALPL	1.50335714285714
COL12A1	0.0335
FOLR3	-2.61416666666667
GPR123	0.13775
TRIM62	-0.0102857142857143
ABLIM1	1.29466666666667
MAST3	1.22825
RHBDD1	0.6375
LOC338809	0.573
RYBP	1.07225
TTC26	-1.745875
ZNF22	0.73
ISCA2	0.249
RDM1	-1.14825
PIGM	-0.62975
GNB3	-1.477
ACTR2	0.9892
HMGB1	0.4141
EDG1	5.20666666666667
SOAT2	-2.67425
OR10AD1	-0.933
RAP1GDS1	0.682916666666667
LCE1F	0.493
ESM1	-1.636625
RCN3	1.29
CREBL1	0.1585
DBNL	0.267833333333333
PTGER3	1.33875
USP30	-0.0595
BCL2L12	-0.759333333333333
KIF26B	0.5105
ZNF416	0.396
ZNF225	0.6295
C17orf70	0.03275
ZNF554	0.13525
RAE1	-1.32366666666667
TNIK	2.21166666666667
ACTN3	-0.481
MGC45922	1.7015
CCNA1	-1.35
RYK	0.241166666666667
IL26	0.8295
LRP3	0.615666666666667
QARS	-0.528
SOX7	0.578642857142857
BID	-0.42875
OR2S2	0.016
CXCL14	4.9185
C11orf47	-0.4115
MGC29891	0.762166666666667
HSPB8	1.1765
PRDM14	-1.519
NUFIP2	0.2755
MNAT1	-0.807625
ZDHHC2	0.207
MBNL2	0.016
ADD3	1.504
CSNK2A1P	-0.6005
KLK6	-2.81716666666667
TMEM111	-0.5573
KIAA1279	-0.3985
NUBP2	-0.344166666666667
RAB42	0.0835
ID3	-0.5942
TM9SF1	-0.63825
MDP-1	-0.41925
POU4F2	0.0295
IQCK	0.413
C16orf14	-0.9445
CAPN3	0.174
FAM43B	-0.577625
RECQL	0.29825
AP1G1	-0.151785714285714
CTNNBL1	-0.0821666666666667
ECHDC1	-0.473833333333333
SMARCC1	0.1807
FOXQ1	-2.216875
GNAI3	0.00299999999999998
POLG2	-0.91825
CD4	2.48925
ITLN1	0.30725
EBI2	6.96375
IRF1	2.479
PTPRE	3.042
PTK2B	1.57625
NXNL2	-0.8755
SOX4	-1.25477777777778
TSPAN3	0.0643333333333333
SH2D1A	2.30633333333333
C8orf58	-0.467166666666667
USP20	0.10575
DUSP22	0.369833333333333
CALB1	-2.2065
L3MBTL2	0.827583333333333
MCRS1	-0.271
TMEM118	-1.223
C18orf8	1.38116666666667
FLJ10241	-0.5965
GJA12	0.38725
PKD1	-0.465833333333333
ZFP3	-0.402
JAM3	-0.71575
LAPTM4A	0.138
DIRC2	-1.2075
KIAA2022	-0.356666666666667
MYOM1	0.963333333333333
TRPM8	-2.39133333333333
MOP-1	1.93325
PHKG2	0.175125
ZNF650	-0.377625
KIAA1522	0.071875
PSG8	-1.935
DDX19B	-0.258
MOBKL1B	0.3755
DIAPH2	0.0799166666666667
PTPN12	-0.73625
CLN8	-0.2573
CRYZL1	-0.654166666666667
CRY2	0.28875
FCGR2B	4.7145
PNPLA4	0.36
ZNF454	-0.8045
DKFZp434B1231	0.17575
CLDN11	0.3043
RFWD2	0.5075
CIB2	-0.105833333333333
MXRA8	1.1755
HRK	0.413625
MAML2	1.2625
C4orf31	-0.61075
C6orf192	0.5095
COG6	0.6515
FAM5B	-0.32775
NFATC1	2.6009
SEPT10	-0.68725
SCYL1	-0.4018
RPP40	-1.8675
SCOC	-1.4438
KIAA1450	-0.226
CTDSPL2	-0.321
TBX5	1.213
NAPG	0.05075
RHD	-4.9255
C14orf45	1.62316666666667
ZBTB22	0.946
PLCG1	-0.213
ANKRD10	0.13025
AQP7P2	0.6485
TAGLN2	0.0328333333333333
HTR2C	-0.5382
SLC16A7	1.40516666666667
C17orf83	-0.616666666666667
TSGA14	-0.997416666666667
MDH1	-0.73375
PPP3R2	0.500333333333333
DCBLD2	-2.47878571428571
RBM33	-0.355
DPH3	-1.5625
SYT10	-1.35683333333333
FMO4	1.99875
THYN1	-0.2935
DRD5	-0.2025
OTOR	0.170875
PGRMC2	-0.8929
KATNAL1	-0.251125
PAQR6	-1.17925
UBE2I	-0.53425
C14orf28	0.13075
C8orf70	0.7015
FLYWCH1	-0.40925
ANGPTL3	-1.627
GLRX2	-0.736333333333333
ATP11A	-0.417857142857143
ARL5B	-0.748625
MUC16	-3.00475
SLC25A5	-1.53364285714286
ACRC	0.9275
MYO1C	-0.224375
FAM89B	0.9265
FAS	1.902375
KIFAP3	0.314
GLRA2	-0.072
BTN3A2	2.504
CNKSR3	-0.258625
CSTF3	-0.4395
ARPM1	-1.0065
KIAA1530	0.2365
C9orf150	1.09183333333333
PRKCI	-0.28875
tcag7.1015	-1.7015
SOD3	1.369
ZNF574	0.74875
CYP21A2	0.027
RPL12	0.4015
COMMD2	-1.3315
WIZ	-0.2775
LOC344405	-0.2095
ALDH4A1	-1.60023529411765
CRYAB	1.5485
COPA	-0.1282
PCDHGA7	0.931833333333333
KIF11	-1.30766666666667
RASD2	0.111625
SLC26A3	-0.566
ZNF175	0.053
JAKMIP2	-0.233625
C8orf4	-0.0763333333333333
PTHLH	0.1705
SLC40A1	3.36833333333333
OR7D4	0.184833333333333
PCDHB17	-0.9145
CD36	3.77978571428571
C6orf203	0.1023
PRKG2	0.0355
LOC400566	0.42425
ANAPC13	-0.2715
SLCO3A1	0.5045
ZNF692	-0.836
FANCL	-0.8025
SH3GLB1	0.3435
C12orf61	-0.3585
KBTBD6	-0.417
SUPT5H	0.445625
XRCC6	-0.5348
HUS1B	0.5639
FAM133B	0.432214285714286
LOC728276	0.118
KCTD18	0.75175
SOS2	0.954
CCDC99	-1.83475
C1QTNF5	1.9845
NNAT	1.0695
USP16	0.33625
LARS	-0.70175
ZBTB2	1.013875
ABO	-0.112166666666667
TRAF3	1.657
GALNT5	-4.869
NAP5	0.82675
ALG14	-0.273833333333333
KIAA0515	0.370192307692308
WDR75	-0.192666666666667
TEX261	-0.773
LY86	2.9335
LOC389072	0.1465
FLJ13611	-0.081
MRGPRX2	-0.126
SNRPA	-0.555125
OR2G2	0.3385
GPRASP2	-0.26175
C7orf42	0.5221
C9orf163	-0.092
CYP11B2	0.1025
FCRL3	4.48183333333333
PRDX1	-0.60125
FGB	-7.50733333333333
COX17	0.387833333333333
C16orf33	-0.74575
PIWIL1	-0.24
FOLR1	-2.48583333333333
KIAA0082	0.30875
FREQ	-1.93716666666667
TMCC2	-0.346666666666667
TCF12	-0.0358333333333333
ZNF721	1.09125
FAM130A2	0.4355
POU4F1	-2.20875
SNRPF	-0.971625
SGIP1	-0.25
ZNF641	0.414166666666667
EMG1	-0.447
PRRG4	1.0185
HIRA	-2.37775
MYNN	0.2345
AEBP2	-0.035
TBXA2R	0.4405
ISL2	-1.54283333333333
PCDHB11	-0.658
RNF144A	-1.240375
MARCH5	-0.306375
DULLARD	0.266166666666667
DCLRE1B	-0.9615
ITGA8	1.1705
TP73	-0.350125
PRKCD	1.8425
NDUFB4	-0.20675
ATP13A4	-0.161625
ANTXR2	0.382166666666667
COL4A3	1.66583333333333
MYO10	-2.7278
SLC6A18	0.5515
PEX1	-0.36125
TMEM74	-1.15916666666667
RBM19	0.0265
TAPBP	0.937
RUNX1	0.7815
MID1	-0.778916666666667
GPR64	2.61766666666667
RASEF	2.9555
GABRG1	-0.159428571428571
MYO16	-1.15925
DBF4	-1.51366666666667
TSHZ2	3.3185
RIPK2	-0.046
PPTC7	0.962166666666667
KIF4B	-1.6385
LRRC31	0.405625
ZNF540	2.84425
EFNB3	-0.455833333333333
LOH12CR1	0.044875
STON2	0.243833333333333
GLP1R	0.60975
CSTF2T	-0.465625
IREB2	-0.369375
GRSF1	-0.5505
PDCD7	-0.0545
LRRC43	-0.467
CNR1	2.035
IL1F7	-0.379
C12orf64	0.108
FAM69B	-0.57275
NR2E1	-2.41533333333333
MS4A6A	3.5821
FTL	-0.6066
C7orf36	-0.54925
PCLO	0.0653
DYRK2	1.70125
ARIH2	0.325125
SAMD7	-0.3685
SCNN1D	-0.20125
SLC32A1	0.392625
C22orf25	-0.588
MRPS18A	-0.7521
GPR112	0.5665
EARS2	-1.6505
ERN2	0.707
ATPBD3	-0.297333333333333
PRH2	0.5445
CDKN2D	1.19116666666667
PGLYRP2	1.405
TRIM40	0.22425
SEC14L3	-0.079
SLC22A1	-0.2545
BTN2A3	0.477
RASA4	1.19725
CCNL2	-0.336333333333333
MYBPC3	1.346
GJA4	3.44775
CDC42SE1	1.79475
TRPV2	0.77975
MYPN	-3.90988888888889
SIM1	0.236
CDADC1	0.413
ZFHX4	0.856
NIBP	0.5015
ADAMTS19	-2.17575
ABTB2	-0.696
TSPYL2	0.7625
EIF2S3	-0.6529
SOX30	-0.11175
AP2A1	-0.324
DKFZP564O0523	-0.2525
LOC285398	-0.59425
CDH18	-4.0475
CHL1	2.389625
GATS	-0.1505
TBC1D2B	1.30316666666667
OR1J1	0.7955
GSN	1.04666666666667
DPCR1	-0.121625
GARNL4	-1.2135
SMARCA5	-0.3185
PLEKHG3	0.177
ZBTB45	0.378
FRMD6	-1.18816666666667
PLS1	-1.95983333333333
DGKZ	1.10633333333333
EFNA1	-0.5022
WDR85	-0.238375
ANK2	1.00325
PAGE4	-0.6005
SENP6	0.762333333333333
AKR7A2	-0.602
FKBP10	-2.28375
VEGFC	-0.470166666666667
LARP1	0.031625
SRBD1	0.4295
ITGB6	-0.13375
SLC1A2	-0.164923076923077
INVS	-0.305833333333333
MPO	0.03825
MOBKL3	-0.5545
CUTL2	1.4225
KLK2	0.1005
VIM	0.14325
REG1B	-0.3876
PCDHGC4	0.63625
C3orf34	-0.285666666666667
SUMO3	-0.252333333333333
CST9L	4.3345
MLL4	0.24925
SPR	-0.775166666666667
SAMD9L	2.89125
ABCE1	-0.2875
SUPT3H	-0.6075
ACTBL1	1.51975
ADAMTS4	0.6305
SLIT3	3.056
RHEBL1	-0.544
NPM2	-0.9795
MAN1C1	1.982375
KIAA1856	0.974083333333333
HSPA6	1.043
LOC388152	-0.961
C10orf140	-2.20025
ZDHHC12	-0.394
LIN7A	0.4157
PHC2	-0.0888333333333333
SPHK1	-1.2145
TRIM26	0.4733125
FAM83E	0.374
C18orf24	-1.89583333333333
ZNF578	0.636833333333333
ORAI1	0.773
RUVBL1	-1.23541666666667
C7orf20	-0.666333333333333
APAF1	0.1435
SLC36A4	-1.36583333333333
MYH11	4.59883333333333
NEK1	0.35
MPP2	-1.674875
C12orf24	-1.98575
TNK2	1.252625
ZNF289	-0.645
MATN3	-4.33614285714286
IFNGR2	1.15
ITPR1	1.484625
EBF3	3.9293
TBC1D20	-0.2228
OR10P1	0.5505
DDAH2	0.9315
SHPRH	0.605125
STX7	0.842
LOC554248	-1.4735
BCAR1	-1.2305
ATXN3	-0.122
TRIM27	-0.42725
CDC42EP2	-0.3955
CHP	-0.576428571428571
SOX17	2.626875
ZNF259	-1.0475
CHCHD1	-0.102
ZDHHC19	0.1235
GBP2	3.593
GARNL3	0.306375
MRC2	-1.50275
C1orf52	-0.36725
AOF2	-1.35883333333333
LRPPRC	-0.5738
ACVR1C	0.9815
TM4SF18	2.48183333333333
TMEM169	0.1315
PPP1R16A	-0.819625
EBF1	2.95183333333333
RRS1	-0.581166666666667
SNX2	0.848
OR2T2	0.697
RBX1	-0.245
ANKRD54	0.0648333333333333
TSNAX	-0.585666666666667
TMEM83	-2.00225
ZBTB7A	1.7355
ATM	0.3205
LOC338328	2.13566666666667
TIE1	1.66583333333333
HIST1H3G	-0.363333333333333
PASD1	-4.591
TINAG	0.31175
PCDHAC2	1.1775
LRRC15	-1.390875
WBSCR17	-1.1185
TFF2	-0.5445
PARP2	-1.27125
NDFIP2	-1.1985
PCDHGB2	-0.149
WDR60	0.08425
MAP7D2	-1.2722
USP45	-1.8195
GSDML	1.169
TNS1	-0.6646
PLCD4	0.13275
IQCD	-0.1475
SMPX	-3.00375
CD9	-1.69866666666667
SRGN	3.5705
CASP7	0.742875
INOC1	0.565
DKFZp451M2119	-0.639
VMAC	1.0375
USP53	0.2683
CAMK1G	-0.261
TMEM106A	1.173
CDC20	-2.0945
ACSL5	1.67783333333333
CBWD5	-0.580375
C1orf87	-1.384
KIAA1274	1.30525
PRUNE2	-1.25914285714286
LYPLA2	-0.811833333333333
DOK6	-1.728
GPR149	0.01025
FAM30A	5.87275
TMEM129	0.463
SLC35B3	-0.17525
ACPP	-0.7002
LOC200261	-0.5205
SLC4A7	1.3946
CCDC40	2.105
GART	-1.637375
THOP1	-1.08075
SCARB1	-1.277875
CACNA1F	0.39775
TRIAP1	-0.799166666666667
SYT14L	0.4035
SFRS8	0.918833333333334
PBOV1	0.026
GOLSYN	0.98825
GJB7	-1.1495
CAMK2N1	-0.2635
GREM1	2.7185
FLJ20433	0.7365
QPCT	-3.102125
PRKAG2	1.22733333333333
H2AFX	-1.1525
C6orf154	-0.9085
PLOD3	-1.503
ZBTB39	-0.6065
WASF3	-0.654166666666667
DRG1	-1.1905
PRR4	-0.1475
SPCS1	-0.6415
KDELR3	-1.44083333333333
SRP19	0.063
GABRA6	0.334333333333333
MFSD1	0.3025
MMEL1	-0.189
PDXDC2	-0.0541
BUB1	-2.67288888888889
RNF138	-0.4175
MYLPF	-0.723833333333333
AIF1	2.25716666666667
DYNLRB1	-0.019
HCN3	-1.0935
HIST1H2AI	0.06975
MAP4K5	-0.151916666666667
LASP1	1.057875
LOC130951	-0.4715
PLAA	0.476875
KRT6A	-3.309
C6orf117	-2.102
ARHGAP23	-1.415
PTF1A	0.0595
GPHA2	-0.08475
LCE3B	-0.41375
MCL1	0.753428571428571
EHBP1	-0.545833333333333
PRNP	-0.54
ZSCAN1	0.48
C1orf113	0.972
FOXA3	-2.852125
NEB	1.81275
ASGR1	-4.45066666666667
CTGF	0.256166666666667
RAB17	-1.5195
MST101	0.22
JARID1B	0.0329
USP37	0.0868
PTBP1	-0.700666666666667
PTPN7	2.12483333333333
CDC7	-1.78316666666667
SNX7	-2.251
ZNF335	0.4825
CPT2	-0.14
HEATR1	-0.799
HSPC152	0.2255
C5orf40	0.21125
PSME1	0.772166666666667
STAG3	2.1325
TMEM154	3.0225
KLHL32	0.1185
TSGA10IP	-0.3075
SUV420H2	-0.842666666666667
SF1	0.5046
2'-PDE	-0.109125
PNLIPRP2	-1.469
TRSPAP1	-0.0178333333333333
NUP210	0.387333333333333
ANP32C	-1.08483333333333
RAB11B	0.0906666666666667
ASB15	-0.471
ITGB3BP	-1.572
UBASH3A	2.81325
YWHAB	0.682625
TPRX1	-0.64575
LY6G5C	0.4655
SLC7A2	-2.618375
CLK1	1.5989
HSD3B7	-1.052
VDR	1.44775
C16orf74	1.213
ACE	0.05475
PSMA2	-0.990666666666667
CCDC131	1.051125
ZNF213	0.0678333333333333
EML2	0.4335
ALS2CR13	0.949166666666667
GLYATL1	-0.53025
DSPP	-0.29
DHFRL1	-0.4605
C10orf30	-1.4615
SH3RF2	0.5665
LOC197322	0.115
DLL3	-1.697375
TIGD7	0.4825
GFRA3	0.1815
CPA1	0.2805
RTN4	-0.8285
PPT2	-1.38133333333333
FASLG	4.6765
FOXP4	-0.186
RPL26	0.2245
GNL3L	-1.5715
FMR1NB	0.183
CD163	7.147
SGPP2	2.55375
GIMAP2	3.56525
CD37	3.71283333333333
DPT	4.43341666666667
NBLA00301	1.74125
RGS5	2.31033333333333
C9orf4	-0.874
ACTL8	-3.608
PRKAR2B	-0.959875
OPLAH	-1.06383333333333
C20orf134	1.10825
SPACA5	0.07825
TBL1X	0.241333333333333
TSPYL3	-0.3685
CHCHD3	-1.34775
CRKRS	-0.533833333333333
GPR65	6.46225
DFFA	-0.66725
FUT1	0.56525
C6orf204	2.10633333333333
TMEM51	-0.805
ZNF580	0.4385
CMTM2	0.393
C20orf200	0.011
EZH1	0.930666666666667
FDX1L	-1.089875
MRPL32	-0.8345
PCAF	1.2003
ALOX15B	0.941333333333333
CD59	-0.331458333333333
CDK9	0.564
ERP29	0.148833333333333
TTR	-6.19175
BCMO1	-0.608
DDIT4	-0.6118
PTGDS	3.80275
C3orf63	0.745833333333333
BST2	-0.200875
CYP1A2	-0.296333333333333
C5orf25	-0.319
STX1A	-1.41211764705882
OR2A12	-0.2675
SH3BP5L	0.1735
SERINC5	0.046125
USP6	-0.2346
MRPL3	-1.14616666666667
POMP	-0.42275
INPP4B	1.33425
GMPPB	-0.4185
EAPP	0.31125
AHSA1	-0.9545
ABCA11	0.5065
SLC5A6	-1.50633333333333
HIVEP2	2.6505
SUMO2	-0.338875
KIAA1822L	-1.604
C11orf67	0.4025
TXK	3.365375
PHCA	0.0328125
ICAM4	-2.41316666666667
FPGS	0.296666666666667
SNRPA1	-0.7925
KCNJ4	-0.78325
KIF6	-0.5198
HIST1H2BG	-0.837
SLC5A5	0.29025
ZNF354B	0.00766666666666667
IL12RB2	2.755
C11orf76	0.407
GAL3ST2	-0.3915
AIFM2	-0.60325
SYNC1	-0.959125
UBL3	0.221625
PIK3CG	1.47316666666667
NLN	-1.4426
BCORL1	0.482
CD5L	0.207
ZNF238	2.32466666666667
KIAA1394	0.503
C16orf55	-0.784
CYP3A7	-2.016
KRTAP3-1	-2.4885
TFDP1	-0.832833333333333
MND1	-2.99125
NODAL	-0.062
GTPBP4	-1.07375
TUBGCP2	0.20275
SLITRK5	-3.127
CIC	1.049
CD79A	4.3545
SAMD14	0.520666666666667
TNPO3	-0.795
OR10G3	0.1945
OR10G8	0.252
CCDC111	-0.143
HOXC9	0.6275
DCUN1D1	-0.0819999999999999
CYB5R1	0.518
TSR2	0.21775
DAB2IP	-0.8709
SLC6A5	-0.1225
RAB3D	0.18675
DCUN1D4	-0.4875
ERBB3	-1.01741666666667
SDC1	-1.59825
ATP6V1H	-0.146166666666667
SYK	3.746
ST20	-0.068
C13orf30	0.5585
WDR40A	-0.0955
ADMR	0.4975
LOC388335	2.2765
ACSM1	0.0275
TDG	-0.0208333333333334
FLJ11235	0.31425
MRPS5	-0.636833333333333
AGPAT2	-0.944666666666667
SLC12A1	0.253875
CYP27A1	-1.29
THAP7	-0.85
XPO1	-0.31675
ALMS1L	0.547
C1orf2	-1.17025
ZNF777	-0.03
CAMK2A	-0.111666666666667
SMC1B	-1.002625
IHPK2	0.135533333333333
LEMD1	-3.914
NKD2	-0.439
CLU	2.04964285714286
ARMETL1	-0.6995
PABPC4	-0.97425
CXCL12	4.01366666666667
TFAP2C	-0.0622
TTTY8	-0.2645
ABCB10	-1.0435
ENDOD1	-0.154
IDI1	-1.672
KCTD6	0.173333333333333
CCDC105	-0.257
ULBP2	-2.3185
ZDHHC5	1.018
WNT8A	-0.6305
COMMD10	-0.6635
KLHL12	-0.7085
GPR50	0.167
NR5A2	0.1015
OXGR1	0.687833333333333
EHD3	0.39825
CAPRIN2	0.052
KLRC3	-1.9945
SF3B1	0.673928571428571
IPO7	-0.532
ALDH1A1	-0.238333333333333
ANKRD5	-0.25625
TSNARE1	1.156
DDEFL1	-0.43325
RNASEL	1.46233333333333
DNAH9	-0.10125
HELLS	-2.07825
TNS4	-0.662
NAV1	-0.1392
KIAA1409	-0.60775
C20orf26	2.37616666666667
TUBG1	-2.07075
IRX2	-0.06175
CNGA4	-0.662
MGC50559	0.894833333333333
OR4K17	0.262166666666667
TM2D2	0.243833333333333
FAM32A	-0.54725
TXNDC14	-1.18175
CCBL1	-0.617
ANK1	-0.7843
PRSS23	-0.258625
PPM1L	-0.486
SPATA20	0.26475
APCS	-0.081
C14orf122	-0.8275
PSMB5	-1.227875
C6orf10	0.4542
SETDB2	1.21116666666667
SPNS3	1.0215
SGMS2	-1.07783333333333
MXD3	-0.248
MON2	0.409
CARTPT	0.47125
HNF4A	-1.27733333333333
RABEP1	0.8973
TNFRSF10B	-0.807625
USH1G	-0.2945
PPAP2B	-0.655166666666667
TMEM16K	-1.02725
CTDSP1	0.9985
CDK5R1	0.559333333333333
GABRR1	-0.043
