Hybridization REF	TCGA-A8-A0AD-01A-11R-A056-07
ZNF545	0.203
SYT14	-1.1125
NT5C3L	0.184666666666667
ZNHIT3	-1.19666666666667
SNRPD3	-0.206
KIAA0701	0.6895
UNC93B1	0.657
GMNN	-1.853375
SPCS2	0.2395
LOC388524	-0.058
NAPRT1	0.59375
PNLIPRP1	0.154666666666667
OR6V1	0.287
PRKAB1	0.25025
EYA4	-4.85316666666667
KIF20A	-2.286
ALG10	0.17875
ITPKC	0.6565
LMX1B	2.181
RPUSD4	-0.467
C7orf34	0.128666666666667
DLGAP2	0.11775
PFN1	-0.8031
MICALL2	-0.268416666666667
ZNF654	1.257
SS18L1	-1.385375
SLC16A8	-0.08875
MKI67IP	-0.156166666666667
ITGB3	0.214
TCEA3	2.7455
CEP152	-2.3931875
CLIP1	1.93725
ZNF75	-0.035875
ATP5C1	-0.971166666666667
NUDT5	-1.5565
PSCDBP	1.6885
UBP1	-0.03525
RBM27	-0.181
C13orf15	3.29125
ZNF282	0.0933333333333333
ZNF222	-0.1458
COL10A1	6.069
PRDM15	-0.810125
TTTY5	0.4295
FAM9C	-0.56525
C20orf67	0.2225
GNG13	1.309
F12	1.09125
C1orf41	-0.7575
CPXCR1	0.41
GSK3A	0.478875
SUPT6H	-0.178
PI16	0.654166666666667
ELL2	-0.74775
C9orf167	-1.24883333333333
PVRL3	-2.0338
FLJ38596	1.94
ADAM20	0.01
GPR89A	-0.0645
GPR87	-4.0625
ZNF30	1.352
SMR3B	0.117
ZNF770	0.384875
TRPC4AP	-0.7015
DKFZP686E2158	0.441833333333333
C2orf28	0.0975
FREM1	-2.49466666666667
LAMA4	0.756
ADPRHL2	0.23975
EIF4G2	0.742666666666667
GUCA1A	-0.474
CTNNA2	-1.571625
NUDT15	-2.1
CEPT1	-0.5305
ZNFX1	0.8352
CCDC92	0.8755
TDRD1	-0.2805
KCNK5	-0.6255
ETNK1	0.1205
LTA	0.167
TTPA	-0.315666666666667
B3GALNT2	0.124375
SC65	1.32316666666667
PEX5L	0.54125
EPS15L1	0.2385
MGEA5	-0.624375
HIST1H3A	0.0445
ING1	-0.908
BCAT1	-1.80475
ORC6L	-3.65418181818182
KLK11	-5.9295
C19orf28	-0.567875
DNER	-4.907375
MED22	-0.490928571428571
ETV6	1.5575
CHAC2	-0.6345
CD300E	0.044
CEBPB	-0.2395
ZNF398	0.02925
LRCH3	0.5775
HMGA1	-1.35683333333333
CAPN7	0.387833333333333
MGC5566	-3.0325
CCL3	2.85575
NANOS1	-1.185375
ZFYVE19	-0.185
APITD1	-0.120666666666667
PARD3	-0.563125
IRAK4	0.2605
SERPINI2	0.28
CEP170L	-0.362
TTC9	1.132375
MYOM3	-1.84175
MLPH	2.43175
LOC222699	0.4495
NRG1	-0.570083333333333
TBC1D9	4.05790909090909
TTK	-3.43283333333333
ZNF557	0.2406
DDX41	-0.4015
FANK1	0.8325
UBE2D2	0.169875
PSMB10	-0.041375
MYH7B	0.764
GABARAPL2	-0.7275
MARVELD2	1.86616666666667
DGCR2	1.29566666666667
UNC45A	0.572166666666667
C6orf72	0.4475
ZNF683	2.4355
GIT2	0.1995
CASK	0.694
C14orf161	0.974666666666667
LRRC44	1.35375
TIFA	1.080875
UTP11L	-1.0505
C6orf65	-0.25375
FDPS	-0.26625
DUSP9	-2.2137
SLC17A8	0.2716
OR51G1	0.222
NANS	0.516
OLFML1	1.92175
ATP10B	-1.25525
NPAS3	0.376
PRKCA	-2.1443
GGA2	0.47825
LCE4A	0.7775
SPANXN3	-0.4955
CCDC115	1.722125
SDCCAG3	-0.534
GLIPR1L1	0.15475
TTC1	0.035
C17orf76	-0.65775
MAD2L2	-1.31425
HIPK1	-0.2014
LRRC3B	-0.038
CLN3	-0.386863636363636
C17orf47	-0.483
FMN2	-2.693125
TUBB1	-1.18125
WAPAL	0.00266666666666666
C3orf21	0.070875
SCN5A	-0.7953
SMYD1	-0.13425
BEX5	1.1265
ZNF192	0.2245
SEC22A	0.3465
GRIA2	5.34721428571429
KIAA0825	-1.4755
NUSAP1	-2.04018181818182
LANCL1	0.583
C15orf40	-0.4413
ZNF645	-0.13
GPR61	-0.15175
NLRP14	-0.1895
SNX21	-0.3295
C1QTNF8	0.3435
C17orf46	0.8235
IFNA8	0.6445
SPRR1B	-1.8315
FLRT1	-0.4795
SNX17	0.564333333333333
ASB2	-0.417333333333333
HBG1	-5.5325
RPRML	-3.09475
JOSD2	-0.113
PLSCR3	-0.00875
SPOCD1	-0.96
RAB39	-1.296
GHRH	-0.196
ITIH5L	1.628
C17orf37	0.89325
SMCR8	0.473
DPY19L2P3	-0.656666666666667
IL11RA	-0.0448333333333333
GDF3	-4.16133333333333
RPS6KB1	-0.76875
DNAJC19	0.3663
TOP1	-0.5345
CRCT1	0.138875
MPST	-0.57275
DPM2	0.489
FAM38B	1.40016666666667
SLC18A1	-2.93516666666667
FARP1	0.519333333333333
PAX7	0.30525
TUBD1	-1.58625
GNL3	-0.397875
BTG2	1.66126666666667
NDUFS6	-0.68125
C1orf79	-1.2755
ERAL1	-0.65375
ECHS1	-0.0615
VPS4A	-0.477
CYP11A1	-0.599
ABCC6	-1.33635714285714
PBX4	-2.2285
MOSC1	-1.633125
NCF4	1.462
HYMAI	0.5905
NAGPA	-0.43725
OTOP2	0.32375
ACOT12	-0.253
MTHFD2L	-0.998375
LOC441376	4.0265
C19orf34	1.236
RAB1B	0.25625
ALDOAP2	-0.385
NTRK1	-1.30016666666667
ARTS-1	0.2634
SLC6A11	-1.3665
NAP1L2	-2.04375
CNGB1	-0.170666666666667
EPB41L4B	0.840583333333333
FAM134B	2.790375
HS3ST3A1	-0.445333333333333
CPXM2	3.2925
SIRPB2	0.3475
CHORDC1	-1.65316666666667
TRIB3	-0.839166666666667
SLC2A5	1.682
C2orf49	-0.810333333333333
DDX5	-0.44475
OR5L1	1.1965
ANAPC4	-0.540833333333333
ZSWIM1	0.082625
LOC93622	0.698625
KCNK3	-0.6365
RP11-35N6.1	-2.781
ZFP161	0.0321666666666667
AQP9	1.7815
SLC15A2	-1.14433333333333
MREG	0.5455
OR9I1	0.565
PDLIM2	0.884875
ADAM7	0.0905
GSTCD	0.609666666666667
WDR21A	0.387375
SLC12A8	2.04883333333333
TMEM174	0.4365
IGSF3	0.695666666666667
LRRN1	2.536
LOC402117	0.0923333333333333
SRPK1	-0.955166666666667
LY6K	-2.2448125
NFIA	2.0695
PTCD3	-0.8575
LEP	2.168
PCDH21	-1.07366666666667
MAPKAPK2	0.685928571428572
NMNAT1	-0.3045
LHFPL2	0.88775
C9orf43	0.33775
DIP2A	-0.4445
ACTR8	0.171375
CCDC34	-0.74775
PTPN22	-0.33175
ITGA3	0.371125
FAM129C	0.11825
RABGGTA	0.2825
UNC45B	0.2355
KIAA1033	0.250125
ZNF510	-0.0495
CYP2D6	-0.104
SLC26A10	-1.776
STX8	-0.42675
LUZP1	0.08575
WDR89	-0.2525
EIF4G3	0.0852
C5AR1	1.74625
ZNF623	0.005
A2M	0.913
TGM7	-0.0775
GRPEL1	-0.365166666666667
LMNB2	-1.5329
ROCK2	-0.134666666666667
SNX16	0.1355
CCDC66	-0.4995
ANXA3	-0.2455
KIAA1609	-0.605625
EED	-1.371
RNF32	-1.97916666666667
HES1	1.4644
CLC	-0.00849999999999997
ISL1	-0.719833333333333
KIAA0528	0.338875
MANEA	-0.18525
C1orf61	-3.089
hCG_2001000	0.1445
RAPGEF6	0.314444444444444
KIAA0020	-0.6735
NEIL1	0.2575
C16orf45	0.92325
RBM10	-0.2305
C10orf125	-1.42525
MRS2L	0
DNAH17	-1.262375
C19orf10	-0.51675
C1orf160	0.80375
SLFN12	0.824
EXOC3	-0.234
HIST3H3	0.59925
NCOR2	1.0075
TNFRSF9	0.4825
MFSD8	1.039
ALX1	-3.8806
NOL1	-1.001
PODN	3.1125
TIAL1	-1.33025
HIST1H1E	-0.788
NPY6R	0.094
TM4SF4	-0.944
CORO2A	1.13925
ETNK2	0.8565
APOE	1.1234
ANGPT4	0.4205
HDGF2	-0.3855
G30	-0.168
ST8SIA4	0.317714285714286
F2RL1	-0.402
FAM19A4	-2.89575
CCAR1	-0.8995
B3GNT7	0.14375
OPHN1	0.1627
DSCR6	-0.8575
C21orf13	0.5675
GAS2L1	0.528833333333333
RFX3	0.02
COPS4	0.275375
BCHE	-4.5555
BCL2	3.338125
HBZ	-3.18216666666667
ARL13B	0.1805
MAPBPIP	0.213625
MYO15B	-0.26625
SPZ1	0.401
KIAA1324	3.479
PLCL2	-0.351125
C4orf29	-0.5305
WDFY2	-0.631625
ZNF284	-0.548
NAALADL1	0.64
DUSP5	-0.858666666666667
PXDN	1.87275
SLMO1	-0.7395
TNXB	0.207
BIRC7	-1.31425
A4GALT	0.392333333333333
TIMM22	-0.0855
FAM110C	0.98625
TOMM34	-1.021375
ABHD9	0.595
ADAM32	0.354
CRHBP	-0.76325
AQP2	0.561625
LOC130355	1.0755
ZNF187	0.0946666666666667
ZNF816A	0.426
F7	-1.066375
CNOT1	-0.5077
SLC13A4	-1.43975
ZBTB11	-0.1475
B3GALT5	-0.82375
EXOC2	0.235166666666667
IRS1	-0.3828
TMEM1	-0.0363333333333333
MRPL34	0.1095
SAMM50	-0.2715
CDC42EP3	-0.266125
HSF2	-0.747
MFN2	0.012
TSPAN7	-1.58366666666667
NUCB1	0.749583333333333
RHOH	-1.66575
ARL16	0.3925
TACR1	0.19825
SFRS5	-0.124333333333333
SNX25	0.2415
RHBDF1	1.11116666666667
PCDH18	1.08316666666667
HMG1L1	-0.419
MYO5C	1.24725
MAPK10	0.588
LDHAL6A	-0.0925
NUDT12	1.8395
NCAM1	-0.15325
GLIS2	1.03
GGTL4	-1.28175
DAPP1	0.146
ATF7	0.88875
KIAA0748	-1.08225
NFIL3	-2.07475
TM6SF1	1.3994
SEZ6	0.046125
NANOS3	0.340333333333333
DNAJA3	0.184833333333333
CLDN6	-3.0945
CIITA	3.1992
EPHA4	-1.72441666666667
FANCC	-0.676
CMTM3	1.068
PSG3	-0.21425
MRPL15	-0.81375
C21orf59	0.15475
PLCXD2	0.0732500000000001
C2orf34	0.132875
UBE2L6	0.7125
MED14	0.0751666666666667
HP1BP3	-0.24
C6orf208	0.713
TPBG	0.2785
OSR2	2.14675
XPC	0.407166666666667
KLHL7	-1.42033333333333
CCR3	-0.140333333333333
AGTPBP1	-0.4475
PCSK6	1.4364
STAT5A	-1.0287
FAM18B	-0.51575
LONRF2	0.887166666666667
PTPN2	-1.00275
SF3A3	-0.439666666666667
EFCBP2	-0.2815
HCFC1	-0.468
AHNAK	1.2553
ACTR5	0.062
KIF14	-3.36685714285714
TENC1	0.67925
HEATR5B	0.662
YIPF2	0.779666666666667
MYEOV2	0.9785
DUSP18	1.10825
KIAA1012	0.27175
AHR	1.6935
C17orf53	-1.61283333333333
PTPRH	-4.5085
ATP6V1C1	0.1295
TAS2R3	0.0355
LOC440356	-1.69475
COQ10B	0.44925
PSMF1	0.262166666666667
SORBS2	3.20625
NFE2L2	-0.3235
TMCO7	-0.337
SH3PXD2A	0.6679
SH2D2A	-0.164
SPINK5	-4.29275
MRPS24	-0.80575
OPA3	0.480125
TRAF7	0.280666666666667
C4orf35	-0.0115
MT1G	-0.471
MGC39545	0.748
HS1BP3	1.4329
OR2B2	0.4695
CHRM4	0.37
SFRP2	3.72275
RIC3	0.98525
ART1	-0.3765
C6orf1	1.86
DUS4L	-0.825
C10orf104	0.082
TNFAIP6	2.69625
RTEL1	-1.22975
CCT4	-0.8627
ZNF709	0.3985
CHMP6	-0.168166666666667
UPP2	0.219
CYP19A1	-2.38571428571429
CD151	0.623166666666667
NDUFA13	-0.00250000000000001
ARFRP1	-0.3935
FAM26B	1.616
CRYBA1	-2.578
MRPL41	0.461166666666667
NPFFR2	-1.674125
HRH2	0.1735
SCAMP3	0.126833333333333
MTMR6	0.2043
MTG1	-1.28083333333333
UBTD1	0.82125
CRABP1	-3.1355
FLJ33790	1.0989
KIAA1908	-0.329833333333333
GPR158	-2.363
PACSIN3	-0.883333333333333
OMD	4.58016666666667
CATSPER1	0.882
HOXB8	-0.309375
FBXO46	0.5795
OAS1	0.562166666666667
SVIL	-0.8375
PHB2	-0.74425
ADCY3	0.1
NDRG2	0.169666666666667
ERMAP	0.7856
APBA2	-0.738
IGSF9	1.276
WNT6	-0.793214285714286
MYCBPAP	2.0145
ATP2B2	-0.5704
CPVL	-0.5055
TRAM2	-1.06809090909091
NOP5/NOP58	-0.7365
ZNRF4	0.13825
TLK1	0.275875
MTMR12	0.37
ZNF384	-0.503166666666667
FAM9B	-2.842
RPN1	-0.0121
PMVK	1.05225
EIF3D	0.016
SIX2	-1.18325
HPS1	-0.136571428571429
RNF7	0.5305
PSKH2	0.577
KCTD13	-0.0551666666666667
CSMD3	-0.7988
FBF1	-0.473
IL8	-4.563375
SERPINB13	0.27325
FBXL20	-0.8695
BLR1	0.456
SH2B1	-0.1995
RFNG	-0.006875
RAB20	0.634166666666667
RBM7	-0.28125
POLR1A	-0.00133333333333333
TMPRSS4	-3.6035
TAF9	-0.701125
TERF2	-0.806333333333333
TNFRSF1A	0.6665
ACADVL	-1.5595
GTF2H5	0.30775
EDG8	-0.855666666666667
C9orf140	-0.73125
UST6	1.96225
ZBTB8OS	-0.8905
ZNF710	1.095
GPR174	-2.1765
ATP6V0A2	-0.411
KIAA0319L	0.883833333333333
XKRX	1.279
DOPEY2	1.2803
SDHD	-0.15025
SUMF1	1.59875
OSM	4.21275
OPN3	-1.28325
DAGLB	-0.058
PPFIBP1	1.0211
TRIM63	-3.0265
C10orf53	0.345
LYPD3	2.38766666666667
BCL7A	-0.30575
AGER	-1.52716666666667
TCF19	-1.431125
SAT2	-0.1315
PFTK1	0.319833333333333
GABRE	-3.543875
C15orf38	1.5276
FIS1	0.3175
KCNV2	-0.024
CLPS	-0.00625000000000001
PPCDC	-0.3405
FOXN2	-0.334833333333333
NT5E	-2.6872
CD83	1.95575
IL18	0.99875
VPS16	0.51125
IGFBP2	-1.50616666666667
NOTCH2	0.54775
SIGLEC1	2.824875
CD93	5.87
SULF2	1.40825
CEP164	-0.481625
P53AIP1	0.114833333333333
TOR2A	-0.0253333333333334
ZNF136	0.43225
MGP	2.4271
CCDC144A	0.552333333333333
TRPC1	-0.599833333333333
SMS	-0.742
MAPK7	-0.759
RRAGC	0.719
PARD6A	1.20566666666667
NUB1	0.669166666666667
SYNGR4	0.7255
OR11H12	-0.3985
WIF1	-0.06025
GCH1	-1.52275
OR11H4	-0.3055
SLC44A5	-0.891
GPRIN2	1.64183333333333
LOC401431	1.1405
CPA4	-3.2573
MELK	-2.40377777777778
IL15RA	-0.87325
CUL3	0.08375
HMBOX1	1.314
PODXL	-1.4835
CCT6B	0.109
COMTD1	-1.23975
MUC20	-0.4025
GPX2	-3.93275
ITK	-1.756375
FBXL5	1.7765
C13orf27	-2.5475
DEFA5	-0.337
TRHDE	0.012
MTP18	-0.689
UQCRQ	0.507
ITGB2	2.63425
CSRP2BP	-0.39475
TAS2R44	0.3095
PHPT1	0.434625
FAM44C	0.6145
ERH	0.5505
MPHOSPH1	-2.318
MORC1	-1.099
PARVB	-0.86125
LAMA1	-2.22875
PGBD3	-0.2745
GIMAP6	3.887
AREG	-4.58316666666667
LIPT1	-0.52025
MGC99813	-1.159
C1orf201	-0.033
GRIN2A	-1.59833333333333
MAN2C1	-0.639
NSUN5	-0.53625
SF3B5	-0.00775
MYC	-2.4098125
NRXN1	-1.14636363636364
ZNF18	0.4425
SPDYA	-0.675625
SLC37A1	1.1745
DECR2	0.298
ANKRD38	1.77425
SPTLC3	-1.13791666666667
SUPT16H	-0.17425
DTWD2	1.64975
ULBP1	0.35
ZADH1	0.699833333333333
OIP5	-2.007
IL10RB	0.0523333333333333
OTUB2	-0.169375
VWA3A	0.685
SPIC	0.0965
OR6C4	0.0815
PSCD4	1.75983333333333
DPY19L2P2	-0.8775
TRAPPC6A	0.488166666666667
C21orf2	-0.424166666666667
CEMP1	-0.2465
LIN7B	0.53
E2F7	-2.43733333333333
VCP	0.26875
LAMA3	3.09966666666667
BGN	2.3425
GPR160	2.05616666666667
COCH	-3.32833333333333
GPR81	0.643333333333333
APOBEC3F	-1.38075
tcag7.1017	-0.3955
C1orf32	0.099
SCGB1D2	6.7595
FLJ43987	0.3845
C6orf170	0.256
KLK9	0.075
GPD1L	2.084875
VPS37B	-0.03925
ATG3	-0.203333333333333
ADAMTS17	0.129
KLHDC2	0.0666666666666667
NDUFV2	0.2145
BLK	-3.05925
MATN4	-1.84
GPM6A	3.769875
GBP4	2.829
TMEM162	-0.084
PKP2	1.0845
HRASLS	-3.34766666666667
MMP1	-4.587
SFXN3	0.145
FSD1	-1.69933333333333
ST6GALNAC3	-2.11366666666667
CA12	3.337
NCOA6	0.117
C19orf58	0.1265
PPP4R1	0.899
MAN1A2	1.56916666666667
IKBKAP	-0.7275
UPF1	0.189833333333333
KIAA1219	0.541
WNT16	1.444
SNW1	-0.24
IL18RAP	0.98875
RPP30	-1.09025
CDC40	-0.394428571428571
SETD3	0.273166666666667
SLAMF6	-0.57975
ELK4	-0.4695
TRIM47	-0.076
ACOX3	1.159375
TRIM6	0.86775
KIAA0372	-0.596166666666667
TP53AP1	0.72025
SMURF2	-0.796
ADAD1	0.337
EBP	-0.9309
KRTAP13-2	-0.0435
FLJ36874	-0.587666666666667
TOR1A	-0.0845
P2RY4	0.8915
GPBP1	0.12275
TRPV1	-0.521875
ADAMTS12	0.348666666666667
PES1	-0.0034
ATG4A	0.769166666666667
MAGEA10	-4.783
WFS1	0.9525
CC2D1B	-0.500333333333333
PABPN1	-0.4655
SLC25A30	0.107
SLCO1C1	0.0374
SLC22A5	1.1335
KIF23	-1.714
SYN2	-1.03566666666667
ASPN	9.3405
CENTG2	0.489
QSOX2	-1.8729
FLJ10815	0.500166666666667
STK24	-0.30225
SPEG	-0.1349
STK10	0.524
DACT2	-3.2225
AAAS	-0.641
SSX3	-1.655125
ABCD3	1.3315
C4orf12	0.3475
PARVG	2.01883333333333
FIG4	0.769
C9orf46	0.95075
TMCO6	-0.519
IGHMBP2	-0.5355
DUS2L	-0.7462
FAM3C	-0.2791875
TMEM16D	-2.2165
DCTN4	0.559
KCNH3	-0.54325
EIF2AK2	0.77275
AP1S3	1.44525
CST4	1.9165
PAM	0.8875
NUTF2	-0.858
CITED2	1.0279
SLC39A4	-0.2265
C2orf52	-1.68
GRM3	0.01275
C12orf49	1.795625
CCDC49	-0.6309
GRAMD1B	-1.281625
FNDC4	0.09
SIAH2	2.107875
GDPD4	-0.3775
C21orf87	0.686875
ATP5A1	-0.0135
C16orf63	-0.244625
LOC388135	-0.394333333333333
ATP5J2	-0.5115
MMP3	-3.3435
EMID2	-1.049
CRHR1	0.4065
WDR70	-0.50825
C13orf31	1.225
ZFAND1	-0.4505
CCL18	2.88683333333333
C3orf49	0.193
RINT1	-0.059
KIAA0408	-1.60333333333333
F13A1	5.4649
SLC10A1	-0.0296666666666667
OGN	3.22125
GIPC2	-1.501
XPO6	0.0365
LCE1A	0.8935
FMR1	0.5087
LOC374920	-0.20775
DUSP3	0.383125
ANKMY1	0.28175
C7orf50	0.1165
BBS9	-0.2197
UNC119B	0.234375
C9orf72	-0.157
MGC35440	-0.168
ENTPD6	0.17425
PPP1R2P9	0.15175
ERCC4	0.663
FAHD2B	-0.19
HMHA1	0.195
HACL1	0.05625
RAD23A	-0.0515
FAM83B	-2.94766666666667
PPP5C	-0.675
RNASEH2C	-0.237
C9orf153	-0.732
SCAMP4	0.800375
GHITM	0.1218
NDUFB7	0.293375
ADCYAP1	-0.378833333333333
SP110	1.19783333333333
MAP3K7IP2	-0.208
DHH	-0.183
AGRN	0.0691428571428571
WDR33	-0.332166666666667
CEP290	1.12716666666667
PRPS1L1	-1.24166666666667
KLRA1	-0.419
GPR97	0.1215
CHD7	-2.5495
TLR10	3.26625
SLC30A8	-3.0505
HIC1	1.547
IAPP	0.4065
RXFP4	0.31225
GP1BB	1.25775
SHQ1	0.56
NKX2-3	0.443
API5	-0.15325
FTHP1	0.5065
MOV10L1	0.791833333333333
TRIM6-TRIM34	2.43933333333333
ADHFE1	1.31175
FAM117A	-0.11525
DDI1	0.228333333333333
CDON	-0.0528333333333334
TRIM73	-1.1015
IGKC	0.2565
MMP14	1.02858333333333
DYNC1LI1	0.223
C11orf66	-0.07
TRBV3-1	-1.35425
FASTKD5	-0.43425
BIVM	-2.7265
LHX4	-0.143
CXCL2	-3.4131
RAB2B	-0.456333333333333
IZUMO1	-0.92825
MAP3K15	-2.475
FAM19A2	0.120666666666667
ZC3H8	-0.476666666666667
ZMAT1	2.89325
SPINK5L3	-2.56475
SLC10A6	0.671
APPL2	0.6245
CARD10	0.2455
LOC402176	-0.89775
EEF1D	0.3646
RAB6A	0.1115
C12orf5	-0.5275
PAPOLG	0.43625
MSRB2	1.12025
BCR	0.706111111111111
PUS3	-0.223
TIAM2	0.72475
ZNF317	0.122666666666667
CHD2	0.302153846153846
FZD5	-2.46686363636364
NUDT8	-0.99525
ZNF763	0.379
PRC1	-1.28111111111111
ABCB9	1.6625
SPATA3	0.026
TRAK2	0.997625
STAB1	3.13325
LRRTM2	-0.540333333333333
psiTPTE22	1.48525
DBI	1.5865
SERPINA11	1.084
NAT5	-0.13525
C20orf58	-1.92225
RPS6KA4	0.146666666666667
FLJ90650	-0.385
TGFBRAP1	0.8315
CHRDL2	-0.06025
FAHD2A	-0.447666666666667
CNTN1	1.40225
BBS4	0.5749
TMEM181	0.53125
MINPP1	-0.54325
MPHOSPH6	-0.0960833333333333
HOXC10	-1.4166
ITPKB	-0.8435
CLPTM1L	-0.100625
MEOX2	-0.901
ATP6V0C	0.84675
PRPF8	-0.813166666666667
TMC5	3.67425
FKBP3	0.12975
PLEKHB2	0.15725
OR4D6	0.00750000000000001
ZNF544	-0.05
D2HGDH	-0.37275
RPL18A	-0.8086
HEL308	-0.30425
MPP6	-3.53875
TCERG1	-1.6
KRT16	-2.42416666666667
KLF17	-0.63125
KLF5	-3.663
CDR1	3.436875
VCX3A	-3.6745
FBLN2	1.85375
C14orf104	-0.57675
HBE1	-4.9221
OR4S2	-0.014
C1orf108	0.181666666666667
ROBO4	3.49816666666667
CPEB4	1.574875
C11orf80	-0.0451666666666667
BCKDHA	0.597
MYOC	-0.301
GIF	0.6615
CKMT1A	0.948
RPL3	0.7088
THBS1	3.405125
APOO	-0.4925
ARMCX1	0.57125
HSZFP36	0.62625
SNAPC5	-0.0875
EIF4ENIF1	1.159
ZNF433	1.3995
TNFRSF21	-1.085125
TMPRSS7	0.2985
SPATA18	1.1687
HPDL	-3.0215
MKL2	1.5586
TBX3	2.42523076923077
C21orf93	0.312166666666667
DAXX	1.078
ELMO1	0.437125
RGS13	2.85533333333333
TAF11	-0.79075
UNC13A	-2.82125
LOC653314	-0.5818
ORC3L	-1.063
IMAA	-2.855
TARBP2	-0.97275
CABIN1	0.2714
TRIOBP	0.0629375
HIST1H2AC	-0.17625
RGS22	-1.24016666666667
NCOA1	1.239
IL25	0.5435
SNCG	0.6075
GPR6	-0.0485
AMDHD1	-0.832
CHEK2	-1.1725
C6orf142	-1.832
DRD4	1.129
C14orf68	-1.346
GDF11	-2.04525
SEMG2	-0.0845
CD247	-2.99825
CDAN1	-0.2105
RBMX2	-0.210333333333333
TGS1	-0.20625
OIT3	1.03425
SYF2	-0.3445
MCM4	-2.2875
PKHD1L1	-0.25625
CEP192	-0.967333333333333
IFT88	0.281
RPL9	-0.622
RAB32	0.830875
DDX43	-3.0625
P2RX2	0.23
OR5D18	-0.972
UBE1	0.436833333333333
SLC24A1	0.67425
ARHGAP5	0.41525
CETP	-0.69375
KIAA1731	-0.652333333333333
SLC9A4	0.562
PTPN6	1.382
BAHD1	-0.00725
GRIK3	1.7565
CACNB2	1.7262
PDE10A	0.5785
DGCR14	-0.2925
PCDHB9	-1.023
RHOQ	0.207333333333333
MAP3K4	0.53675
KTI12	0.00150000000000001
RPL23AP13	-0.7535
GNG11	-1.2845
CLCN3	0.826833333333333
GPAM	-0.6325
VSTM2A	-2.3015
SLAMF7	1.96916666666667
INTS2	-2.1695
PPP2CA	0.5219
LRP12	-0.335
SEC14L2	3.269
DKFZP586H2123	1.8905
MC3R	0.0435
CIRH1A	-1.84066666666667
HIST1H2AB	0.823166666666667
POLH	0.211875
MGC16703	-2.2175
SNAPC2	0.9705
FILIP1L	1.606
RASGRP4	0.759
LRRC1	2.89175
GAS1	1.7365
PRAC	-1.07325
DGKA	0.167833333333333
NT5C3	-0.48875
PEG3	-2.75358333333333
NADK	-0.105
PRR17	0.476
LOC374569	-1.36625
SGSH	1.89016666666667
NLRP8	0.1935
GALT	-0.5606
MCF2	-1.129
ZNF263	1.33875
TACSTD1	0.226333333333333
TYR	-6.6691
ATP6AP2	0.882
RNUXA	-0.0755
ABHD10	0.446125
GDPD2	-1.00775
SLC35C1	-0.69275
UBE2A	0.41125
HERC5	-0.861666666666667
FAM112B	-4.96716666666667
FBXL16	3.158
DKFZP434A0131	-0.77025
ELA3A	-2.398
RBM41	-1.100625
HAO2	-1.2
RNH1	0.167
SHANK2	1.15716666666667
OSBP2	-1.96325
DAK	0.229666666666667
C3orf58	-0.0299166666666667
TCL1B	-0.511
KBTBD2	-0.398375
SUGT1L1	0.37525
UBE2E2	0.0376666666666667
MYL9	2.404
CDC23	-0.857
PBXIP1	1.2902
CXorf40B	0.7245
NBL1	1.23325
RTBDN	0.7535
RAB11FIP5	1.383875
TTTY13	-0.5135
SCOTIN	0.308666666666667
SOHLH1	0.209333333333333
CDKN1A	0.585357142857143
NCK1	0.16325
ZNF550	-0.03375
SAPS3	0.114
SPIN3	-0.1315
MAGEE2	-0.54025
MIS12	-1.782
OR8H2	-0.105
KIAA0774	-2.145
UNC5D	-2.891
CUL7	-0.149333333333333
LIPC	-2.4295
DIO1	0.16725
C20orf11	-0.3496
CTRL	-0.9205
HS3ST2	2.15775
PAK4	0.920333333333333
CCRL1	3.84125
RNF10	0.24575
ZNF567	-0.04675
ZNF660	-0.151
TCEAL3	1.3765
MAGOH	-1.04383333333333
CENPB	0.414833333333333
C19orf7	-0.091125
LOC388965	0.22075
ZCCHC13	0.2245
JMJD1A	-0.8453
HIST1H4H	-0.253
TBRG1	-0.7272
GPC3	-4.994375
TAF1C	-1.006375
EBNA1BP2	-0.842
CIAPIN1	-0.71125
PDGFRA	-0.799333333333333
CSTB	-0.681875
CENPI	-2.02783333333333
GTF2E2	-0.614
RPP21	-0.7815
CCNF	-0.853833333333333
KCNQ3	1.308
FAM79A	1.28075
SLC22A12	0.602
NOVA1	-0.677333333333333
FZD3	-0.0414
AKAP8	-0.6125
SOCS5	0.39175
CFDP1	-1.42475
DLG5	1.80575
PGM5	0.629833333333333
C1orf144	0.588666666666667
HDAC10	-1.6945
RND2	-1.08475
C20orf199	-1.40475
RNMT	-0.0665
SLURP1	0.58025
ASTN1	0.613375
SH3BGR	0.379
MYCL1	-1.08125
ZHX1	0.195
CENPK	-2.64225
FOSB	0.4898
LOC643406	-0.00299999999999999
C2orf59	-0.56375
TMEM135	0.21275
SLC27A2	1.836
KRT33A	0.889
OVOL1	0.399
PAMCI	-3.23416666666667
S100A7	-1.3285
ZNF789	-1.57
HARS2	0.2265
RPL23A	-0.614833333333333
TCF23	-0.109
UPF3B	-1.54025
C17orf78	0.575
HLA-DOB	-0.051
C14orf142	0.6135
TEKT5	1.60516666666667
DMWD	0.2405
POLD1	-1.65166666666667
GSCL	-0.2035
CALD1	0.6708
SCRT1	0.503166666666667
AIG1	1.255
UNC84B	0.56325
ZNF404	-0.87775
TMED6	-3.79525
KIAA1462	1.3035
LRRC27	1.11366666666667
