Hybridization REF	TCGA-AO-A0JM-01A-21R-A056-07
NAT5	0.30375
C20orf58	-1.84925
RPS6KA4	0.725166666666667
FLJ90650	-1.01475
TGFBRAP1	0.586
CHRDL2	0.814125
FAHD2A	-0.6625
CNTN1	-0.37
BBS4	0.4588
TMEM181	0.30775
MINPP1	-0.47675
MPHOSPH6	-0.832333333333333
HOXC10	2.2742
ITPKB	0.11
CLPTM1L	0.304125
MEOX2	-0.0941666666666667
ATP6V0C	0.9085
PRPF8	-0.878166666666667
TMC5	2.80425
FKBP3	0.63225
PLEKHB2	0.00762499999999999
OR4D6	0.2035
ZNF544	-0.2868
D2HGDH	-0.7085
RPL18A	-0.7855
HEL308	0.3245
MPP6	-3.91975
TCERG1	-1.632
KRT16	-2.21566666666667
KLF17	-1.461
KLF5	-0.490875
CDR1	2.70275
VCX3A	-5.5235
FBLN2	2.04225
C14orf104	0.051
HBE1	-5.2037
OR4S2	2.3805
C1orf108	0.0566666666666666
ROBO4	3.5435
CPEB4	0.4915
C11orf80	0.521333333333333
BCKDHA	-0.0316666666666667
MYOC	2.5535
GIF	0.242
CKMT1A	-1.979
RPL3	-0.1257
THBS1	3.45125
APOO	-1.14775
ARMCX1	0.964
HSZFP36	0.1955
SNAPC5	0.5905
EIF4ENIF1	0.4775
ZNF433	0.393
TNFRSF21	-1.078625
TMPRSS7	0.627
SPATA18	0.6077
HPDL	-1.6155
MKL2	1.3333
TBX3	-0.560230769230769
C21orf93	0.561833333333333
DAXX	0.37475
ELMO1	-0.151
RGS13	1.30183333333333
TAF11	-0.3445
UNC13A	-2.3305
LOC653314	1.4434
ORC3L	-0.6
IMAA	-2.915
TARBP2	-0.75
CABIN1	-0.0121
TRIOBP	0.1300625
HIST1H2AC	0.69225
RGS22	-1.18916666666667
NCOA1	1.16683333333333
IL25	0.686
SNCG	-0.21
GPR6	0.485
AMDHD1	-2.07216666666667
CHEK2	-1.041375
C6orf142	0.83175
DRD4	1.27525
C14orf68	-1.0585
GDF11	-1.279
SEMG2	0.5895
CD247	-1.487
CDAN1	0.1245
RBMX2	-0.408
TGS1	-0.04825
OIT3	2.04
SYF2	-0.90625
MCM4	-1.75575
PKHD1L1	0.140875
CEP192	-1.31483333333333
IFT88	-0.014
RPL9	-0.669142857142857
RAB32	0.736375
DDX43	-2.57775
P2RX2	0.255
OR5D18	0.6805
UBE1	0.40475
SLC24A1	0.09075
ARHGAP5	0.251
CETP	-0.43775
KIAA1731	-0.523166666666667
SLC9A4	0.4785
PTPN6	0.97
BAHD1	0.02025
GRIK3	2.455
CACNB2	-1.4492
PDE10A	0.35
DGCR14	-0.07925
PCDHB9	1.50383333333333
RHOQ	0.7645
MAP3K4	0.0495
KTI12	0.329166666666667
RPL23AP13	-3.157
GNG11	-0.547
CLCN3	1.02783333333333
GPAM	-0.687875
VSTM2A	-0.252
SLAMF7	1.62416666666667
INTS2	0.13225
PPP2CA	0.1275
LRP12	0.298333333333333
SEC14L2	3.31911111111111
DKFZP586H2123	1.4865
MC3R	0.1475
CIRH1A	-1.28083333333333
HIST1H2AB	1.689
POLH	0.176625
MGC16703	-2.99233333333333
SNAPC2	0.136
FILIP1L	1.98775
RASGRP4	0.7525
LRRC1	1.88075
GAS1	1.337
PRAC	-0.863
DGKA	-0.0396666666666667
NT5C3	-0.555
PEG3	-2.92475
NADK	-0.2415
PRR17	1.5005
LOC374569	-0.76775
SGSH	-0.2375
NLRP8	0.659
GALT	0.0743
MCF2	-6.085
ZNF263	0.000750000000000001
TACSTD1	1.64916666666667
TYR	-6.5078
ATP6AP2	0.27125
RNUXA	0.94175
ABHD10	0.1824
GDPD2	-0.6535
SLC35C1	-0.27475
UBE2A	-0.4055
HERC5	0.0245
FAM112B	-4.7605
FBXL16	0.437
DKFZP434A0131	-0.999
ELA3A	-2.423
RBM41	-1.9155
HAO2	-0.477
RNH1	-0.093
SHANK2	-0.034
OSBP2	-1.61525
DAK	0.793833333333333
C3orf58	-0.617083333333333
TCL1B	-0.771
KBTBD2	-0.217625
SUGT1L1	-0.35675
UBE2E2	-0.375833333333333
MYL9	3.002625
CDC23	-0.87
PBXIP1	1.7267
CXorf40B	-0.00700000000000001
NBL1	1.61025
RTBDN	0.2205
RAB11FIP5	0.1195
TTTY13	-0.0825
SCOTIN	0.0755
SOHLH1	0.857666666666667
CDKN1A	-0.295785714285714
NCK1	-0.24375
ZNF550	-0.7445
SAPS3	0.717166666666667
SPIN3	-0.453
MAGEE2	-0.37425
MIS12	-0.4435
OR8H2	-0.0575
KIAA0774	-1.00133333333333
UNC5D	-2.6
CUL7	-0.750333333333333
LIPC	-3.35916666666667
DIO1	2.7515
C20orf11	-0.471
CTRL	-0.716
HS3ST2	3.1855
PAK4	0.942166666666667
CCRL1	5.67475
RNF10	0.462625
ZNF567	-0.425
ZNF660	-0.074
TCEAL3	1.347
MAGOH	-1.02116666666667
CENPB	0.386666666666667
C19orf7	0.50225
LOC388965	-0.19875
ZCCHC13	-0.409
JMJD1A	-1.5435
HIST1H4H	1.479
TBRG1	-0.9683
GPC3	-5.71125
TAF1C	-0.75125
EBNA1BP2	-0.6695
CIAPIN1	-0.2435
PDGFRA	-0.768444444444445
CSTB	-0.294625
CENPI	-1.1115
GTF2E2	-0.899833333333333
RPP21	-0.13425
CCNF	-0.052
KCNQ3	0.449
FAM79A	0.85925
SLC22A12	0.7355
NOVA1	-1.253
FZD3	0.6967
AKAP8	-1.18575
SOCS5	-0.137875
CFDP1	-0.394
DLG5	0.2425
PGM5	-0.33175
C1orf144	0.469416666666667
HDAC10	-1.2835
RND2	-0.81225
C20orf199	-1.64625
RNMT	-0.24625
SLURP1	0.83375
ASTN1	-2.1355
SH3BGR	0.37625
MYCL1	1.531625
ZHX1	0.247333333333333
CENPK	-2.83375
FOSB	2.6561
LOC643406	1.112
C2orf59	-0.793
TMEM135	0.131
SLC27A2	-1.52425
KRT33A	0.4445
OVOL1	-0.253
PAMCI	-2.78816666666667
S100A7	-1.583
ZNF789	-1.5045
HARS2	1.213
RPL23A	-0.774333333333333
TCF23	-0.023
UPF3B	-1.691125
C17orf78	-0.322
HLA-DOB	0.678333333333333
C14orf142	0.924333333333333
TEKT5	1.665
DMWD	0.2655
POLD1	-1.67083333333333
GSCL	0.324
CALD1	0.7771
SCRT1	0.194333333333333
AIG1	1.59
UNC84B	0.0965
ZNF404	-0.25125
TMED6	-3.26675
KIAA1462	1.3495
LRRC27	1.6525
PYGO1	-0.361
PIGU	0.268
ALAS2	-3.8945
WRNIP1	0.11725
CNNM3	0.444
ZNF2	0.65725
ST3GAL5	-0.966333333333333
MRPL23	0.1115
TSSK6	0.258
PSMA6	-0.0335
C16orf70	-0.203
KIAA1602	-0.12875
ALMS1	0.0386666666666667
DCN	2.696625
TMEM132D	-1.74025
SUCLG2	-0.79075
ABHD14A	0.108
DEXI	0.312166666666667
AMPD2	-1.25516666666667
IFNAR2	0.301166666666667
CYB5A	1.0631
TLOC1	1.11655
NXF5	-0.570833333333333
NRBF2	-0.01
KCTD3	1.8405
ITGAE	-0.140666666666667
SLC30A3	-1.7345
ZRF1	-1.242
IFRD2	-1.137375
XAB1	-0.3695
PYCR2	-0.585666666666667
SERPINB3	-5.0175
TMLHE	-0.3271
GEFT	-1.403875
ABCA5	-1.795625
EMR4	-0.590333333333333
TSFM	-0.35525
HIST3H2BB	0.72025
ARHGEF19	0.7625
TSPAN17	0.569333333333333
ABCC8	2.58275
MAP1S	0.145666666666667
C22orf36	0.64725
BNC2	0.741714285714286
HIST1H4A	0.9355
NDUFS3	-0.39
WDR3	-0.987333333333334
XKR4	-1.0505
TTC33	-0.237923076923077
STMN2	3.49725
CPN2	-0.763666666666667
HSPC105	-2.5705
PCOLCE2	-4.3175
C3orf55	1.6245
KLHDC9	0.974166666666667
TBC1D23	0.33475
ATXN2L	-1.19583333333333
MAP2K3	-0.8445
SCAP	-0.7915
ZNF486	1.88783333333333
C20orf96	1.40325
NARS	-0.3285
ADAMTSL1	-0.721142857142857
PRCC	0.949666666666667
CCDC126	0.905916666666667
ZNF675	0.6245
CALCOCO1	-0.3075
ANKRD43	2.80525
CWF19L2	0.1135
ZBTB32	1.91333333333333
BRAF	-0.51
ODF4	0.34925
MGC14376	1.1025
HORMAD1	-2.7832
AAK1	-0.00575
PEBP1	-0.26125
TNFSF5IP1	-0.301
DKFZp564N2472	0.14375
RMND1	1.11175
IGKV1-5	2.35725
COL1A2	3.74591666666667
SERPINA5	-2.97475
AANAT	0.3755
C19orf21	0.286333333333333
GEMIN5	0.237
UBR4	-0.700833333333333
LTBP3	0.476166666666667
AMHR2	-2.91583333333333
PROCR	-0.66125
MYBBP1A	-0.96225
C20orf39	2.3945
ZNF697	-0.323375
PASK	-0.4001
ZNF776	0.641333333333333
RFXDC2	-0.127375
KIAA0467	-0.10675
C10orf96	-0.6345
ZNF503	-1.72625
GULP1	-1.07158333333333
KCNE4	2.27966666666667
DKFZp434K191	-1.443
LOC196913	-0.335
BHLHB4	1.322
CH25H	0.55375
LOC81691	-0.595333333333333
ALPL	-0.504142857142857
COL12A1	3.9455
FOLR3	-2.391
GPR123	0.0834285714285714
TRIM62	0.349785714285714
ABLIM1	0.147833333333333
MAST3	-0.178
RHBDD1	1.06866666666667
LOC338809	-0.254
RYBP	0.7545
TTC26	0.176
ZNF22	0.289333333333333
ISCA2	0.32975
RDM1	-2.06425
PIGM	2.4625
GNB3	-0.7075
ACTR2	0.5762
HMGB1	-0.36355
EDG1	2.24866666666667
SOAT2	-3.73575
OR10AD1	-0.5045
RAP1GDS1	0.02675
LCE1F	0.8755
ESM1	-1.042625
RCN3	3.02825
CREBL1	-0.40225
DBNL	0.00533333333333333
PTGER3	2.211625
USP30	1.03066666666667
BCL2L12	-0.676666666666667
KIF26B	2.74175
ZNF416	0.92075
ZNF225	0.083
C17orf70	-0.101
ZNF554	-0.30725
RAE1	-0.356
TNIK	-1.00116666666667
ACTN3	1.6975
MGC45922	1.4665
CCNA1	-0.893833333333333
RYK	-0.439833333333333
IL26	0.984
LRP3	0.799833333333333
QARS	-0.74475
SOX7	0.7735
BID	-0.86325
OR2S2	0.6715
CXCL14	3.12925
C11orf47	-0.6495
MGC29891	0.621833333333333
HSPB8	0.9243
PRDM14	-5.143
NUFIP2	-0.01675
MNAT1	-0.029125
ZDHHC2	-1.69266666666667
MBNL2	-0.612625
ADD3	-0.85175
CSNK2A1P	0.06475
KLK6	-2.594
TMEM111	0.8166
KIAA1279	0.84825
NUBP2	0.458
RAB42	-0.60025
ID3	-0.1967
TM9SF1	0.592
MDP-1	0.09575
POU4F2	0.369666666666667
IQCK	1.2105
C16orf14	-0.43625
CAPN3	-1.550875
FAM43B	-0.210875
RECQL	-0.35475
AP1G1	0.352642857142857
CTNNBL1	-0.451833333333333
ECHDC1	0.026
SMARCC1	-0.1384
FOXQ1	-1.60425
GNAI3	0.345166666666667
POLG2	-0.13375
CD4	1.395875
ITLN1	1.6445
EBI2	4.005
IRF1	0.632
PTPRE	2.0855
PTK2B	-0.40075
NXNL2	-2.3625
SOX4	1.41733333333333
TSPAN3	-1.38933333333333
SH2D1A	-3.28816666666667
C8orf58	-0.478666666666667
USP20	-1.27525
DUSP22	-0.287583333333333
CALB1	-2.4575
L3MBTL2	0.733916666666667
MCRS1	-0.41725
TMEM118	0.109166666666667
C18orf8	0.209
FLJ10241	-0.56925
GJA12	0.68675
PKD1	-0.201333333333333
ZFP3	-0.2375
JAM3	-0.655625
LAPTM4A	1.4496
DIRC2	-0.12925
KIAA2022	1.19316666666667
MYOM1	1.09716666666667
TRPM8	-3.7998
MOP-1	1.70575
PHKG2	0.41025
ZNF650	0.1135
KIAA1522	1.30475
PSG8	-2.58466666666667
DDX19B	-0.107
MOBKL1B	0.11475
DIAPH2	-1.028
PTPN12	-0.3795
CLN8	-1.2937
CRYZL1	-0.428666666666667
CRY2	0.186416666666667
FCGR2B	3.14483333333333
PNPLA4	-0.108125
ZNF454	-0.5095
DKFZp434B1231	2.06925
CLDN11	-0.28
RFWD2	0.517666666666667
CIB2	0.181666666666667
MXRA8	3.7755
HRK	-0.241
MAML2	-0.315
C4orf31	0.657
C6orf192	-0.30975
COG6	-0.2335
FAM5B	0.0975
NFATC1	0.9246
SEPT10	-1.58075
SCYL1	0.4068
RPP40	-0.68925
SCOC	0.472
KIAA1450	0.08575
CTDSPL2	0.2945
TBX5	3.2085
NAPG	1.1095
RHD	-4.9505
C14orf45	2.17433333333333
ZBTB22	1.2045
PLCG1	-0.271
ANKRD10	-2.472375
AQP7P2	-0.3065
TAGLN2	0.7265
HTR2C	-0.833
SLC16A7	-1.56916666666667
C17orf83	0.09675
TSGA14	-0.111833333333333
MDH1	-0.41775
PPP3R2	0.463166666666667
DCBLD2	-0.762142857142857
RBM33	0.004625
DPH3	-0.60525
SYT10	-1.55466666666667
FMO4	2.406
THYN1	-1.35775
DRD5	-1.7005
OTOR	0.866125
PGRMC2	0.4427
KATNAL1	-0.52425
PAQR6	-2.79275
UBE2I	-0.29525
C14orf28	1.30425
C8orf70	1.15
FLYWCH1	-0.824375
ANGPTL3	-1.346
GLRX2	0.609
ATP11A	-0.965571428571429
ARL5B	1.747375
MUC16	0.578
SLC25A5	-1.27757142857143
ACRC	-0.805
MYO1C	-0.231125
FAM89B	1.766
FAS	0.34
KIFAP3	1.00575
GLRA2	-1.302
BTN3A2	1.5145
CNKSR3	-1.840375
CSTF3	-0.503666666666667
ARPM1	1.32875
KIAA1530	-0.479
C9orf150	3.56316666666667
PRKCI	1.63
tcag7.1015	-1.267
SOD3	-0.82575
ZNF574	0.452
CYP21A2	3.13875
RPL12	-0.41575
COMMD2	-1.12
WIZ	-0.3345
LOC344405	-0.863
ALDH4A1	-0.338470588235294
CRYAB	3.06775
COPA	0.820966666666667
PCDHGA7	0.987
KIF11	-0.215416666666667
RASD2	-0.071
SLC26A3	-0.0915
ZNF175	-0.374
JAKMIP2	-0.648625
C8orf4	1.8375
PTHLH	2.26225
SLC40A1	3.4915
OR7D4	0.6605
PCDHB17	1.0555
CD36	2.31907142857143
C6orf203	0.8354
PRKG2	-0.4875
LOC400566	0.811
ANAPC13	-0.532
SLCO3A1	-0.8505
ZNF692	-1.76
FANCL	-1.487
SH3GLB1	0.86025
C12orf61	0.603
KBTBD6	0.38725
SUPT5H	-0.322375
XRCC6	-0.405
HUS1B	4.3314
FAM133B	-0.324928571428571
LOC728276	-1.9315
KCTD18	-0.10825
SOS2	0.731166666666667
CCDC99	-1.42325
C1QTNF5	3.804
NNAT	0.193833333333333
USP16	0.32825
LARS	-0.663875
ZBTB2	0.09375
ABO	0.027
TRAF3	1.025
GALNT5	-0.7835
NAP5	1.717375
ALG14	0.954666666666667
KIAA0515	0.0784230769230769
WDR75	-0.805833333333334
TEX261	-0.188083333333333
LY86	0.92325
LOC389072	-1.0095
FLJ13611	0.09125
MRGPRX2	0.564
SNRPA	-1.105125
OR2G2	0.5385
GPRASP2	-0.42125
C7orf42	0.2593
C9orf163	-0.742
CYP11B2	1.03
FCRL3	1.7945
PRDX1	0.058
FGB	-7.71416666666667
COX17	0.3655
C16orf33	0.2555
PIWIL1	-0.194166666666667
FOLR1	-2.76166666666667
KIAA0082	-0.34525
FREQ	-0.545833333333333
TMCC2	-1.144
TCF12	0.576166666666667
ZNF721	-0.1875
FAM130A2	0.3865
POU4F1	-3.19625
SNRPF	-1.0755
SGIP1	2.88066666666667
ZNF641	0.820166666666667
EMG1	-0.9055
PRRG4	0.967
HIRA	-2.566
MYNN	1.4005
AEBP2	-0.870166666666667
TBXA2R	0.0448333333333333
ISL2	-1.84933333333333
PCDHB11	1.9215
RNF144A	-0.176125
MARCH5	0.101
DULLARD	-0.550333333333333
DCLRE1B	0.258833333333333
ITGA8	1.25775
TP73	-0.248375
PRKCD	1.0475
NDUFB4	-0.48975
ATP13A4	3.840875
ANTXR2	-0.447666666666667
COL4A3	-0.521833333333333
MYO10	-1.5021
SLC6A18	0.94675
PEX1	-0.792
TMEM74	-1.30233333333333
RBM19	0.056
TAPBP	0.7987
RUNX1	1.17975
MID1	-2.19266666666667
GPR64	0.338166666666667
RASEF	2.69125
GABRG1	0.0155
MYO16	-2.06025
DBF4	-1.56416666666667
TSHZ2	2.89075
RIPK2	0.705125
PPTC7	0.289333333333333
KIF4B	0.309
LRRC31	7.20125
ZNF540	-0.354
EFNB3	0.137
LOH12CR1	0.056125
STON2	1.12616666666667
GLP1R	0.056
CSTF2T	0.17775
IREB2	-0.292625
GRSF1	-0.38925
PDCD7	-0.569833333333333
LRRC43	0.517
CNR1	-0.134
IL1F7	-0.425
C12orf64	-0.08625
FAM69B	-1.68875
NR2E1	-2.26566666666667
MS4A6A	2.0277
FTL	-0.2413
C7orf36	-0.11975
PCLO	1.545
DYRK2	1.35916666666667
ARIH2	-1.30225
SAMD7	0.21
SCNN1D	-1.1825
SLC32A1	-0.967428571428571
C22orf25	0.386833333333333
MRPS18A	0.3034
GPR112	0.21
EARS2	-0.79625
ERN2	0.6415
ATPBD3	0.117666666666667
PRH2	0.5805
CDKN2D	-0.331333333333333
PGLYRP2	-0.394
TRIM40	0.553
SEC14L3	0.6575
SLC22A1	0.3665
BTN2A3	-0.2645
RASA4	0.6195
CCNL2	-1.47066666666667
MYBPC3	0.5365
GJA4	3.19925
CDC42SE1	1.385125
TRPV2	-0.93525
MYPN	-1.4776
SIM1	0.3505
CDADC1	0.123
ZFHX4	2.2225
NIBP	1.536
ADAMTS19	-2.80866666666667
ABTB2	-1.92
TSPYL2	-0.30375
EIF2S3	-0.9681
SOX30	0.05575
AP2A1	0.680333333333333
DKFZP564O0523	-0.6415
LOC285398	-0.36825
CDH18	-4.95325
CHL1	0.612375
GATS	-0.324111111111111
TBC1D2B	0.0761666666666666
OR1J1	0.00700000000000001
GSN	1.38933333333333
DPCR1	-0.556375
GARNL4	-1.24616666666667
SMARCA5	0.2855
PLEKHG3	0.830333333333333
ZBTB45	0.793
FRMD6	0.208833333333333
PLS1	-0.5055
DGKZ	0.3645
EFNA1	0.819
WDR85	-1.37075
ANK2	-0.32075
PAGE4	-1.1738
SENP6	-0.906666666666667
AKR7A2	-0.2065
FKBP10	-1.54025
VEGFC	-0.6765
LARP1	0.3575625
SRBD1	0.3285
ITGB6	3.493
SLC1A2	-1.90791666666667
INVS	-0.474833333333333
MPO	3.06525
MOBKL3	-0.2625
CUTL2	-2.55385714285714
KLK2	0.152583333333333
VIM	-0.1295
REG1B	0.442
PCDHGC4	-0.14725
C3orf34	-0.483
SUMO3	0.467833333333333
CST9L	-0.7325
MLL4	-0.86475
SPR	-0.0983333333333333
SAMD9L	1.592
ABCE1	-0.43925
SUPT3H	-0.395666666666667
ACTBL1	0.98525
ADAMTS4	1.65533333333333
SLIT3	2.87025
RHEBL1	-0.58325
NPM2	-2.458
MAN1C1	0.27275
KIAA1856	0.947833333333333
HSPA6	0.9295
LOC388152	0.192
C10orf140	-1.21225
ZDHHC12	0.7435
LIN7A	1.3328
PHC2	0.25075
SPHK1	0.76725
TRIM26	0.7265
FAM83E	2.433
C18orf24	-1.1925
ZNF578	0.52
ORAI1	0.17525
RUVBL1	-0.71725
C7orf20	-1.1435
APAF1	-0.459
SLC36A4	-1.96716666666667
MYH11	4.3375
NEK1	0.6522
MPP2	-1.547
C12orf24	-3.74375
TNK2	0.5000625
ZNF289	-0.51775
MATN3	-1.31771428571429
IFNGR2	0.561833333333333
ITPR1	-0.61375
EBF3	3.6634
TBC1D20	0.7719
OR10P1	0.69625
DDAH2	1.636
SHPRH	-0.914625
STX7	-0.0475
LOC554248	-0.97425
BCAR1	0.35375
ATXN3	0.537583333333333
TRIM27	0.84375
CDC42EP2	1.658
CHP	0.439357142857143
SOX17	2.012625
ZNF259	-0.684166666666667
CHCHD1	0.301375
ZDHHC19	0.756
GBP2	2.2275
GARNL3	0.780875
MRC2	1.106
C1orf52	-0.87975
AOF2	-1.2835
LRPPRC	-0.5526
ACVR1C	-1.1245
TM4SF18	2.2075
TMEM169	0.3415
PPP1R16A	-1.12325
EBF1	1.42366666666667
RRS1	-0.674166666666667
SNX2	-0.5665
OR2T2	0.586
RBX1	-0.1375
ANKRD54	0.514833333333333
TSNAX	0.264833333333333
TMEM83	-2.06475
ZBTB7A	0.703
ATM	-1.76154545454545
LOC338328	1.39716666666667
TIE1	1.87116666666667
HIST1H3G	1.91416666666667
PASD1	-4.91116666666667
TINAG	-0.1365
PCDHAC2	1.135
LRRC15	2.098625
WBSCR17	-1.2165
TFF2	0.286
PARP2	-0.307
NDFIP2	-0.411375
PCDHGB2	-0.4745
WDR60	-0.4805
MAP7D2	-2.5907
USP45	-1.179
GSDML	-0.211
TNS1	-0.0135
PLCD4	-1.01675
IQCD	1.5265
SMPX	3.69225
CD9	1.375
SRGN	1.079125
CASP7	1.266875
INOC1	0.177
DKFZp451M2119	-1.6945
VMAC	1.547
USP53	1.2596
CAMK1G	-0.309375
TMEM106A	0.585166666666667
CDC20	-0.8601
ACSL5	-1.24083333333333
CBWD5	-1.253875
C1orf87	-1.7492
KIAA1274	0.35175
PRUNE2	-2.54178571428571
LYPLA2	-0.363
DOK6	-0.927166666666667
GPR149	-0.3635
FAM30A	1.472
TMEM129	-0.52175
SLC35B3	0.96325
ACPP	-0.964777777777778
LOC200261	-0.9995
SLC4A7	-0.3717
CCDC40	2.8725
GART	-1.628125
THOP1	-1.52075
SCARB1	-1.33425
CACNA1F	-0.40075
TRIAP1	0.0283333333333333
SYT14L	-2.182
SFRS8	-0.328
PBOV1	0.21675
GOLSYN	-0.83925
GJB7	-2.007
CAMK2N1	0.672833333333333
GREM1	4.401
FLJ20433	1.161
QPCT	-3.523125
PRKAG2	0.886666666666667
H2AFX	-0.078875
C6orf154	2.20425
PLOD3	-1.24475
ZBTB39	-0.718666666666667
WASF3	-1.21733333333333
DRG1	-0.19275
PRR4	1.753
SPCS1	-0.245
KDELR3	1.99483333333333
SRP19	0.337666666666667
GABRA6	-0.219
MFSD1	0.121
MMEL1	3.375
PDXDC2	-0.244
BUB1	-2.28055555555556
RNF138	-1.080625
MYLPF	4.86816666666667
AIF1	0.0265
DYNLRB1	0.622
HCN3	-2.00816666666667
HIST1H2AI	2.1675
MAP4K5	0.318333333333333
LASP1	1.936
LOC130951	0.1185
PLAA	0.5335
KRT6A	-3.3345
C6orf117	-3.17125
ARHGAP23	1.2655
PTF1A	-0.1695
GPHA2	-0.81
LCE3B	0.702
MCL1	1.21807142857143
EHBP1	-0.676416666666667
PRNP	-1.1201875
ZSCAN1	0.4125
C1orf113	-0.112666666666667
FOXA3	-1.261375
NEB	5.85375
ASGR1	-5.08066666666667
CTGF	3.75983333333333
RAB17	0.269833333333333
MST101	-0.30325
JARID1B	0.8938
USP37	0.4665
PTBP1	-0.6375
PTPN7	-0.800666666666667
CDC7	-1.00066666666667
SNX7	0.12475
ZNF335	0.18275
CPT2	1.0155
HEATR1	-0.77625
HSPC152	0.41
C5orf40	-0.0925
PSME1	0.573166666666667
STAG3	-1.6405
TMEM154	-0.393833333333333
KLHL32	-0.540333333333333
TSGA10IP	-0.932
SUV420H2	-0.3315
SF1	-0.950666666666667
2'-PDE	0.3834375
PNLIPRP2	-1.9235
TRSPAP1	-0.486833333333333
NUP210	-0.91
ANP32C	0.5905
RAB11B	0.0173333333333333
ASB15	-0.384
ITGB3BP	-1.493
UBASH3A	-1.2775
YWHAB	0.3315
TPRX1	0.31375
LY6G5C	0.744375
SLC7A2	1.423375
CLK1	-0.9625
HSD3B7	0.559666666666667
VDR	2.087
C16orf74	-0.55275
ACE	0.93775
PSMA2	-1.21833333333333
CCDC131	-0.1525
ZNF213	0.683666666666667
EML2	-0.70575
ALS2CR13	-0.215333333333333
GLYATL1	3.4885
DSPP	1.132
DHFRL1	0.0605
C10orf30	-2.69933333333333
SH3RF2	0.0648333333333333
LOC197322	-0.130333333333333
DLL3	-2.08257142857143
TIGD7	0.2135
GFRA3	0.57225
CPA1	-0.0461666666666667
RTN4	0.079
PPT2	-1.732
FASLG	1.94391666666667
FOXP4	0.793125
RPL26	-0.7483
GNL3L	-1.73366666666667
FMR1NB	-0.8216
CD163	7.30575
SGPP2	2.432
GIMAP2	0.10925
CD37	0.958666666666667
DPT	4.18241666666667
NBLA00301	1.4905
RGS5	1.34125
C9orf4	0.4865
ACTL8	-3.7835
PRKAR2B	-1.32325
OPLAH	1.55466666666667
C20orf134	2.93325
SPACA5	0.51675
TBL1X	0.071
TSPYL3	0.6975
CHCHD3	-0.73775
CRKRS	1.58583333333333
GPR65	4.973
DFFA	-0.782875
FUT1	1.2455
C6orf204	-0.5595
TMEM51	0.073
ZNF580	-0.31575
CMTM2	0.8675
C20orf200	-0.1845
EZH1	-0.666166666666667
FDX1L	-0.468625
MRPL32	-0.46
PCAF	-0.8223
ALOX15B	0.599666666666667
CD59	0.0212083333333333
CDK9	0.63125
ERP29	-0.379666666666667
TTR	-6.44
BCMO1	0.1395
DDIT4	-2.1942
PTGDS	1.11675
C3orf63	-0.7815
BST2	0.475125
CYP1A2	-0.764666666666667
C5orf25	-0.7025
STX1A	-1.37858823529412
OR2A12	0.1235
SH3BP5L	0.86875
SERINC5	0.57325
USP6	0.4334
MRPL3	-1.05833333333333
POMP	0.0603749999999999
INPP4B	2.247125
GMPPB	0.8905
EAPP	0.59825
AHSA1	-0.26025
ABCA11	-0.44
SLC5A6	0.62875
HIVEP2	0.568
SUMO2	1.392375
KIAA1822L	-0.527833333333333
C11orf67	0.95025
TXK	-1.210125
PHCA	-1.147
ICAM4	-2.66066666666667
FPGS	0.267666666666667
SNRPA1	-0.42925
KCNJ4	-0.797
KIF6	-0.694222222222222
HIST1H2BG	0.120666666666667
SLC5A5	0.875
ZNF354B	-0.0645
IL12RB2	0.21275
C11orf76	0.378166666666667
GAL3ST2	0.376
AIFM2	-2.014
SYNC1	0.535375
UBL3	-0.03675
PIK3CG	-1.28033333333333
NLN	-0.3526
BCORL1	-0.561
CD5L	0.40425
ZNF238	-1.5685
KIAA1394	-0.3195
C16orf55	0.0418
CYP3A7	-1.30033333333333
KRTAP3-1	-1.7815
TFDP1	-1.07533333333333
MND1	-1.45
NODAL	0.00133333333333333
GTPBP4	-0.6525
TUBGCP2	0.50075
SLITRK5	-2.916
CIC	0.37425
CD79A	0.710666666666667
SAMD14	1.11866666666667
TNPO3	-0.585
OR10G3	1.604
OR10G8	0.5025
CCDC111	-0.2275
HOXC9	1.9455
DCUN1D1	0.793833333333333
CYB5R1	1.31475
TSR2	0.75575
DAB2IP	0.3942
SLC6A5	-0.1175
RAB3D	2.22175
DCUN1D4	-0.4885
ERBB3	0.899166666666667
SDC1	1.7815
ATP6V1H	-0.0678333333333333
SYK	0.792
ST20	-0.53425
C13orf30	0.929
WDR40A	0.180166666666667
ADMR	0.507
LOC388335	0.719
ACSM1	1.0675
TDG	0.03
FLJ11235	0.737
MRPS5	-0.669666666666667
AGPAT2	0.492333333333333
SLC12A1	0.637625
CYP27A1	0.01625
THAP7	-0.24275
XPO1	-0.60075
ALMS1L	0.204
C1orf2	-0.049375
ZNF777	-0.528666666666667
CAMK2A	-0.178833333333333
SMC1B	-0.79375
IHPK2	-0.291066666666667
LEMD1	-4.4635
NKD2	-0.2339
CLU	-0.792142857142857
ARMETL1	0.8635
PABPC4	-0.793
CXCL12	2.32316666666667
TFAP2C	0.6091
TTTY8	-1.406
ABCB10	-0.5793
ENDOD1	0.691666666666667
IDI1	0.2325
KCTD6	0.233666666666667
CCDC105	-1.3115
ULBP2	-1.55116666666667
ZDHHC5	1.27475
WNT8A	-0.632
COMMD10	0.48225
KLHL12	-0.30825
GPR50	0.1355
NR5A2	0.021875
OXGR1	0.3108
EHD3	0.29025
CAPRIN2	-1.32675
