Hybridization REF	TCGA-BH-A0C0-01A-21R-A056-07
UTP11L	-0.110875
C6orf65	-1.54225
FDPS	-0.807
DUSP9	-2.1681
SLC17A8	0.9164
OR51G1	0.234166666666667
NANS	0.338
OLFML1	1.516
ATP10B	-1.611
NPAS3	-0.88075
PRKCA	-2.8094
GGA2	0.044
LCE4A	0.3035
SPANXN3	0.49625
CCDC115	0.4335
SDCCAG3	0.079
GLIPR1L1	-0.927
TTC1	-0.15775
C17orf76	0.28325
MAD2L2	-1.41775
HIPK1	-0.4198
LRRC3B	-0.8008
CLN3	0.696181818181818
C17orf47	-0.2045
FMN2	-3.203125
TUBB1	-1.328
WAPAL	0.151
C3orf21	-0.643
SCN5A	-0.599
SMYD1	-0.422
BEX5	0.664
ZNF192	-0.536
SEC22A	-0.337333333333333
GRIA2	0.028
KIAA0825	-2.33925
NUSAP1	-1.85418181818182
LANCL1	-0.853625
C15orf40	-0.8557
ZNF645	0.15075
GPR61	-0.19875
NLRP14	0.1395
SNX21	-0.5856
C1QTNF8	-0.1625
C17orf46	0.35625
IFNA8	1.3985
SPRR1B	-1.70266666666667
FLRT1	-0.11825
SNX17	0.6195
ASB2	0.6495
HBG1	-6.1785
RPRML	2.329
JOSD2	0.697833333333333
PLSCR3	-0.05775
SPOCD1	-1.75066666666667
RAB39	0.209
GHRH	0.692333333333333
ITIH5L	-0.1035
C17orf37	0.9685
SMCR8	0.17975
DPY19L2P3	-1.8385
IL11RA	1.07916666666667
GDF3	-4.12833333333333
RPS6KB1	-0.555833333333333
DNAJC19	0.4667
TOP1	-0.21525
CRCT1	-0.2915
MPST	0.48125
DPM2	1.084
FAM38B	-3.891
SLC18A1	-0.795833333333333
FARP1	0.315166666666667
PAX7	0.29425
TUBD1	-0.45975
GNL3	-0.8845
BTG2	1.85786666666667
NDUFS6	-0.68875
C1orf79	-1.643
ERAL1	0.2505
ECHS1	0.88925
VPS4A	-0.4125
CYP11A1	-1.14
ABCC6	-1.008
PBX4	0.05
MOSC1	0.652625
NCF4	1.71075
HYMAI	-1.458
NAGPA	0.36875
OTOP2	0.31275
ACOT12	-0.0995
MTHFD2L	-0.914375
LOC441376	-1.8925
C19orf34	0.1235
RAB1B	0.2925
ALDOAP2	0.8015
NTRK1	-0.7575
ARTS-1	-0.9411
SLC6A11	-1.0525
NAP1L2	2.04625
CNGB1	0.341
EPB41L4B	-0.0376666666666667
FAM134B	0.517625
HS3ST3A1	-1.654
CPXM2	4.08775
SIRPB2	0.5405
CHORDC1	-0.166
TRIB3	-0.885
SLC2A5	1.39425
C2orf49	-0.516833333333333
DDX5	-0.0135
OR5L1	0.0175
ANAPC4	-1.14866666666667
ZSWIM1	0.375125
LOC93622	-1.05775
KCNK3	-0.7947
RP11-35N6.1	-2.481625
ZFP161	-0.444166666666667
AQP9	4.926
SLC15A2	-0.975833333333333
MREG	1.01116666666667
OR9I1	0.2995
PDLIM2	-0.097
ADAM7	0.3515
GSTCD	-0.197833333333333
WDR21A	0.106
SLC12A8	1.16983333333333
TMEM174	0.23725
IGSF3	1.10425
LRRN1	-3.02775
LOC402117	-0.0425
SRPK1	-1.65783333333333
LY6K	1.6119375
NFIA	2.014
PTCD3	-0.142125
LEP	1.192
PCDH21	-0.650333333333333
MAPKAPK2	0.496071428571429
NMNAT1	-0.0888333333333333
LHFPL2	1.2595
C9orf43	1.842
DIP2A	-0.09
ACTR8	-0.473
CCDC34	-0.60475
PTPN22	0.96675
ITGA3	-1.062625
FAM129C	1.8685
RABGGTA	0.3465
UNC45B	0.5155
KIAA1033	-0.01925
ZNF510	-0.367666666666667
CYP2D6	-0.351333333333333
SLC26A10	-2.1095
STX8	0.115
LUZP1	-0.184375
WDR89	0.119666666666667
EIF4G3	-0.4613
C5AR1	1.589125
ZNF623	0.8765
A2M	0.61375
TGM7	0.251
GRPEL1	-0.9445
LMNB2	0.3645
ROCK2	-0.0968333333333333
SNX16	1.135125
CCDC66	-0.4135
ANXA3	-1.9545
KIAA1609	-0.299875
EED	-0.79775
RNF32	0.112
HES1	0.2295
CLC	0.504333333333333
ISL1	-1.98
KIAA0528	-0.182875
MANEA	0.26225
C1orf61	-2.001
hCG_2001000	0.85875
RAPGEF6	-0.1973
KIAA0020	0.0465
NEIL1	-0.27875
C16orf45	-0.423625
RBM10	-0.262166666666667
C10orf125	-0.68475
MRS2L	-1.843
DNAH17	0.2
C19orf10	-0.3785
C1orf160	0.315
SLFN12	0.6085
EXOC3	-0.325833333333333
HIST3H3	0.4795
NCOR2	-0.5535
TNFRSF9	2.5425
MFSD8	0.544
ALX1	-4.449
NOL1	-1.0045
PODN	2.43475
TIAL1	-0.24325
HIST1H1E	-1.07775
NPY6R	0.29525
TM4SF4	-0.899
CORO2A	1.53375
ETNK2	2.26633333333333
APOE	1.6932
ANGPT4	0.1055
HDGF2	0.51675
G30	-0.147
ST8SIA4	0.640625
F2RL1	-1.580375
FAM19A4	-3.54175
CCAR1	-0.5665
B3GNT7	-0.00800000000000001
OPHN1	-0.1012
DSCR6	0.8145
C21orf13	1.023
GAS2L1	1.33
RFX3	0.883
COPS4	-0.09525
BCHE	-5.73483333333333
BCL2	1.67
HBZ	-3.345
ARL13B	0.7645
MAPBPIP	0.151375
MYO15B	0.29325
SPZ1	0.17275
KIAA1324	2.45011111111111
PLCL2	0.126
C4orf29	-0.59825
WDFY2	0.17975
ZNF284	-0.603
NAALADL1	1.0185
DUSP5	1.7845
PXDN	-1.224375
SLMO1	-0.6985
TNXB	0.4549
BIRC7	-0.15225
A4GALT	1.3665
TIMM22	0.4955
FAM110C	0.65475
TOMM34	-0.798
ABHD9	0.017
ADAM32	0.088
CRHBP	-0.133
AQP2	0.303125
LOC130355	0.8865
ZNF187	-0.661166666666667
ZNF816A	-0.0325
F7	-0.185375
CNOT1	-1.0043
SLC13A4	-1.08975
ZBTB11	-0.5195
B3GALT5	0.618
EXOC2	0.645333333333333
IRS1	-2.446
TMEM1	0.222833333333333
MRPL34	0.444333333333333
SAMM50	-0.059
CDC42EP3	-0.87175
HSF2	-0.8896
MFN2	-0.76575
TSPAN7	-2.24866666666667
NUCB1	0.523916666666667
RHOH	-0.2845
ARL16	-0.1985
TACR1	0.36125
SFRS5	-1.10316666666667
SNX25	-0.67775
RHBDF1	0.239833333333333
PCDH18	0.7735
HMG1L1	0.26125
MYO5C	0.802625
MAPK10	2.262
LDHAL6A	-0.0101666666666666
NUDT12	-0.263
NCAM1	-0.51425
GLIS2	0.6305
GGTL4	0.34675
DAPP1	0.96275
ATF7	0.351714285714286
KIAA0748	0.765
NFIL3	-0.62525
TM6SF1	-0.2006
SEZ6	0.18125
NANOS3	-0.128833333333333
DNAJA3	0.163
CLDN6	-2.766
CIITA	3.8286
EPHA4	-1.33825
FANCC	-0.29325
CMTM3	0.048
PSG3	-0.5425
MRPL15	-0.199
C21orf59	-0.20275
PLCXD2	-0.12725
C2orf34	-0.013125
UBE2L6	2.26225
MED14	0.0616666666666666
HP1BP3	-0.6715
C6orf208	-0.2715
TPBG	0.6665
OSR2	-2.241375
XPC	0.266166666666667
KLHL7	0.00675000000000001
CCR3	-0.0451666666666666
AGTPBP1	-0.948333333333333
PCSK6	-0.410666666666667
STAT5A	-0.073
FAM18B	-0.40925
LONRF2	-1.8125
PTPN2	-0.168125
SF3A3	-0.631666666666667
EFCBP2	-0.34425
HCFC1	0.00883333333333333
AHNAK	0.1023
ACTR5	1.31925
KIF14	-1.21128571428571
TENC1	0.43775
HEATR5B	0.931
YIPF2	1.16766666666667
MYEOV2	1.009
DUSP18	2.0065
KIAA1012	0.54175
AHR	0.0986666666666667
C17orf53	-0.473333333333333
PTPRH	-4.476
ATP6V1C1	0.917
TAS2R3	0.386
LOC440356	2.03525
COQ10B	0.159
PSMF1	0.259083333333333
SORBS2	-1.60358333333333
NFE2L2	0.12675
TMCO7	0.267
SH3PXD2A	-1.0483
SH2D2A	0.5475
SPINK5	-3.14025
MRPS24	-1.185
OPA3	0.25525
TRAF7	0.645
C4orf35	-0.548666666666667
MT1G	-1.43325
MGC39545	1.46275
HS1BP3	0.7236
OR2B2	0.346
CHRM4	-0.4125
SFRP2	0.322583333333333
RIC3	-0.866
ART1	-0.308
C6orf1	-0.10825
DUS4L	-1.015
C10orf104	-0.025
TNFAIP6	1.3945
RTEL1	-1.0455
CCT4	-0.313
ZNF709	0.0555
CHMP6	0.8575
UPP2	0.53175
CYP19A1	-2.73
CD151	-1.21533333333333
NDUFA13	-0.0603333333333333
ARFRP1	-0.777833333333333
FAM26B	1.40775
CRYBA1	-1.894
MRPL41	1.32966666666667
NPFFR2	-2.3765
HRH2	0.33
SCAMP3	-0.226833333333333
MTMR6	0.1766
MTG1	-0.208666666666667
UBTD1	1.20725
CRABP1	-3.128
FLJ33790	-0.7468
KIAA1908	0.874333333333333
GPR158	-3.77425
PACSIN3	-1.133
OMD	1.884
CATSPER1	-0.1795
HOXB8	-0.993875
FBXO46	0.2575
OAS1	2.91583333333333
SVIL	-0.689
PHB2	-1.06425
ADCY3	0.042
NDRG2	0.489833333333333
ERMAP	-0.0806
APBA2	-1.89383333333333
IGSF9	2.40975
WNT6	-0.414
MYCBPAP	0.02
ATP2B2	0.0839
CPVL	0.209
TRAM2	-0.943666666666667
NOP5/NOP58	-0.3415
ZNRF4	0.27825
TLK1	-0.31025
MTMR12	1.183
ZNF384	-0.646
FAM9B	-2.82275
RPN1	0.5136
PMVK	0.5195
EIF3D	-0.0573
SIX2	-1.4175
HPS1	0.669071428571429
RNF7	0.44
PSKH2	0.383
KCTD13	0.554333333333333
CSMD3	-1.0396
FBF1	-0.2625
IL8	-5.400625
SERPINB13	0.338916666666667
FBXL20	0.16775
BLR1	0.2915
SH2B1	-0.206166666666667
RFNG	1.226875
RAB20	1.3115
RBM7	-0.89575
POLR1A	0.102333333333333
TMPRSS4	-3.634
TAF9	-1.21475
TERF2	0.1375
TNFRSF1A	0.115666666666667
ACADVL	-0.273
GTF2H5	-0.17775
EDG8	-0.478333333333333
C9orf140	0.704375
UST6	0.23725
ZBTB8OS	-0.88025
ZNF710	1.74
GPR174	0.519
ATP6V0A2	0.004
KIAA0319L	0.681333333333333
XKRX	0.082
DOPEY2	0.7436
SDHD	-0.49225
SUMF1	2.1045
OSM	3.28425
OPN3	-0.22125
DAGLB	0.034
PPFIBP1	-0.4691
TRIM63	-4.2055
C10orf53	0.7505
LYPD3	-0.571
BCL7A	-0.562875
AGER	-1.05233333333333
TCF19	-0.762375
SAT2	-0.53025
PFTK1	1.61033333333333
GABRE	-3.633
C15orf38	1.6108
FIS1	-0.664
KCNV2	0.10175
CLPS	0.8165
PPCDC	-0.407625
FOXN2	1.06866666666667
NT5E	-3.212
CD83	1.47825
IL18	1.6565
VPS16	0.1665
IGFBP2	1.2305
NOTCH2	0.13725
SIGLEC1	4.03625
CD93	4.6515
SULF2	-1.703
CEP164	-0.393
P53AIP1	0.458333333333333
TOR2A	0.274666666666667
ZNF136	-0.098
MGP	3.4635
CCDC144A	1.2175
TRPC1	-2.41583333333333
SMS	-0.261666666666667
MAPK7	-0.827333333333333
RRAGC	1.018
PARD6A	0.5025
NUB1	1.0805
SYNGR4	0.942
OR11H12	0.1295
WIF1	0.2805
GCH1	1.21275
OR11H4	0.026
SLC44A5	2.787
GPRIN2	2.30616666666667
LOC401431	-0.149
CPA4	-2.2169
MELK	-1.75366666666667
IL15RA	1.47375
CUL3	0.01775
HMBOX1	-0.153
PODXL	-2.8015
CCT6B	0.649666666666667
COMTD1	0.092
MUC20	-1.359
GPX2	-3.982375
ITK	0.71425
FBXL5	0.53625
C13orf27	-0.9875
DEFA5	-0.336
TRHDE	-0.883
MTP18	0.76
UQCRQ	0.0923
ITGB2	3.46833333333333
CSRP2BP	0.03125
TAS2R44	0.5265
PHPT1	0.997125
FAM44C	-0.3155
ERH	0.264
MPHOSPH1	-0.528166666666667
MORC1	-1.0475
PARVB	-0.15175
LAMA1	-2.36183333333333
PGBD3	0.07825
GIMAP6	4.38825
AREG	-2.04966666666667
LIPT1	0.11225
MGC99813	-1.07125
C1orf201	0.0725
GRIN2A	-1.2853
MAN2C1	-1.317125
NSUN5	-0.43575
SF3B5	0.95225
MYC	-0.9445625
NRXN1	-0.932166666666667
ZNF18	-0.14475
SPDYA	0.974125
SLC37A1	0.61
DECR2	0.49775
ANKRD38	-0.628125
SPTLC3	-1.6035
SUPT16H	-0.460625
DTWD2	0.19025
ULBP1	-2.948
ZADH1	-0.132666666666667
OIP5	-1.81625
IL10RB	0.357666666666667
OTUB2	1.863875
VWA3A	0.1645
SPIC	1.68166666666667
OR6C4	-0.158
PSCD4	2.21033333333333
DPY19L2P2	-0.971
TRAPPC6A	0.489666666666667
C21orf2	-0.445333333333333
CEMP1	0.50675
LIN7B	-0.373
E2F7	-2.02283333333333
VCP	0.4685625
LAMA3	-1.25666666666667
BGN	1.0595
GPR160	1.46016666666667
COCH	-4.475
GPR81	1.703
APOBEC3F	0.25225
tcag7.1017	-0.2775
C1orf32	0.716
SCGB1D2	6.49775
FLJ43987	-0.428
C6orf170	0.627
KLK9	0.061
GPD1L	0.2655
VPS37B	0.06475
ATG3	-0.486666666666667
ADAMTS17	-1.0855
KLHDC2	-0.520333333333333
NDUFV2	-0.79975
BLK	-0.575
MATN4	-1.0225
GPM6A	-0.411571428571429
GBP4	5.278
TMEM162	0.0906666666666667
PKP2	1.645
HRASLS	2.62177777777778
MMP1	-3.09225
SFXN3	-0.3599
FSD1	-2.14583333333333
ST6GALNAC3	-2.143
CA12	3.2585
NCOA6	0.313
C19orf58	0.311
PPP4R1	-0.215166666666667
MAN1A2	1.9215
IKBKAP	-1.093
UPF1	0.9965
KIAA1219	0.8895
WNT16	0.261333333333333
SNW1	-0.39925
IL18RAP	4.72325
RPP30	-0.22425
CDC40	0.9095
SETD3	0.4015
SLAMF6	2.091
ELK4	0.107
TRIM47	1.39316666666667
ACOX3	0.578875
TRIM6	-1.676125
KIAA0372	-1.161
TP53AP1	1.292125
SMURF2	0.10375
ADAD1	0.4055
EBP	-0.2791
KRTAP13-2	0.138
FLJ36874	-0.176833333333333
TOR1A	0.309166666666667
P2RY4	0.8945
GPBP1	-0.2715
TRPV1	0.38225
ADAMTS12	-0.385833333333333
PES1	0.7683
ATG4A	0.347666666666667
MAGEA10	-4.98575
WFS1	0.53325
CC2D1B	-0.500666666666667
PABPN1	-0.30275
SLC25A30	0.7265
SLCO1C1	-0.0823333333333334
SLC22A5	0.022
KIF23	-1.61783333333333
SYN2	-0.733833333333333
ASPN	6.57
CENTG2	0.1645
QSOX2	-1.1667
FLJ10815	0.299666666666667
STK24	-0.1604375
SPEG	-0.6346
STK10	0.711
DACT2	-3.5545
AAAS	-1.15675
SSX3	-2.1335
ABCD3	0.3873
C4orf12	-0.543375
PARVG	2.27566666666667
FIG4	1.79375
C9orf46	-0.134
TMCO6	-0.833
IGHMBP2	-0.49625
DUS2L	0.308833333333333
FAM3C	-1.0335
TMEM16D	-1.91328571428571
DCTN4	-0.2665
KCNH3	0.47925
EIF2AK2	1.775
AP1S3	-0.223
CST4	2.334
PAM	-1.62025
NUTF2	-0.13625
CITED2	1.4225
SLC39A4	1.26375
C2orf52	-0.6325
GRM3	0.07725
C12orf49	0.99525
CCDC49	0.7707
GRAMD1B	-0.431125
FNDC4	-1.17775
SIAH2	2.04425
GDPD4	-0.2855
C21orf87	0.431875
ATP5A1	0.241666666666667
C16orf63	-0.13225
LOC388135	-1.5435
ATP5J2	-0.544125
MMP3	-3.45575
EMID2	-0.2585
CRHR1	0.33825
WDR70	-0.1135
C13orf31	1.9155
ZFAND1	0.263
CCL18	4.07416666666667
C3orf49	-2.442
RINT1	-0.269
KIAA0408	-1.89833333333333
F13A1	3.7872
SLC10A1	0.0278333333333333
OGN	-1.6285
GIPC2	-1.7685
XPO6	0.138666666666667
LCE1A	0.656
FMR1	0.496
LOC374920	-0.51875
DUSP3	0.447625
ANKMY1	1.09625
C7orf50	-0.08025
BBS9	-0.1575
UNC119B	-0.50725
C9orf72	0.377125
MGC35440	-0.98025
ENTPD6	0.055625
PPP1R2P9	0.61425
ERCC4	0.38
FAHD2B	0.1655
HMHA1	1.5515
HACL1	0.638
RAD23A	0.5345
FAM83B	-2.62175
PPP5C	-0.329
RNASEH2C	-0.19225
C9orf153	-0.53725
SCAMP4	1.02175
GHITM	0.1321
NDUFB7	0.759625
ADCYAP1	-0.470166666666667
SP110	2.5415
MAP3K7IP2	1.2985
DHH	0.4455
AGRN	1.11092857142857
WDR33	0.207833333333333
CEP290	0.333166666666667
PRPS1L1	-0.902333333333333
KLRA1	-0.971
GPR97	0.019
CHD7	-0.0900833333333333
TLR10	2.7505
SLC30A8	-0.791
HIC1	0.863666666666667
IAPP	0.3205
RXFP4	0.1935
GP1BB	0.86275
SHQ1	0.0985
NKX2-3	0.074
API5	-0.09625
FTHP1	0.5325
MOV10L1	-0.272
TRIM6-TRIM34	2.082
ADHFE1	1.732
FAM117A	0.551
DDI1	0.343333333333333
CDON	-0.687333333333333
TRIM73	-0.039
IGKC	4.8245
MMP14	-0.51125
DYNC1LI1	-0.230625
C11orf66	0.6685
TRBV3-1	-0.38175
FASTKD5	-0.2505
BIVM	-1.51775
LHX4	0.218
CXCL2	-1.1085
RAB2B	-0.315
IZUMO1	-1.186
MAP3K15	-2.319375
FAM19A2	0.527833333333333
ZC3H8	0.0681666666666667
ZMAT1	1.305
SPINK5L3	-2.768
SLC10A6	0.2175
APPL2	-0.481875
CARD10	-0.903166666666667
LOC402176	-0.321625
EEF1D	1.357
RAB6A	0.2507
C12orf5	-0.23825
PAPOLG	0.77625
MSRB2	0.50925
BCR	1.09772222222222
PUS3	0.0215
TIAM2	-0.00750000000000001
ZNF317	0.4865
CHD2	0.0852142857142857
FZD5	-2.88254545454545
NUDT8	-0.207
ZNF763	-0.039
PRC1	-1.088
ABCB9	0.974666666666666
SPATA3	-0.0605
TRAK2	0.50275
STAB1	2.913375
LRRTM2	0.208166666666667
psiTPTE22	0.963
DBI	1.41925
SERPINA11	-2.163
NAT5	0.67425
C20orf58	-2.814
RPS6KA4	0.356833333333333
FLJ90650	-0.3835
TGFBRAP1	0.001
CHRDL2	1.035625
FAHD2A	-0.271
CNTN1	-0.8745
BBS4	-0.6186
TMEM181	-1.08675
MINPP1	-0.79525
MPHOSPH6	0.68175
HOXC10	-1.3916
ITPKB	0.9015
CLPTM1L	-0.159875
MEOX2	-0.0118333333333333
ATP6V0C	0.879125
PRPF8	-0.336166666666667
TMC5	2.40875
FKBP3	-0.32075
PLEKHB2	0.54325
OR4D6	0.2615
ZNF544	-0.8428
D2HGDH	0.134625
RPL18A	0.1634
HEL308	-0.214375
MPP6	-3.27425
TCERG1	-1.4335
KRT16	-2.441
KLF17	-0.623
KLF5	-1.62625
CDR1	0.630875
VCX3A	-5.934
FBLN2	0.946
C14orf104	-0.51775
HBE1	-5.1993
OR4S2	0.0675
C1orf108	0.8775
ROBO4	3.03333333333333
CPEB4	0.341
C11orf80	0.583833333333333
BCKDHA	0.12
MYOC	0.2925
GIF	-0.3985
CKMT1A	-1.3345
RPL3	0.1954
THBS1	1.465875
APOO	0.086
ARMCX1	0.7515
HSZFP36	1.39925
SNAPC5	-0.1945
EIF4ENIF1	0.71825
ZNF433	-0.5005
TNFRSF21	-0.5595
TMPRSS7	0.077
SPATA18	-0.4594
HPDL	2.5145
MKL2	1.0417
TBX3	0.856230769230769
C21orf93	0.4374
DAXX	-0.12
ELMO1	1.0355
RGS13	3.6015
TAF11	-0.855
UNC13A	-1.22425
LOC653314	0.3295
ORC3L	0.06075
IMAA	-2.06
TARBP2	-0.45125
CABIN1	0.1317
TRIOBP	0.2199375
HIST1H2AC	0.617125
RGS22	-3.6945
NCOA1	0.743166666666667
IL25	1.255
SNCG	-0.1275
GPR6	0.109
AMDHD1	-1.542
CHEK2	-0.098125
C6orf142	-1.51425
DRD4	0.71925
C14orf68	-1.10225
GDF11	-1.3625
SEMG2	0.0325
CD247	1.30475
CDAN1	-0.6725
RBMX2	0.113333333333333
TGS1	0.0985
OIT3	0.46425
SYF2	-0.37625
MCM4	-0.85225
PKHD1L1	0.975375
CEP192	-1.17216666666667
IFT88	0.103
RPL9	0.120857142857143
RAB32	0.62275
DDX43	-2.10625
P2RX2	0.2275
OR5D18	0.1605
UBE1	0.455333333333333
SLC24A1	-0.33375
ARHGAP5	-0.077
CETP	-0.931
KIAA1731	-0.454166666666667
SLC9A4	0.492
PTPN6	1.8335
BAHD1	-0.09775
GRIK3	0.6795
CACNB2	-0.9928
PDE10A	-0.55775
DGCR14	0.299
PCDHB9	-1.6365
RHOQ	-0.173833333333333
MAP3K4	-1.05525
KTI12	0.2015
RPL23AP13	-2.4125
GNG11	-1.75
CLCN3	0.481166666666667
GPAM	-0.203875
VSTM2A	1.239
SLAMF7	5.29216666666667
INTS2	-0.3675
PPP2CA	-0.5529
LRP12	-0.477666666666667
SEC14L2	1.81211111111111
DKFZP586H2123	1.3295
MC3R	-0.0085
CIRH1A	-1.1855
HIST1H2AB	-0.186
POLH	-0.612
MGC16703	-2.436
SNAPC2	0.8435
FILIP1L	0.7255
RASGRP4	0.7485
LRRC1	1.09975
GAS1	-1.178
PRAC	-0.78725
DGKA	0.130666666666667
NT5C3	-0.24025
PEG3	-4.45383333333333
NADK	0.89475
PRR17	-0.00700000000000001
LOC374569	-0.667
SGSH	0.221166666666667
NLRP8	0.8885
GALT	-0.7047
MCF2	-0.6085
ZNF263	0.52525
TACSTD1	1.56366666666667
TYR	-7.13
ATP6AP2	0.40375
RNUXA	-0.864
ABHD10	-0.5822
GDPD2	-0.49975
SLC35C1	-0.07775
UBE2A	0.536125
HERC5	1.16166666666667
FAM112B	-4.27333333333333
FBXL16	0.88375
DKFZP434A0131	-0.65025
ELA3A	-2.6725
RBM41	-0.69725
HAO2	0.08
RNH1	-0.40825
SHANK2	0.546666666666667
OSBP2	-0.878875
DAK	0.0328333333333333
C3orf58	0.15325
TCL1B	0.4705
KBTBD2	-0.81225
SUGT1L1	0.359
UBE2E2	0.216
MYL9	1.938125
CDC23	-0.968166666666667
PBXIP1	1.246
CXorf40B	0.5505
NBL1	0.817
RTBDN	0.5795
RAB11FIP5	-0.145375
TTTY13	-0.4105
SCOTIN	-0.004
SOHLH1	0.484666666666667
CDKN1A	-0.0555
NCK1	0.92925
ZNF550	-0.44925
SAPS3	0.0325833333333333
SPIN3	-0.113
MAGEE2	-0.79725
MIS12	-0.6405
OR8H2	0.1525
KIAA0774	-2.72766666666667
UNC5D	-3.743
CUL7	-0.365166666666667
LIPC	-3.61466666666667
DIO1	4.051
C20orf11	-0.2366
CTRL	-0.35075
HS3ST2	3.3155
PAK4	0.613833333333333
CCRL1	2.1265
RNF10	-0.48075
ZNF567	-0.678
ZNF660	-0.8455
TCEAL3	1.571
MAGOH	-1.401
CENPB	-0.319833333333333
C19orf7	-0.01325
LOC388965	0.6135
ZCCHC13	0.233
JMJD1A	-1.0095
HIST1H4H	0.597
TBRG1	-0.779
GPC3	-4.40475
TAF1C	-0.772
EBNA1BP2	0.171166666666667
CIAPIN1	-1.07975
PDGFRA	-0.89
CSTB	-0.389
CENPI	-0.4125
GTF2E2	-0.682
RPP21	-0.529
CCNF	-0.367666666666667
KCNQ3	0.822
FAM79A	1.54425
SLC22A12	0.278
NOVA1	-1.48666666666667
FZD3	-0.5576
AKAP8	0.18675
SOCS5	-0.56625
CFDP1	-1.15625
DLG5	0.75225
PGM5	0.3895
C1orf144	0.344
HDAC10	-0.8995
RND2	-0.6675
C20orf199	-0.61175
RNMT	-0.86175
SLURP1	0.405875
ASTN1	-0.765714285714286
SH3BGR	-0.3555
MYCL1	2.471625
ZHX1	0.559166666666667
CENPK	-2.24225
FOSB	-0.1875
LOC643406	0.868375
C2orf59	-0.839875
TMEM135	0.77225
SLC27A2	-1.1995
KRT33A	2.832
OVOL1	1.314
PAMCI	-4.251
S100A7	4.838
ZNF789	-0.9405
HARS2	-0.44125
RPL23A	-0.187833333333333
TCF23	-0.15175
UPF3B	-1.17025
C17orf78	0.139
HLA-DOB	1.5305
C14orf142	0.766666666666667
TEKT5	1.877
DMWD	0.098
POLD1	-1.643
GSCL	-0.336
CALD1	-0.9387
SCRT1	0.293333333333333
AIG1	1.70925
UNC84B	0.552
ZNF404	-2.39875
TMED6	-3.13675
KIAA1462	0.5485
LRRC27	1.2575
PYGO1	-0.415
PIGU	0.0601666666666667
ALAS2	-4.0595
WRNIP1	0.176875
CNNM3	0.1585
ZNF2	0.267
ST3GAL5	0.0505
MRPL23	-1.30875
TSSK6	0.29975
PSMA6	0.13675
C16orf70	-0.01375
KIAA1602	-0.14075
ALMS1	-0.199666666666667
DCN	1.135875
TMEM132D	-0.61825
SUCLG2	0.04675
ABHD14A	0.31625
DEXI	0.4615
AMPD2	-1.55883333333333
IFNAR2	0.421833333333333
CYB5A	2.2173
TLOC1	1.1239
NXF5	-0.913666666666667
NRBF2	0.46075
KCTD3	0.8015
ITGAE	0.0486666666666667
SLC30A3	-1.01616666666667
ZRF1	-0.879
IFRD2	-1.032125
XAB1	0.31025
PYCR2	-0.028
SERPINB3	-4.9295
TMLHE	-0.168
GEFT	-1.68675
ABCA5	-0.95825
EMR4	0.830833333333333
TSFM	-0.179
HIST3H2BB	-0.4775
ARHGEF19	1.55075
TSPAN17	0.510166666666667
ABCC8	0.5065
MAP1S	0.438833333333333
C22orf36	0.86075
BNC2	-1.02014285714286
HIST1H4A	-0.69375
NDUFS3	-0.516
WDR3	-0.162333333333333
XKR4	-0.66575
TTC33	-0.815357142857143
STMN2	1.6045
CPN2	-0.880166666666667
HSPC105	-1.6695
PCOLCE2	-5.48875
C3orf55	-0.585
KLHDC9	2.79833333333333
TBC1D23	-0.054375
ATXN2L	-0.798083333333333
MAP2K3	0.391833333333333
SCAP	-0.16425
ZNF486	0.2955
C20orf96	-0.51575
NARS	0.366
ADAMTSL1	-0.6685
PRCC	0.0551666666666667
CCDC126	0.6725
ZNF675	-0.17
CALCOCO1	0.47875
ANKRD43	4.15275
CWF19L2	0.413333333333333
ZBTB32	3.012
BRAF	0.26325
ODF4	0.4565
MGC14376	0.276833333333333
HORMAD1	-1.759
AAK1	0.118916666666667
PEBP1	-0.0683333333333333
TNFSF5IP1	-0.3385
DKFZp564N2472	0.50325
RMND1	2.221875
IGKV1-5	4.55875
COL1A2	0.902083333333333
SERPINA5	-3.132
AANAT	0.5745
C19orf21	1.04183333333333
GEMIN5	-0.249
UBR4	-0.281833333333333
LTBP3	0.55
AMHR2	-2.5545
PROCR	-1.94125
MYBBP1A	-0.2
C20orf39	-1.635
ZNF697	-0.49575
PASK	-0.5512
ZNF776	0.655666666666667
RFXDC2	-0.41925
KIAA0467	0.27625
C10orf96	-1.59175
ZNF503	0.2255
GULP1	-2.653
KCNE4	1.71
DKFZp434K191	2.19125
LOC196913	0.229
BHLHB4	0.783
CH25H	0.125
LOC81691	-0.832166666666667
ALPL	0.334571428571429
COL12A1	1.175
FOLR3	-3.34483333333333
GPR123	0.295625
TRIM62	0.392714285714286
ABLIM1	1.0255
MAST3	1.0865
RHBDD1	0.628333333333333
LOC338809	-0.2205
RYBP	-0.13825
TTC26	-0.34875
ZNF22	-0.590833333333333
ISCA2	0.31725
RDM1	-0.08475
PIGM	0.831
GNB3	-1.3065
ACTR2	0.8848
HMGB1	0.3775
EDG1	2.29066666666667
SOAT2	-2.87125
OR10AD1	0.1735
RAP1GDS1	0.0550833333333333
LCE1F	0.3865
ESM1	-2.445375
RCN3	1.206
CREBL1	-0.64825
DBNL	-0.117333333333333
PTGER3	2.246125
USP30	1.1065
BCL2L12	-0.637833333333333
KIF26B	1.25825
ZNF416	0.44
