Hybridization REF	TCGA-BH-A0H7-01A-13R-A056-07
DHH	-0.244
AGRN	1.38285714285714
WDR33	-0.00533333333333333
CEP290	-0.7835
PRPS1L1	-1.401
KLRA1	-0.992
GPR97	0.198
CHD7	0.228416666666667
TLR10	1.41975
SLC30A8	-0.2265
HIC1	2.0715
IAPP	0.468
RXFP4	0.33225
GP1BB	1.66925
SHQ1	0.503
NKX2-3	0.498166666666667
API5	-0.074
FTHP1	0.3005
MOV10L1	-0.7235
TRIM6-TRIM34	1.7275
ADHFE1	2.315
FAM117A	-0.45675
DDI1	1.32266666666667
CDON	0.387666666666667
TRIM73	-1.4525
IGKC	4.0415
MMP14	0.614166666666667
DYNC1LI1	-0.6785
C11orf66	0.2115
TRBV3-1	-1.08225
FASTKD5	0.6435
BIVM	-1.546
LHX4	0.1205
CXCL2	-2.4217
RAB2B	-0.415
IZUMO1	-0.8615
MAP3K15	-2.163
FAM19A2	-0.1135
ZC3H8	-0.2285
ZMAT1	1.4165
SPINK5L3	-3.84633333333333
SLC10A6	-0.169
APPL2	0.37075
CARD10	-0.0843333333333333
LOC402176	-0.926375
EEF1D	1.3889
RAB6A	0.1381
C12orf5	-0.36975
PAPOLG	0.028
MSRB2	1.0175
BCR	0.329722222222222
PUS3	-0.636
TIAM2	0.88125
ZNF317	0.205666666666667
CHD2	-0.407857142857143
FZD5	-0.6965
NUDT8	-1.456
ZNF763	-0.646
PRC1	-1.88766666666667
ABCB9	1.84933333333333
SPATA3	0.61125
TRAK2	1.167875
STAB1	2.70075
LRRTM2	-0.217666666666667
psiTPTE22	1.5255
DBI	0.0795
SERPINA11	0.2475
NAT5	0.86625
C20orf58	-0.81425
RPS6KA4	0.332
FLJ90650	-0.91875
TGFBRAP1	0.866
CHRDL2	1.169
FAHD2A	0.270166666666667
CNTN1	1.8965
BBS4	-0.2786
TMEM181	-1.07125
MINPP1	-0.586
MPHOSPH6	-0.215416666666667
HOXC10	1.4927
ITPKB	0.310625
CLPTM1L	-0.104875
MEOX2	-0.816333333333333
ATP6V0C	0.619875
PRPF8	-0.772333333333333
TMC5	1.00425
FKBP3	-0.3965
PLEKHB2	-0.455375
OR4D6	-0.319
ZNF544	-0.1672
D2HGDH	0.476375
RPL18A	-0.8802
HEL308	-0.405375
MPP6	-3.2
TCERG1	-1.64
KRT16	0.0156666666666667
KLF17	-1.421
KLF5	0.08775
CDR1	3.15875
VCX3A	-2.79
FBLN2	2.52975
C14orf104	-0.462
HBE1	-4.3744
OR4S2	-0.1065
C1orf108	-0.8595
ROBO4	3.8585
CPEB4	1.269
C11orf80	0.698
BCKDHA	1.01316666666667
MYOC	0.349
GIF	-0.045
CKMT1A	-0.836
RPL3	-0.0773
THBS1	3.04775
APOO	-0.83025
ARMCX1	2.7505
HSZFP36	0.5375
SNAPC5	-0.629
EIF4ENIF1	0.25575
ZNF433	-0.463
TNFRSF21	-0.409125
TMPRSS7	-0.171
SPATA18	0.9892
HPDL	-2.09
MKL2	0.9268
TBX3	-0.288615384615385
C21orf93	0.633
DAXX	-0.33675
ELMO1	-0.923125
RGS13	2.49766666666667
TAF11	-0.489
UNC13A	-2.493375
LOC653314	-0.206
ORC3L	-1.33075
IMAA	-2.6605
TARBP2	-0.37325
CABIN1	-0.8642
TRIOBP	0.428
HIST1H2AC	1.373625
RGS22	-2.40516666666667
NCOA1	1.26116666666667
IL25	0.25
SNCG	2.225
GPR6	0.5335
AMDHD1	-2.78433333333333
CHEK2	-1.18225
C6orf142	-0.99875
DRD4	1.0135
C14orf68	-0.826
GDF11	-1.06325
SEMG2	-0.326
CD247	-1.4895
CDAN1	-1.0795
RBMX2	-0.170833333333333
TGS1	0.632
OIT3	0.5875
SYF2	-0.14575
MCM4	-0.8885
PKHD1L1	-0.283125
CEP192	-0.696166666666667
IFT88	0.078
RPL9	0.0736428571428571
RAB32	0.0855
DDX43	-1.4115
P2RX2	0.855666666666667
OR5D18	-0.048
UBE1	-0.239083333333333
SLC24A1	-0.42975
ARHGAP5	-0.47125
CETP	-0.0735
KIAA1731	-1.92083333333333
SLC9A4	0.504
PTPN6	0.99875
BAHD1	0.199
GRIK3	0.514
CACNB2	-1.26
PDE10A	-0.439
DGCR14	0.0715
PCDHB9	-0.817
RHOQ	1.03216666666667
MAP3K4	-0.62825
KTI12	0.0981666666666666
RPL23AP13	-1.4635
GNG11	-0.68925
CLCN3	0.698
GPAM	-0.46175
VSTM2A	6.839
SLAMF7	1.3785
INTS2	-0.962
PPP2CA	0.6376
LRP12	1.52953333333333
SEC14L2	2.36622222222222
DKFZP586H2123	1.69125
MC3R	0.186
CIRH1A	-0.984833333333333
HIST1H2AB	1.78316666666667
POLH	-1.32475
MGC16703	-2.07083333333333
SNAPC2	0.0035
FILIP1L	1.42075
RASGRP4	0.4445
LRRC1	2.42075
GAS1	2.3335
PRAC	-0.756
DGKA	-0.3125
NT5C3	-0.627
PEG3	-2.4475
NADK	-0.8795
PRR17	1.1745
LOC374569	-0.285
SGSH	0.782666666666667
NLRP8	-0.152
GALT	-0.5181
MCF2	-1.2205
ZNF263	0.5655
TACSTD1	1.613
TYR	-6.0293
ATP6AP2	0.36775
RNUXA	0.17375
ABHD10	0.4986
GDPD2	0.28375
SLC35C1	0.304
UBE2A	0.482625
HERC5	0.4915
FAM112B	-4.53766666666667
FBXL16	1.60225
DKFZP434A0131	-0.79125
ELA3A	-2.1525
RBM41	-1.093625
HAO2	-0.58775
RNH1	0.71525
SHANK2	0.917
OSBP2	-0.226875
DAK	0.3165
C3orf58	0.0318333333333333
TCL1B	-1.0245
KBTBD2	-0.377875
SUGT1L1	0.63875
UBE2E2	0.243666666666667
MYL9	2.86075
CDC23	-0.334
PBXIP1	1.8557
CXorf40B	1.5945
NBL1	1.80225
RTBDN	0.5685
RAB11FIP5	1.250875
TTTY13	0.167
SCOTIN	1.08158333333333
SOHLH1	-1.18083333333333
CDKN1A	0.230785714285714
NCK1	0.01225
ZNF550	0.05775
SAPS3	0.435916666666667
SPIN3	-0.445
MAGEE2	0.093
MIS12	-1.13516666666667
OR8H2	0.507
KIAA0774	-0.822166666666667
UNC5D	-2.3035
CUL7	-0.208333333333333
LIPC	-3.19766666666667
DIO1	3.39675
C20orf11	1.3527
CTRL	-1.05625
HS3ST2	3.82875
PAK4	1.38916666666667
CCRL1	4.38
RNF10	0.730875
ZNF567	0.22175
ZNF660	-1.347
TCEAL3	0.9755
MAGOH	0.3145
CENPB	1.06016666666667
C19orf7	0.299
LOC388965	0.2105
ZCCHC13	0.051
JMJD1A	-1.8101
HIST1H4H	0.72
TBRG1	-1.2913
GPC3	-5.0865
TAF1C	-0.1445
EBNA1BP2	-0.754333333333333
CIAPIN1	0.0465
PDGFRA	-0.422222222222222
CSTB	-0.568375
CENPI	-1.69183333333333
GTF2E2	-0.873166666666667
RPP21	-0.12475
CCNF	-1.04483333333333
KCNQ3	0.893
FAM79A	1.608
SLC22A12	0.7695
NOVA1	-0.124833333333333
FZD3	0.0674
AKAP8	-0.7295
SOCS5	0.531375
CFDP1	-0.596
DLG5	-0.05475
PGM5	0.293333333333333
C1orf144	0.237833333333333
HDAC10	-0.282
RND2	-1.22775
C20orf199	-1.3095
RNMT	-0.19675
SLURP1	1.354
ASTN1	-0.578625
SH3BGR	2.2185
MYCL1	-0.91125
ZHX1	1.02266666666667
CENPK	-2.7145
FOSB	0.0151
LOC643406	0.923
C2orf59	-0.8015
TMEM135	0.710625
SLC27A2	-3.08025
KRT33A	3.1845
OVOL1	1.775875
PAMCI	-1.70283333333333
S100A7	0.6685
ZNF789	-1.51
HARS2	0.61125
RPL23A	-1.101
TCF23	0.19375
UPF3B	-1.70425
C17orf78	0.1915
HLA-DOB	0.474
C14orf142	-0.1965
TEKT5	0.345333333333333
DMWD	0.5
POLD1	-1.859
GSCL	-0.696
CALD1	0.8396
SCRT1	0.5515
AIG1	0.501
UNC84B	0.294
ZNF404	-0.559
TMED6	-3.40425
KIAA1462	1.2215
LRRC27	1.23416666666667
PYGO1	-1.2315
PIGU	0.657833333333333
ALAS2	-3.42533333333333
WRNIP1	0.2525
CNNM3	0.6705
ZNF2	1.309
ST3GAL5	-1.23633333333333
MRPL23	0.05925
TSSK6	-0.942
PSMA6	-0.11675
C16orf70	-0.0795
KIAA1602	0.28425
ALMS1	-0.545833333333333
DCN	3.977875
TMEM132D	-0.81975
SUCLG2	0.90125
ABHD14A	-1.0295
DEXI	0.0315
AMPD2	-1.2635
IFNAR2	0.180666666666667
CYB5A	1.8087
TLOC1	0.62535
NXF5	-0.495
NRBF2	0.344625
KCTD3	1.18875
ITGAE	-0.376166666666667
SLC30A3	-2.10666666666667
ZRF1	-1.6825
IFRD2	-1.202
XAB1	0.09975
PYCR2	-0.2515
SERPINB3	-3.9485
TMLHE	0.545
GEFT	0.0915
ABCA5	-0.791
EMR4	-0.00366666666666666
TSFM	0.09975
HIST3H2BB	-0.65625
ARHGEF19	0.903
TSPAN17	0.7595
ABCC8	2.48575
MAP1S	-0.106666666666667
C22orf36	1.50475
BNC2	1.215
HIST1H4A	0.29475
NDUFS3	0.0225
WDR3	-0.656666666666667
XKR4	-0.389
TTC33	-0.344071428571429
STMN2	3.35725
CPN2	-1.10816666666667
HSPC105	-1.072375
PCOLCE2	-4.5315
C3orf55	2.0325
KLHDC9	2.54083333333333
TBC1D23	0.196875
ATXN2L	-1.44316666666667
MAP2K3	0.269166666666667
SCAP	-0.5955
ZNF486	-0.216833333333333
C20orf96	0.291
NARS	-0.7775
ADAMTSL1	-1.07185714285714
PRCC	0.351666666666667
CCDC126	1.59958333333333
ZNF675	-0.778
CALCOCO1	0.73125
ANKRD43	3.41
CWF19L2	-0.888
ZBTB32	0.850666666666667
BRAF	-0.33025
ODF4	0.53975
MGC14376	0.805833333333334
HORMAD1	-2.72166666666667
AAK1	-0.492666666666667
PEBP1	1.67858333333333
TNFSF5IP1	0.4215
DKFZp564N2472	0.319
RMND1	-0.829125
IGKV1-5	3.81125
COL1A2	4.82175
SERPINA5	-0.100375
AANAT	0.568
C19orf21	1.391
GEMIN5	-0.027
UBR4	-0.412333333333333
LTBP3	0.9125
AMHR2	-2.594
PROCR	-1.2395
MYBBP1A	-0.45275
C20orf39	2.668
ZNF697	-0.016125
PASK	-0.3603
ZNF776	0.084
RFXDC2	-0.82875
KIAA0467	-0.46875
C10orf96	-1.79
ZNF503	-0.13
GULP1	0.96725
KCNE4	-0.0928333333333333
DKFZp434K191	-1.449375
LOC196913	-0.064
BHLHB4	1.4275
CH25H	2.127
LOC81691	-0.418666666666667
ALPL	0.00928571428571429
COL12A1	3.325875
FOLR3	-2.227
GPR123	-0.204625
TRIM62	0.905857142857143
ABLIM1	-0.0985
MAST3	-0.60875
RHBDD1	-0.0303333333333333
LOC338809	2.679
RYBP	0.96075
TTC26	-0.337875
ZNF22	-0.772
ISCA2	0.3815
RDM1	-1.509
PIGM	0.531
GNB3	-1.372
ACTR2	-0.2996
HMGB1	0.1615
EDG1	2.369
SOAT2	-2.64175
OR10AD1	-0.12
RAP1GDS1	-0.120416666666667
LCE1F	0.59
ESM1	0.2685
RCN3	3.31125
CREBL1	-0.307
DBNL	-0.0783333333333333
PTGER3	3.188625
USP30	1.16166666666667
BCL2L12	-0.649666666666667
KIF26B	2.92925
ZNF416	0.912
ZNF225	-0.246
C17orf70	-0.04525
ZNF554	0.11625
RAE1	0.535833333333333
TNIK	-0.4485
ACTN3	0.874
MGC45922	1.7095
CCNA1	0.162166666666667
RYK	0.356
IL26	0.749
LRP3	1.373
QARS	0.01425
SOX7	0.814142857142857
BID	-0.316625
OR2S2	0.214
CXCL14	3.72625
C11orf47	-0.8935
MGC29891	-0.663833333333333
HSPB8	-0.1783
PRDM14	-0.6815
NUFIP2	0.3955
MNAT1	0.053375
ZDHHC2	-1.46916666666667
MBNL2	-0.128625
ADD3	-0.1615
CSNK2A1P	-0.1555
KLK6	-0.9335
TMEM111	-0.286
KIAA1279	0.19575
NUBP2	0.346166666666667
RAB42	-0.2865
ID3	-0.7475
TM9SF1	0.13125
MDP-1	0.14275
POU4F2	0.662
IQCK	0.732
C16orf14	-0.69675
CAPN3	-2.005625
FAM43B	0.0545
RECQL	-1.1455
AP1G1	0.324357142857143
CTNNBL1	0.279666666666667
ECHDC1	-0.706166666666667
SMARCC1	-0.7651
FOXQ1	-0.32225
GNAI3	0.183333333333333
POLG2	-2.43725
CD4	1.151
ITLN1	0.004
EBI2	2.9045
IRF1	0.557
PTPRE	0.7251
PTK2B	-0.58975
NXNL2	1.0705
SOX4	1.04122222222222
TSPAN3	-0.779666666666667
SH2D1A	-2.42066666666667
C8orf58	-0.241833333333333
USP20	-0.913
DUSP22	-0.44425
CALB1	-2.8195
L3MBTL2	0.34925
MCRS1	0.0865
TMEM118	-0.4225
C18orf8	0.254833333333333
FLJ10241	0.165125
GJA12	1.28425
PKD1	-0.283
ZFP3	0.643
JAM3	-0.3055
LAPTM4A	1.5906
DIRC2	1.12325
KIAA2022	1.495
MYOM1	-0.151166666666667
TRPM8	-2.49866666666667
MOP-1	1.99175
PHKG2	-0.33075
ZNF650	-0.021625
KIAA1522	0.4445
PSG8	-0.433166666666667
DDX19B	0.318
MOBKL1B	0.064
DIAPH2	-0.660666666666667
PTPN12	-0.5595
CLN8	-0.8785
CRYZL1	0.284333333333333
CRY2	1.13158333333333
FCGR2B	3.45533333333333
PNPLA4	1.655625
ZNF454	-0.103
DKFZp434B1231	-0.12925
CLDN11	0.5103
RFWD2	0.612833333333333
CIB2	-0.3265
MXRA8	3.571375
HRK	1.3005
MAML2	-0.49
C4orf31	1.2665
C6orf192	-0.7925
COG6	0.83125
FAM5B	-0.57
NFATC1	0.6118
SEPT10	0.316
SCYL1	-0.3003
RPP40	-0.5245
SCOC	0.784
KIAA1450	1.15825
CTDSPL2	-0.23575
TBX5	2.49183333333333
NAPG	0.2425
RHD	-4.35525
C14orf45	1.48766666666667
ZBTB22	1.46
PLCG1	-0.971
ANKRD10	-1.418125
AQP7P2	-1.14625
TAGLN2	0.222166666666667
HTR2C	-1.2605
SLC16A7	-1.13733333333333
C17orf83	0.14475
TSGA14	-0.78175
MDH1	-1.0595
PPP3R2	0.003
DCBLD2	-1.566
RBM33	-0.795375
DPH3	-2.18975
SYT10	-1.07683333333333
FMO4	2.512875
THYN1	-1.29175
DRD5	-1.994
OTOR	3.198
PGRMC2	1.0796
KATNAL1	-0.637875
PAQR6	-2.2095
UBE2I	-0.36025
C14orf28	0.30775
C8orf70	2.73375
FLYWCH1	-0.279
ANGPTL3	-2.5885
GLRX2	0.317333333333333
ATP11A	-1.44878571428571
ARL5B	-0.592
MUC16	-2.761
SLC25A5	-0.632714285714286
ACRC	-2.06925
MYO1C	-0.30825
FAM89B	1.10783333333333
FAS	0.909625
KIFAP3	1.54825
GLRA2	-0.8315
BTN3A2	-0.2161
CNKSR3	-1.31275
CSTF3	-0.696166666666667
ARPM1	0.9575
KIAA1530	-0.597
C9orf150	3.5465
PRKCI	-0.0725
tcag7.1015	-0.937
SOD3	-0.981
ZNF574	0.427
CYP21A2	1.59675
RPL12	-0.645
COMMD2	-0.79075
WIZ	-0.19675
LOC344405	-1.842
ALDH4A1	0.529294117647059
CRYAB	1.8605
COPA	0.422866666666667
PCDHGA7	1.03766666666667
KIF11	-1.48266666666667
RASD2	-0.18525
SLC26A3	-0.229
ZNF175	-0.1845
JAKMIP2	-1.92825
C8orf4	-0.733333333333333
PTHLH	0.679
SLC40A1	2.9905
OR7D4	0.687833333333333
PCDHB17	-0.2845
CD36	4.03485714285714
C6orf203	-0.2016
PRKG2	0.24
LOC400566	0.22225
ANAPC13	0.30325
SLCO3A1	-0.99375
ZNF692	-2.057
FANCL	-1.664
SH3GLB1	0.45575
C12orf61	0.4445
KBTBD6	-0.0325
SUPT5H	0.23125
XRCC6	-0.5373
HUS1B	0.6783
FAM133B	-0.387928571428572
LOC728276	-0.0715
KCTD18	1.58025
SOS2	0.385
CCDC99	-2.147
C1QTNF5	4.2725
NNAT	0.167333333333333
USP16	-0.1455
LARS	-1.150875
ZBTB2	0.11725
ABO	0.1685
TRAF3	-0.7365
GALNT5	-0.3245
NAP5	0.831
ALG14	0.641333333333333
KIAA0515	-0.0871153846153846
WDR75	-0.725666666666667
TEX261	0.0310833333333333
LY86	0.5455
LOC389072	-0.257
FLJ13611	0.6025
MRGPRX2	0.726
SNRPA	-0.9925
OR2G2	0.247
GPRASP2	0.5585
C7orf42	0.5466
C9orf163	-0.43
CYP11B2	-0.0745
FCRL3	1.09916666666667
PRDX1	0.53825
FGB	-7.0845
COX17	0.821666666666667
C16orf33	0.399
PIWIL1	-0.129666666666667
FOLR1	-2.0805
KIAA0082	0.17
FREQ	0.233833333333333
TMCC2	-0.747666666666667
TCF12	-0.315083333333333
ZNF721	-0.48525
FAM130A2	0.54075
POU4F1	-2.29325
SNRPF	-0.59325
SGIP1	1.40866666666667
ZNF641	0.728833333333333
EMG1	0.057125
PRRG4	1.413
HIRA	-4.3275
MYNN	0.447166666666667
AEBP2	-0.506916666666667
TBXA2R	0.436333333333333
ISL2	-1.02316666666667
PCDHB11	-0.228
RNF144A	0.5045
MARCH5	0.37975
DULLARD	-0.230166666666667
DCLRE1B	-0.7985
ITGA8	0.054
TP73	-0.07775
PRKCD	1.72625
NDUFB4	0.7
ATP13A4	0.173625
ANTXR2	-0.452166666666667
COL4A3	-0.690833333333333
MYO10	-1.6503
SLC6A18	1.0255
PEX1	-0.465
TMEM74	-2.05066666666667
RBM19	0.358
TAPBP	0.88775
RUNX1	1.2385
MID1	-1.59291666666667
GPR64	-1.11866666666667
RASEF	4.593
GABRG1	0.06975
MYO16	-1.45425
DBF4	-2.36283333333333
TSHZ2	2.37375
RIPK2	1.084875
PPTC7	-0.0808333333333334
KIF4B	-0.9225
LRRC31	0.000714285714285699
ZNF540	-0.227
EFNB3	0.434833333333333
LOH12CR1	-1.597875
STON2	-0.0613333333333333
GLP1R	0.23525
CSTF2T	0.163125
IREB2	-1.13875
GRSF1	-0.2255
PDCD7	-1.49116666666667
LRRC43	0.25
CNR1	-0.0235
IL1F7	-0.3715
C12orf64	-0.535
FAM69B	-0.2625
NR2E1	-2.85016666666667
MS4A6A	2.0153
FTL	0.3666
C7orf36	-0.60525
PCLO	1.9952
DYRK2	0.8295
ARIH2	-0.173
SAMD7	0.0025
SCNN1D	-1.22175
SLC32A1	-0.496375
C22orf25	0.5805
MRPS18A	0.3019
GPR112	-0.1465
EARS2	-1.0725
ERN2	1.093
ATPBD3	0.253166666666667
PRH2	-0.1845
CDKN2D	0.226166666666667
PGLYRP2	0.56725
TRIM40	-0.206
SEC14L3	-0.012
SLC22A1	-0.58975
BTN2A3	-0.26725
RASA4	-0.1435
CCNL2	-1.543
MYBPC3	0.336
GJA4	3.47025
CDC42SE1	1.22675
TRPV2	-1.3305
MYPN	-3.401
SIM1	0.2485
CDADC1	-0.4085
ZFHX4	1.4385
NIBP	1.37966666666667
ADAMTS19	-0.40325
ABTB2	-0.4365
TSPYL2	0.05675
EIF2S3	-0.9336
SOX30	0.27375
AP2A1	0.1705
DKFZP564O0523	0.226166666666667
LOC285398	0.1275
CDH18	-4.22625
CHL1	2.12275
GATS	-0.375555555555556
TBC1D2B	0.028
OR1J1	0.4405
GSN	1.3155
DPCR1	0.288
GARNL4	-0.8205
SMARCA5	-0.60675
PLEKHG3	0.1965
ZBTB45	0.6855
FRMD6	0.162666666666667
PLS1	1.116
DGKZ	1.354
EFNA1	1.6144
WDR85	-1.045625
ANK2	-0.125
PAGE4	-2.1245
SENP6	-0.690166666666667
AKR7A2	0.597833333333333
FKBP10	-1.3965
VEGFC	-1.60033333333333
LARP1	-0.030625
SRBD1	0.2035
ITGB6	3.26025
SLC1A2	-0.233071428571429
INVS	-1.14283333333333
MPO	-0.1655
MOBKL3	0.9673
CUTL2	-2.78225
KLK2	-0.212166666666667
VIM	-0.3955
REG1B	0.0236666666666667
PCDHGC4	0.3795
C3orf34	-0.0908333333333333
SUMO3	0.356666666666667
CST9L	6.476
MLL4	-0.548
SPR	2.15983333333333
SAMD9L	0.16625
ABCE1	-0.87425
SUPT3H	-0.421833333333333
ACTBL1	-0.38625
ADAMTS4	1.38683333333333
SLIT3	3.2535
RHEBL1	-1.1135
NPM2	-1.72675
MAN1C1	2.28725
KIAA1856	1.25825
HSPA6	0.84825
LOC388152	-1.612
C10orf140	0.7415
ZDHHC12	0.1575
LIN7A	2.2885
PHC2	0.309833333333333
SPHK1	1.02075
TRIM26	0.473125
FAM83E	1.4085
C18orf24	-1.86866666666667
ZNF578	0.677833333333333
ORAI1	0.18475
RUVBL1	-0.483916666666667
C7orf20	0.5225
APAF1	-1.407
SLC36A4	-1.17983333333333
MYH11	4.38866666666667
NEK1	-0.2195
MPP2	-0.108125
C12orf24	-2.0075
TNK2	1.0549375
ZNF289	0.46025
MATN3	-0.586571428571429
IFNGR2	0.447333333333333
ITPR1	0.462875
EBF3	2.7522
TBC1D20	1.4048
OR10P1	0.3565
DDAH2	1.41425
SHPRH	-1.309375
STX7	-0.26
LOC554248	-1.729
BCAR1	0.39975
ATXN3	-0.9445
TRIM27	0.08225
CDC42EP2	0.0135
CHP	0.132642857142857
SOX17	2.344375
ZNF259	-1.02533333333333
CHCHD1	0.387375
ZDHHC19	0.639
GBP2	2.3905
GARNL3	0.922875
MRC2	1.588
C1orf52	-0.94325
AOF2	-0.530666666666667
LRPPRC	0.0647
ACVR1C	-0.812166666666667
TM4SF18	2.61483333333333
TMEM169	-0.0361666666666667
PPP1R16A	1.001875
EBF1	0.419166666666667
RRS1	1.46166666666667
SNX2	0.555
OR2T2	0.359
RBX1	-0.54075
ANKRD54	0.416333333333333
TSNAX	1.04633333333333
TMEM83	-1.838
ZBTB7A	0.71075
ATM	-1.85091666666667
LOC338328	2.3705
TIE1	1.3725
HIST1H3G	0.717
PASD1	-4.15916666666667
TINAG	0.3195
PCDHAC2	0.4875
LRRC15	2.20275
WBSCR17	-1.238
TFF2	-0.1865
PARP2	-1.085
NDFIP2	-0.000749999999999994
PCDHGB2	-0.3145
WDR60	-0.4345
MAP7D2	-2.1384
USP45	-1.6855
GSDML	-1.7145
TNS1	0.45
PLCD4	2.48975
IQCD	1.72016666666667
SMPX	-1.222
CD9	1.15516666666667
SRGN	0.581375
CASP7	1.080375
INOC1	-0.333333333333333
DKFZp451M2119	-1.60225
VMAC	1.326
USP53	0.2785
CAMK1G	-0.840875
TMEM106A	-0.312833333333333
CDC20	-1.7674
ACSL5	-1.339
CBWD5	-0.681625
C1orf87	-1.43116666666667
KIAA1274	0.364
PRUNE2	-2.23242857142857
LYPLA2	0.372333333333333
DOK6	-0.412666666666667
GPR149	-0.21675
FAM30A	1.701
TMEM129	0.2855
SLC35B3	0.573
ACPP	0.9258
LOC200261	-0.975
SLC4A7	0.4732
CCDC40	1.1835
GART	-1.371875
THOP1	-1.4335
SCARB1	0.127625
CACNA1F	-0.212
TRIAP1	0.188
SYT14L	0.2955
SFRS8	-0.301666666666667
PBOV1	0.1985
GOLSYN	0.465
GJB7	-2.5545
CAMK2N1	2.04691666666667
GREM1	5.09775
FLJ20433	-0.028
QPCT	-1.91075
PRKAG2	0.997833333333333
H2AFX	-1.266
C6orf154	-0.04925
PLOD3	-1.2705
ZBTB39	-0.7265
WASF3	-0.46575
DRG1	-0.34025
PRR4	-0.7055
SPCS1	-0.83975
KDELR3	1.048
SRP19	-0.0673333333333333
GABRA6	0.87725
MFSD1	1.20575
MMEL1	2.5245
PDXDC2	-0.7523
BUB1	-2.00288888888889
RNF138	-1.626375
MYLPF	-1.3035
AIF1	-0.105
DYNLRB1	0.8694
HCN3	-1.7655
HIST1H2AI	1.5165
MAP4K5	-0.308666666666667
LASP1	0.99075
LOC130951	-0.015
PLAA	0.5495
KRT6A	0.559
C6orf117	-2.259125
ARHGAP23	-0.926
PTF1A	-0.2765
GPHA2	0.27225
LCE3B	0.39475
MCL1	0.147357142857143
EHBP1	-1.07675
PRNP	0.0689375
ZSCAN1	0.81025
C1orf113	0.636333333333333
FOXA3	-3.7295
NEB	-2.05425
ASGR1	-5.233
CTGF	2.51866666666667
RAB17	1.373
MST101	-0.46425
JARID1B	0.6208
USP37	-0.0173
PTBP1	0.0065
PTPN7	-1.09683333333333
CDC7	-1.5095
SNX7	-0.259
ZNF335	-0.2375
CPT2	-0.167
HEATR1	-0.8525
HSPC152	-0.17725
C5orf40	0.05575
PSME1	0.365833333333333
STAG3	-1.93425
TMEM154	1.0645
KLHL32	-0.8475
TSGA10IP	-1.566
SUV420H2	-0.917833333333333
SF1	-1.2174
2'-PDE	0.618625
PNLIPRP2	1.623
TRSPAP1	0.327916666666667
NUP210	-0.888833333333333
ANP32C	-2.09633333333333
RAB11B	0.600666666666667
ASB15	0.5115
ITGB3BP	-1.47275
UBASH3A	-1.36575
YWHAB	0.38
TPRX1	0.23925
LY6G5C	-0.589375
SLC7A2	0.236
CLK1	-0.4333
HSD3B7	1.328
VDR	1.82425
C16orf74	1.574
ACE	0.629
PSMA2	-0.0173333333333333
CCDC131	-1.445625
ZNF213	0.6845
EML2	-0.11975
ALS2CR13	0.532
GLYATL1	-2.172
DSPP	-0.5665
DHFRL1	-0.144625
C10orf30	-0.597833333333333
SH3RF2	-1.00266666666667
LOC197322	0.534333333333333
DLL3	-0.962125
TIGD7	0.4165
GFRA3	0.1115
CPA1	-0.314666666666667
RTN4	-0.2485
PPT2	-2.34366666666667
FASLG	2.13633333333333
FOXP4	0.655875
RPL26	-0.3664
GNL3L	-1.89666666666667
FMR1NB	-0.290166666666667
CD163	6.86575
SGPP2	2.9825
GIMAP2	0.9995
CD37	0.717666666666667
DPT	4.12941666666667
NBLA00301	2.06625
RGS5	1.44558333333333
C9orf4	0.4965
ACTL8	-3.23316666666667
PRKAR2B	-0.052
OPLAH	1.4965
C20orf134	3.32175
SPACA5	0.3605
TBL1X	-0.48
TSPYL3	0.392
CHCHD3	-0.6255
CRKRS	-0.268333333333333
GPR65	4.52675
DFFA	-0.519875
FUT1	0.9745
C6orf204	-0.610166666666667
TMEM51	0.3615
ZNF580	0.257
CMTM2	0.11275
C20orf200	-0.232
EZH1	0.159666666666667
FDX1L	0.25775
MRPL32	-0.21675
PCAF	-1.5925
ALOX15B	1.982
CD59	0.640916666666667
CDK9	0.46525
ERP29	0.720166666666667
TTR	-5.44975
BCMO1	1.23
DDIT4	0.637
PTGDS	3.74825
C3orf63	-0.414833333333333
BST2	0.650125
CYP1A2	-0.317166666666667
C5orf25	-0.32675
STX1A	-1.304
OR2A12	0.024
SH3BP5L	0.048
SERINC5	1.832875
USP6	-0.9972
MRPL3	-0.418333333333333
POMP	0.447125
INPP4B	1.870125
GMPPB	0.077
EAPP	0.58225
AHSA1	-1.14825
ABCA11	-1.9355
SLC5A6	0.874083333333333
HIVEP2	0.29625
SUMO2	0.018125
KIAA1822L	1.14033333333333
C11orf67	0.58975
TXK	-1.047625
PHCA	-1.192625
ICAM4	-2.41033333333333
FPGS	0.335333333333333
SNRPA1	-1.56625
KCNJ4	-1.1625
KIF6	-1.2637
HIST1H2BG	-0.244
SLC5A5	0.70475
ZNF354B	-0.224166666666667
IL12RB2	-0.21125
C11orf76	0.159166666666667
GAL3ST2	0.171
AIFM2	-0.95825
SYNC1	-0.369625
UBL3	0.598875
PIK3CG	-1.941
NLN	-0.933
BCORL1	-0.07275
CD5L	-0.257
ZNF238	-0.874166666666667
KIAA1394	-0.96025
C16orf55	0.2013
CYP3A7	-2.93
KRTAP3-1	-1.84
TFDP1	-1.07316666666667
MND1	-2.426
NODAL	-0.0278333333333333
GTPBP4	-0.37675
TUBGCP2	0.64875
SLITRK5	-2.966
CIC	-0.12875
