Hybridization REF	TCGA-BH-A0E0-01A-11R-A056-07
C2orf59	-2.052
TMEM135	-0.191625
SLC27A2	-3.9095
KRT33A	2.266
OVOL1	2.797625
PAMCI	-2.265
S100A7	6.9905
ZNF789	-0.866
HARS2	0.26
RPL23A	-0.177166666666667
TCF23	0.50275
UPF3B	-0.2005
C17orf78	-0.781
HLA-DOB	1.1205
C14orf142	-0.212166666666667
TEKT5	1.73466666666667
DMWD	0.79
POLD1	-0.786
GSCL	-0.2455
CALD1	-0.8925
SCRT1	0.9645
AIG1	0.978
UNC84B	0.86925
ZNF404	-0.636
TMED6	-3.219
KIAA1462	-0.8915
LRRC27	2.1925
PYGO1	0.3135
PIGU	-0.472166666666667
ALAS2	-3.15516666666667
WRNIP1	0.556125
CNNM3	-0.81
ZNF2	-0.048
ST3GAL5	-1.58816666666667
MRPL23	-0.17225
TSSK6	-1.0885
PSMA6	-0.7325
C16orf70	-0.73075
KIAA1602	0.57175
ALMS1	0.511
DCN	-0.521
TMEM132D	-2.66775
SUCLG2	-1.111
ABHD14A	-0.34075
DEXI	0.436166666666667
AMPD2	-0.967666666666667
IFNAR2	-0.312166666666667
CYB5A	2.901
TLOC1	-0.9005
NXF5	-0.810666666666667
NRBF2	1.292875
KCTD3	-0.46975
ITGAE	-1.3485
SLC30A3	-1.35216666666667
ZRF1	-0.1915
IFRD2	-0.429375
XAB1	0.4645
PYCR2	-1.48833333333333
SERPINB3	2.731
TMLHE	1.2825
GEFT	-0.700375
ABCA5	-1.043375
EMR4	0.2555
TSFM	-0.52275
HIST3H2BB	-0.031
ARHGEF19	1.17475
TSPAN17	0.402666666666667
ABCC8	-0.9425
MAP1S	-0.3285
C22orf36	1.666
BNC2	-2.02842857142857
HIST1H4A	-0.90125
NDUFS3	0.140333333333333
WDR3	-0.171
XKR4	-1.3365
TTC33	-0.187
STMN2	2.23375
CPN2	-1.23183333333333
HSPC105	1.833125
PCOLCE2	-5.75825
C3orf55	2.5675
KLHDC9	1.16133333333333
TBC1D23	0.15475
ATXN2L	-1.25716666666667
MAP2K3	0.545083333333333
SCAP	0.584
ZNF486	-0.0261666666666667
C20orf96	-0.1935
NARS	0.488
ADAMTSL1	-1.08814285714286
PRCC	1.86366666666667
CCDC126	1.54266666666667
ZNF675	-0.6485
CALCOCO1	0.04425
ANKRD43	-2.3305
CWF19L2	0.692166666666667
ZBTB32	1.7395
BRAF	2.0375
ODF4	0.56275
MGC14376	0.0733333333333333
HORMAD1	4.09116666666667
AAK1	0.134583333333333
PEBP1	1.60441666666667
TNFSF5IP1	0.233
DKFZp564N2472	0.00399999999999997
RMND1	-0.6915
IGKV1-5	1.1295
COL1A2	0.809166666666667
SERPINA5	-3.990375
AANAT	0.818
C19orf21	-2.5565
GEMIN5	-0.1725
UBR4	0.261166666666667
LTBP3	0.825333333333333
AMHR2	-3.0575
PROCR	-2.386
MYBBP1A	-0.14625
C20orf39	-2.47466666666667
ZNF697	-0.770625
PASK	-0.2425
ZNF776	-0.0251666666666667
RFXDC2	-1.1775
KIAA0467	-0.01125
C10orf96	-1.5605
ZNF503	0.90175
GULP1	-0.550833333333333
KCNE4	-0.598666666666667
DKFZp434K191	0.2795
LOC196913	-0.725
BHLHB4	2.3285
CH25H	0.79175
LOC81691	-0.513166666666667
ALPL	-0.517928571428571
COL12A1	0.646625
FOLR3	-2.55966666666667
GPR123	-0.154142857142857
TRIM62	0.3285
ABLIM1	2.37783333333333
MAST3	-0.501
RHBDD1	-0.306
LOC338809	1.0075
RYBP	0.7025
TTC26	-0.429875
ZNF22	-0.5225
ISCA2	-0.47325
RDM1	-1.82925
PIGM	1.5495
GNB3	-1.1235
ACTR2	0.4772
HMGB1	-0.2239
EDG1	1.56433333333333
SOAT2	-2.85725
OR10AD1	-0.551
RAP1GDS1	-0.108416666666667
LCE1F	2.942
ESM1	-1.2365
RCN3	0.96825
CREBL1	0.1765
DBNL	0.0143333333333333
PTGER3	0.956375
USP30	0.745333333333333
BCL2L12	1.06533333333333
KIF26B	1.09425
ZNF416	0.55425
ZNF225	-0.253
C17orf70	-0.095
ZNF554	0.40425
RAE1	-0.193166666666667
TNIK	-1.0755
ACTN3	-0.008
MGC45922	2.4375
CCNA1	-2.04983333333333
RYK	-0.097
IL26	0.189
LRP3	2.192
QARS	0.299
SOX7	3.10478571428571
BID	-1.475875
OR2S2	0.228
CXCL14	0.238
C11orf47	-0.2415
MGC29891	1.519
HSPB8	-1.0716
PRDM14	-2.2695
NUFIP2	-0.105
MNAT1	-1.32575
ZDHHC2	1.08283333333333
MBNL2	1.425875
ADD3	-0.667375
CSNK2A1P	0.41
KLK6	4.4885
TMEM111	-0.251
KIAA1279	-0.6405
NUBP2	0.100833333333333
RAB42	-0.96875
ID3	-1.2938
TM9SF1	-0.87725
MDP-1	-1.2845
POU4F2	0.232
IQCK	0.114
C16orf14	-0.20675
CAPN3	-1.81728571428571
FAM43B	0.329875
RECQL	-0.68975
AP1G1	-0.332928571428571
CTNNBL1	0.11
ECHDC1	3.0315
SMARCC1	0.7949
FOXQ1	0.41875
GNAI3	0.749666666666667
POLG2	-2.15825
CD4	1.458625
ITLN1	1.166
EBI2	2.40125
IRF1	-0.30575
PTPRE	0.2829
PTK2B	-0.54025
NXNL2	-3.0235
SOX4	-0.203
TSPAN3	-0.71
SH2D1A	-2.48416666666667
C8orf58	-0.336166666666667
USP20	-0.6835
DUSP22	0.189
CALB1	-2.37
L3MBTL2	1.35066666666667
MCRS1	-0.68325
TMEM118	1.235
C18orf8	1.44433333333333
FLJ10241	0.2165
GJA12	0.92225
PKD1	-0.615333333333333
ZFP3	1.0165
JAM3	-2.00425
LAPTM4A	1.4393
DIRC2	-0.08325
KIAA2022	2.24233333333333
MYOM1	0.472
TRPM8	-0.387666666666667
MOP-1	2.9075
PHKG2	-0.353625
ZNF650	0.300125
KIAA1522	1.70125
PSG8	-2.83383333333333
DDX19B	-1.007
MOBKL1B	0.14
DIAPH2	1.08766666666667
PTPN12	0.11725
CLN8	0.7971
CRYZL1	-0.7715
CRY2	1.74266666666667
FCGR2B	2.14866666666667
PNPLA4	-0.548875
ZNF454	1.9615
DKFZp434B1231	0.41375
CLDN11	0.3197
RFWD2	2.22633333333333
CIB2	2.89483333333333
MXRA8	3.348875
HRK	0.247
MAML2	0.243
C4orf31	-2.1655
C6orf192	0.699
COG6	-0.266125
FAM5B	1.7895
NFATC1	-0.767
SEPT10	-1.133
SCYL1	-0.2626
RPP40	-0.47725
SCOC	-0.8202
KIAA1450	0.67075
CTDSPL2	-0.66575
TBX5	0.119
NAPG	0.29075
RHD	-2.609
C14orf45	0.348666666666667
ZBTB22	0.988
PLCG1	-0.6905
ANKRD10	-2.01025
AQP7P2	0.2765
TAGLN2	0.719166666666667
HTR2C	-1.7836
SLC16A7	-1.90483333333333
C17orf83	-1.16
TSGA14	-0.204666666666667
MDH1	0.511
PPP3R2	0.560333333333333
DCBLD2	-1.66464285714286
RBM33	0.54775
DPH3	-0.9105
SYT10	-1.32383333333333
FMO4	2.648
THYN1	-0.64775
DRD5	-2.017
OTOR	0.178125
PGRMC2	1.0808
KATNAL1	-2.162625
PAQR6	-1.55025
UBE2I	-0.7825
C14orf28	-0.09175
C8orf70	-0.8885
FLYWCH1	-0.606
ANGPTL3	-0.346333333333333
GLRX2	1.28483333333333
ATP11A	-0.1005
ARL5B	1.305
MUC16	-2.24175
SLC25A5	-0.299142857142857
ACRC	-1.9675
MYO1C	-0.070375
FAM89B	1.69866666666667
FAS	-1.69775
KIFAP3	2.48425
GLRA2	3.4665
BTN3A2	-1.1521
CNKSR3	1.376875
CSTF3	-0.797833333333333
ARPM1	0.62525
KIAA1530	-0.359
C9orf150	0.740333333333333
PRKCI	0.09875
tcag7.1015	-0.819
SOD3	-0.23575
ZNF574	1.21875
CYP21A2	-1.42775
RPL12	0.22225
COMMD2	-1.03475
WIZ	-0.1365
LOC344405	-2.3265
ALDH4A1	-0.349352941176471
CRYAB	2.31725
COPA	1.54293333333333
PCDHGA7	1.30733333333333
KIF11	-0.1845
RASD2	2.524875
SLC26A3	-0.9315
ZNF175	-2.9965
JAKMIP2	-3.047625
C8orf4	-1.00783333333333
PTHLH	-1.08825
SLC40A1	1.21133333333333
OR7D4	0.435833333333333
PCDHB17	-0.3875
CD36	3.32735714285714
C6orf203	1.0483
PRKG2	-0.7535
LOC400566	0.6885
ANAPC13	-0.7
SLCO3A1	-0.951
ZNF692	-1.2835
FANCL	-0.46
SH3GLB1	1.146
C12orf61	-1.199
KBTBD6	-0.49525
SUPT5H	1.039375
XRCC6	-0.2203
HUS1B	-0.9125
FAM133B	-0.0478571428571428
LOC728276	0.428
KCTD18	0.55125
SOS2	-0.130333333333333
CCDC99	-1.61225
C1QTNF5	2.839
NNAT	-0.0513333333333333
USP16	0.0025
LARS	-0.396125
ZBTB2	-0.0234999999999999
ABO	0.608166666666667
TRAF3	-0.274
GALNT5	-3.317
NAP5	0.350875
ALG14	0.7435
KIAA0515	0.270423076923077
WDR75	-0.65
TEX261	0.674583333333333
LY86	0.03975
LOC389072	-1.1015
FLJ13611	-0.46225
MRGPRX2	-0.4915
SNRPA	-0.321875
OR2G2	0.728
GPRASP2	1.6865
C7orf42	0.7943
C9orf163	0.552
CYP11B2	-0.035
FCRL3	1.4296
PRDX1	0.6825
FGB	-5.769
COX17	-0.0931666666666667
C16orf33	-0.78575
PIWIL1	-0.7715
FOLR1	-2.1795
KIAA0082	-0.67025
FREQ	0.355666666666667
TMCC2	0.149666666666667
TCF12	-0.642333333333333
ZNF721	0.16575
FAM130A2	1.67325
POU4F1	-2.5405
SNRPF	-0.83675
SGIP1	0.127333333333333
ZNF641	0.0351666666666667
EMG1	0.39125
PRRG4	1.373
HIRA	-2.4045
MYNN	0.1195
AEBP2	-0.218166666666667
TBXA2R	0.5165
ISL2	-1.7815
PCDHB11	0.862
RNF144A	0.202375
MARCH5	0.2825
DULLARD	-0.205666666666667
DCLRE1B	-0.836
ITGA8	-1.9065
TP73	-0.29075
PRKCD	0.35025
NDUFB4	-0.066
ATP13A4	0.778625
ANTXR2	-0.485333333333333
COL4A3	-2.11116666666667
MYO10	-1.3219
SLC6A18	0.986
PEX1	0.93825
TMEM74	-1.16866666666667
RBM19	0.073
TAPBP	-0.35825
RUNX1	-0.744375
MID1	-0.743666666666667
GPR64	-0.532833333333333
RASEF	3.90575
GABRG1	0.776428571428571
MYO16	-2.099
DBF4	-0.979
TSHZ2	1.221
RIPK2	-0.02425
PPTC7	-0.899333333333333
KIF4B	0.0685
LRRC31	-0.00687500000000003
ZNF540	0.29275
EFNB3	-0.3555
LOH12CR1	0.839125
STON2	-0.261333333333333
GLP1R	2.41
CSTF2T	-0.20425
IREB2	-0.688375
GRSF1	-0.29875
PDCD7	-1.3355
LRRC43	0.807
CNR1	-0.3835
IL1F7	-0.2075
C12orf64	-0.392333333333333
FAM69B	-0.841
NR2E1	-0.468666666666667
MS4A6A	2.0479
FTL	-0.6659
C7orf36	0.009
PCLO	0.9935
DYRK2	0.671083333333333
ARIH2	-0.235625
SAMD7	0.306
SCNN1D	-0.01675
SLC32A1	-0.586125
C22orf25	-0.234333333333333
MRPS18A	0.2759
GPR112	1.0235
EARS2	-1.036
ERN2	1.778
ATPBD3	1.29716666666667
PRH2	0.616
CDKN2D	1.15916666666667
PGLYRP2	4.06275
TRIM40	0.613
SEC14L3	1.33116666666667
SLC22A1	0.2775
BTN2A3	-0.22625
RASA4	-0.2875
CCNL2	-0.669666666666667
MYBPC3	0.503
GJA4	3.589
CDC42SE1	2.73025
TRPV2	-1.25425
MYPN	-3.26588888888889
SIM1	0.4835
CDADC1	-0.753666666666667
ZFHX4	-1.69
NIBP	1.36533333333333
ADAMTS19	-1.419
ABTB2	0.92425
TSPYL2	-0.648
EIF2S3	0.614
SOX30	0.4245
AP2A1	0.66
DKFZP564O0523	0.717833333333333
LOC285398	-0.658666666666667
CDH18	-4.40825
CHL1	-1.139
GATS	-0.389444444444444
TBC1D2B	-0.152166666666667
OR1J1	0.14
GSN	0.745166666666667
DPCR1	0.522714285714286
GARNL4	-1.20466666666667
SMARCA5	-0.63825
PLEKHG3	0.319166666666667
ZBTB45	0.718
FRMD6	-2.25066666666667
PLS1	-3.8392
DGKZ	2.28466666666667
EFNA1	2.2989
WDR85	-0.531125
ANK2	-0.92025
PAGE4	-1.71216666666667
SENP6	0.207333333333333
AKR7A2	0.140333333333333
FKBP10	-2.53825
VEGFC	-2.96
LARP1	0.2246875
SRBD1	-0.178
ITGB6	1.33375
SLC1A2	-0.602357142857143
INVS	-0.403166666666667
MPO	0.567
MOBKL3	-0.4264
CUTL2	1.829125
KLK2	-0.233583333333333
VIM	-2.73075
REG1B	-0.3612
PCDHGC4	0.59625
C3orf34	-0.693666666666667
SUMO3	-0.210166666666667
CST9L	-1.36775
MLL4	0.68625
SPR	1.681
SAMD9L	-1.2785
ABCE1	-0.39775
SUPT3H	-1.22366666666667
ACTBL1	-2.77975
ADAMTS4	-0.328
SLIT3	2.65925
RHEBL1	-1.731
NPM2	1.42625
MAN1C1	-0.789375
KIAA1856	1.81183333333333
HSPA6	3.0965
LOC388152	0.0625
C10orf140	4.29325
ZDHHC12	0.162
LIN7A	-1.8813
PHC2	0.133666666666667
SPHK1	-1.03875
TRIM26	0.548625
FAM83E	-1.7905
C18orf24	-0.430833333333333
ZNF578	0.77
ORAI1	-0.3295
RUVBL1	-0.316833333333333
C7orf20	0.843666666666667
APAF1	-0.9135
SLC36A4	0.0581666666666667
MYH11	3.971
NEK1	-0.8811
MPP2	-0.318
C12orf24	-3.5355
TNK2	1.27475
ZNF289	0.05575
MATN3	-5.36514285714286
IFNGR2	0.975833333333333
ITPR1	-2.457
EBF3	2.6196
TBC1D20	1.6606
OR10P1	0.46975
DDAH2	0.84875
SHPRH	-0.456125
STX7	0.1615
LOC554248	-1.519
BCAR1	-1.2055
ATXN3	0.000583333333333329
TRIM27	0.005
CDC42EP2	-1.23
CHP	0.849428571428571
SOX17	2.77025
ZNF259	-0.512333333333333
CHCHD1	0.93625
ZDHHC19	-0.164
GBP2	2.0185
GARNL3	-0.411375
MRC2	-1.153
C1orf52	-0.177
AOF2	0.311333333333333
LRPPRC	1.0852
ACVR1C	0.870333333333333
TM4SF18	1.51183333333333
TMEM169	-0.828166666666667
PPP1R16A	0.563125
EBF1	0.0321666666666667
RRS1	-0.339833333333333
SNX2	-0.50875
OR2T2	-1.4295
RBX1	-1.09475
ANKRD54	0.463
TSNAX	-0.403833333333333
TMEM83	-1.70425
ZBTB7A	0.68425
ATM	-0.984833333333333
LOC338328	2.7765
TIE1	1.13983333333333
HIST1H3G	-0.167333333333333
PASD1	-3.6715
TINAG	1.25675
PCDHAC2	1.129
LRRC15	-1.630625
WBSCR17	-1.12025
TFF2	0.1175
PARP2	-1.57275
NDFIP2	0.08175
PCDHGB2	-1.548
WDR60	-0.2165
MAP7D2	2.0277
USP45	-1.0865
GSDML	-0.48925
TNS1	-0.1228
PLCD4	-1.29875
IQCD	-1.17083333333333
SMPX	1.025
CD9	0.702
SRGN	0.0415
CASP7	0.1975
INOC1	-0.0728333333333333
DKFZp451M2119	-1.61625
VMAC	1.6525
USP53	-0.1632
CAMK1G	-0.468375
TMEM106A	-0.387833333333333
CDC20	-0.286
ACSL5	2.43066666666667
CBWD5	-1.29575
C1orf87	-1.77516666666667
KIAA1274	0.401
PRUNE2	-1.96823076923077
LYPLA2	0.8245
DOK6	-2.05383333333333
GPR149	-0.25025
FAM30A	1.7015
TMEM129	-0.2695
SLC35B3	-0.34925
ACPP	-0.802333333333333
LOC200261	-4.3725
SLC4A7	-1.5688
CCDC40	-0.15325
GART	-0.953625
THOP1	-1.078
SCARB1	0.43525
CACNA1F	-0.6325
TRIAP1	-0.286166666666667
SYT14L	0.996
SFRS8	-0.526666666666667
PBOV1	0.39425
GOLSYN	-2.1195
GJB7	-2.095
CAMK2N1	-1.00675
GREM1	0.658916666666667
FLJ20433	-0.1815
QPCT	-3.26775
PRKAG2	2.55633333333333
H2AFX	-0.53425
C6orf154	-0.6045
PLOD3	-1.9765
ZBTB39	0.03
WASF3	0.8445
DRG1	-0.64875
PRR4	-0.69
SPCS1	-1.20175
KDELR3	-1.06966666666667
SRP19	-0.331166666666667
GABRA6	1.436
MFSD1	0.1965
MMEL1	0.571
PDXDC2	-0.7826
BUB1	-1.58311111111111
RNF138	-0.48525
MYLPF	-0.5225
AIF1	-0.468166666666667
DYNLRB1	0.8161
HCN3	-0.678333333333333
HIST1H2AI	0.39625
MAP4K5	-0.428083333333333
LASP1	-0.56725
LOC130951	-0.3365
PLAA	1.285125
KRT6A	-1.837
C6orf117	-2.878625
ARHGAP23	1.844
PTF1A	0.0685
GPHA2	-0.28725
LCE3B	1.11525
MCL1	1.25535714285714
EHBP1	-0.22775
PRNP	-0.3344375
ZSCAN1	0.2965
C1orf113	1.54333333333333
FOXA3	-2.303125
NEB	1.65975
ASGR1	-4.73233333333333
CTGF	-0.3085
RAB17	-1.596
MST101	-1.643
JARID1B	1.6832
USP37	-0.3938
PTBP1	-0.396333333333333
PTPN7	-0.367833333333333
CDC7	-1.21616666666667
SNX7	-0.17975
ZNF335	-0.1925
CPT2	0.88475
HEATR1	-0.56825
HSPC152	-0.01575
C5orf40	-0.35875
PSME1	-0.977333333333333
STAG3	-0.731
TMEM154	1.5605
KLHL32	-0.540833333333333
TSGA10IP	-0.6175
SUV420H2	0.529666666666667
SF1	-1.1045
2'-PDE	0.548
PNLIPRP2	5.9925
TRSPAP1	0.217666666666667
NUP210	-0.725333333333333
ANP32C	-1.30033333333333
RAB11B	-0.197166666666667
ASB15	0.063
ITGB3BP	-1.59375
UBASH3A	-0.993
YWHAB	0.13325
TPRX1	0.20175
LY6G5C	-0.749
SLC7A2	-2.406625
CLK1	-1.3859
HSD3B7	-0.0178333333333333
VDR	3.23
C16orf74	-0.51525
ACE	0.91325
PSMA2	-0.0793333333333333
CCDC131	-1.037125
ZNF213	1.05033333333333
EML2	-0.48
ALS2CR13	-0.026
GLYATL1	-1.21075
DSPP	2.893
DHFRL1	-0.6005
C10orf30	0.887833333333333
SH3RF2	1.97283333333333
LOC197322	-1.085
DLL3	-1.140625
TIGD7	-0.65
GFRA3	1.72975
CPA1	0.1715
RTN4	-0.429333333333333
PPT2	-1.19366666666667
FASLG	1.3345
FOXP4	0.1735
RPL26	0.666
GNL3L	-0.585666666666667
FMR1NB	0.0716666666666667
CD163	6.57125
SGPP2	5.11725
GIMAP2	-1.16925
CD37	0.9365
DPT	3.0445
NBLA00301	1.02075
RGS5	1.41941666666667
C9orf4	1.081
ACTL8	-0.652666666666667
PRKAR2B	-1.113375
OPLAH	-2.766
C20orf134	3.96075
SPACA5	-0.361
TBL1X	0.226
TSPYL3	0.2995
CHCHD3	-0.602
CRKRS	0.301166666666667
GPR65	2.77725
DFFA	0.76325
FUT1	0.33225
C6orf204	-1.15433333333333
TMEM51	-0.672
ZNF580	-0.33025
CMTM2	-0.1825
C20orf200	0.1485
EZH1	-0.188666666666667
FDX1L	-0.545
MRPL32	-0.3935
PCAF	0.5663
ALOX15B	1.019
CD59	0.605
CDK9	-0.10575
ERP29	-0.813
TTR	-5.37775
BCMO1	-1.043
DDIT4	1.3597
PTGDS	3.319
C3orf63	-0.832666666666667
BST2	-2.155
CYP1A2	-0.2195
C5orf25	-0.0595
STX1A	-0.782588235294117
OR2A12	0.107
SH3BP5L	0.75175
SERINC5	0.249125
USP6	-1.0913
MRPL3	-0.426333333333333
POMP	0.29925
INPP4B	-2.20425
GMPPB	0.529
EAPP	-0.306
AHSA1	-0.6865
ABCA11	-0.243
SLC5A6	2.66375
HIVEP2	2.209
SUMO2	-1.071125
KIAA1822L	-1.64466666666667
C11orf67	2.44375
TXK	-1.634875
PHCA	1.1116875
ICAM4	-1.802
FPGS	0.228166666666667
SNRPA1	-0.53875
KCNJ4	-1.94
KIF6	-0.5325
HIST1H2BG	0.268833333333333
SLC5A5	0.14675
ZNF354B	-0.429833333333333
IL12RB2	0.25075
C11orf76	0.8515
GAL3ST2	0.292
AIFM2	-0.134
SYNC1	-1.544125
UBL3	-1.214875
PIK3CG	-1.71016666666667
NLN	-0.5264
BCORL1	0.53825
CD5L	-0.71775
ZNF238	2.00466666666667
KIAA1394	3.26575
C16orf55	-0.753
CYP3A7	-0.3
KRTAP3-1	-2.683
TFDP1	0.105833333333333
MND1	-3.08125
NODAL	0.7585
GTPBP4	-0.262
TUBGCP2	1.022
SLITRK5	-0.27525
CIC	0.293
CD79A	0.642333333333333
SAMD14	0.444166666666667
TNPO3	-0.457
OR10G3	0.794
OR10G8	1.3315
CCDC111	-2.2845
HOXC9	0.0615
DCUN1D1	0.6455
CYB5R1	1.96825
TSR2	0.8905
DAB2IP	1.1791
SLC6A5	0.4515
RAB3D	0.42525
DCUN1D4	-1.35333333333333
ERBB3	0.298
SDC1	2.55166666666667
ATP6V1H	0.0675
SYK	1.8045
ST20	-0.548
C13orf30	0.4355
WDR40A	0.521
ADMR	0.1
LOC388335	1.17425
ACSM1	-2.0415
TDG	-0.145166666666667
FLJ11235	1.1175
MRPS5	-0.814666666666667
AGPAT2	0.0556666666666667
SLC12A1	0.866857142857143
CYP27A1	0.168
THAP7	-0.97625
XPO1	-0.214666666666667
ALMS1L	0.803833333333333
C1orf2	1.555875
ZNF777	1.207
CAMK2A	-0.1205
SMC1B	0.41375
IHPK2	-0.0332
LEMD1	-0.61325
NKD2	-0.0774000000000001
CLU	-0.96
ARMETL1	-0.9415
PABPC4	-0.03975
CXCL12	-0.756833333333333
TFAP2C	3.4442
TTTY8	0.6045
ABCB10	-1.4785
ENDOD1	2.7985
IDI1	-1.5635
KCTD6	-0.725
CCDC105	0.973
ULBP2	0.223666666666667
ZDHHC5	1.11
WNT8A	-0.024
COMMD10	-1.06725
KLHL12	-0.98525
GPR50	0.769
NR5A2	0.3085
OXGR1	4.37633333333333
EHD3	-0.7165
CAPRIN2	-0.32425
KLRC3	-5.77425
SF3B1	-0.461928571428571
IPO7	0.1345
ALDH1A1	-1.20433333333333
ANKRD5	1.54825
TSNARE1	0.982
DDEFL1	2.75775
RNASEL	0.833333333333333
DNAH9	-0.790666666666667
HELLS	-2.044
TNS4	1.4805
NAV1	-1.2541
KIAA1409	-0.80025
C20orf26	0.78
TUBG1	-1.29975
IRX2	1.9075
CNGA4	0.3545
MGC50559	0.647
OR4K17	0.225833333333333
TM2D2	0.390666666666667
FAM32A	-0.465
TXNDC14	-0.1265
CCBL1	-1.205
ANK1	-2.0944
PRSS23	-2.898875
PPM1L	1.6835
SPATA20	-2.009
APCS	0.68925
C14orf122	-1.10183333333333
PSMB5	0.785125
C6orf10	1.0175
SETDB2	-0.595833333333333
SPNS3	-0.95975
SGMS2	0.985666666666667
MXD3	-0.238166666666667
MON2	-0.7831
CARTPT	0.8475
HNF4A	-0.636333333333333
RABEP1	-0.7976
TNFRSF10B	-1.249125
USH1G	0.9005
PPAP2B	-1.9675
TMEM16K	0.64075
CTDSP1	-0.891833333333333
CDK5R1	0.204666666666667
GABRR1	-0.1405
OPN1LW	0.297
FAM98C	1.331875
DBN1	-0.3005
ACAD10	-0.565416666666667
QTRTD1	-0.424
WNK3	1.22833333333333
RPS19	0.942
C1QB	3.469375
OTUD5	0.22875
SLC41A2	-1.65066666666667
TMEM22	-3.0455
KHSRP	0.238166666666667
TNFRSF11A	1.64466666666667
FBL	-0.1125
IBTK	-0.644166666666667
OXER1	0.6055
CBLN4	-0.293142857142857
GPR172B	2.78566666666667
CFTR	-1.3015
VSX1	0.6945
CAMK1D	-0.26075
LOXL3	-3.528
RTP4	-0.98425
SLFNL1	-0.25775
KIAA0828	0.845
PAR5	null
LOC723972	-1.26975
GDI2	0.873875
CEBPA	3.2926
MLF2	0.2665
AFMID	-1.9555
ALOX12B	-0.447
BPHL	0.848
COX5B	-0.3885
S100A10	-0.247
THOC6	-0.44775
NHN1	-0.239
RRP12	0.2345
ARID3B	-1.3
CD3G	-2.002
KIAA0133	-0.4105
NAT11	-0.9795
PPAT	-2.40766666666667
SIRT3	-0.1373
TCERG1L	-2.2075
NIPA1	-1.9728
DPP8	-1.1671
IL7R	0.456166666666667
ZFP64	0.457166666666667
DMAP1	-0.0833
TRMT12	0.16025
TLR4	-0.1249
WFIKKN2	0.18525
RAB12	1.2495
DDX51	0.000499999999999998
KIAA1086	-2.8235
ZNF295	0.277166666666667
ACVR2B	-0.478785714285714
LOC494150	-0.46
ZNF517	0.6605
DNASE1L2	-0.160333333333333
SUFU	1.61091666666667
LOC283677	0.068
LMO3	0.598833333333333
PPP2R5D	0.181333333333333
ZNF587	-0.0139
HIST4H4	-0.0255
CYP2C8	0.81125
C1orf80	-0.852833333333333
DOCK5	-2.7134
C9orf24	0.08225
OR5AR1	-1.093
C11orf24	-0.663
UNQ1940	-0.38175
CAP2	-0.228333333333333
TIMM44	-0.54125
DSEL	-1.8642
ROM1	0.7095
FBXO4	-0.79525
MYLC2PL	-1.08
MLH3	0.2047
NOX1	0.843666666666667
DPEP2	1.8435
DNAJB5	-1.06225
RLTPR	0.901
MBIP	-1.22116666666667
COPB1	-0.596
SFTPA1B	0.487
C10orf4	0.00880000000000004
PRELID1	-0.5935
NOLA1	-0.6065
C19orf24	0.3065
TLR9	-0.8595
HLA-DMA	2.378
HCRP1	-3.2325
GPR137	0.0431666666666667
ITGA11	-1.52266666666667
PHF13	1.1725
MARK4	1.93833333333333
METTL4	0.36975
MBD3	-0.5836
LOC134145	-0.67425
FGF3	0.419666666666667
SLC35A3	-0.997
CLEC16A	-0.408
AMOTL1	1.26941666666667
FLJ31438	-1.291
PAICS	-1.578625
TOMM40L	1.43816666666667
MMD	-1.3855
KLK10	-0.944
NIT2	0.833
SERPINB10	1.8185
KLF15	0.965
CCDC5	-1.18225
WSB2	0.136125
ME3	1.51325
CACYBP	1.0955
TCTN2	0.2255
JAK1	1.0785
C2orf25	-1.2815
GPD2	0.27375
FBXL11	1.0295
CDV3	0.219583333333333
GALNT11	1.51675
NDUFA12L	-0.9822
FLOT1	-1.66442857142857
TOR1AIP2	1.57925
MMP25	-0.0835
C1orf164	-0.2407
CHST5	-0.56925
LYRM4	-0.72955
GPER	-3.4955
HIPK2	2.51116666666667
DAP	-0.7761
ZMIZ1	1.5725
DDX58	0.978125
DCC1	-0.927
AKT1	-0.278125
ENPP6	-0.165
ERVWE1	-0.167666666666667
CDC34	0.3495
RNF125	-0.45975
CASC1	1.4185
SHROOM2	0.51075
RRM2B	-1.49216666666667
COL6A3	-0.116
TMEFF1	-1.73625
PLEKHA4	-1.0065
LYSMD1	2.4515
SEPT1	-0.387833333333333
AOF1	0.05325
GNPAT	0.3585
WDR18	-0.311
HSD17B12	0.126166666666667
HIST1H2BM	0.0351666666666667
INDOL1	-1.16683333333333
SUDS3	0.98675
C1orf192	0.8305
CYP2B6	0.04225
TBC1D2	0.209833333333333
SLC25A12	-0.73975
ERCC6L	-0.540833333333333
MGC10814	-1.49133333333333
POLR2C	-1.05766666666667
ZNF77	0.939166666666667
EIF3K	0.482
HPX	-1.134
ANKRD27	1.118375
MALAT1	-0.0728125
PLB1	3.28466666666667
HRNBP3	-1.13614285714286
CPSF4	0.05
OR52N2	0.433
PIP5KL1	0.4645
GH1	0.60575
HPS5	-0.50675
SLFN5	-0.88775
POP5	-0.873
OVOS2	-1.6205
C20orf108	0.4535
MARS	-1.0905
CLRN3	-0.101
ARSE	-2.449
PPIE	-0.159666666666667
PHACS	0.4745
GP5	-1.0055
IL8RB	2.5295
FCRLA	0.230375
ARRDC1	0.1822
KRTAP9-4	-1.07175
ZNF613	1.9085
OR11A1	1.1235
TMEM132B	-2.383375
