Hybridization REF	TCGA-BH-A0E2-01A-11R-A056-07
ANK2	-0.07425
PAGE4	-0.1845
SENP6	1.4985
AKR7A2	-0.0328333333333333
FKBP10	-1.668
VEGFC	-1.05866666666667
LARP1	0.2926875
SRBD1	-0.1885
ITGB6	2.53425
SLC1A2	1.3275
INVS	-0.533
MPO	0.2875
MOBKL3	-0.2742
CUTL2	0.6855
KLK2	0.0896666666666667
VIM	-1.10025
REG1B	0.0118333333333333
PCDHGC4	-0.0615
C3orf34	-0.4735
SUMO3	-0.169
CST9L	5.379
MLL4	-0.35825
SPR	1.5385
SAMD9L	0.52275
ABCE1	-0.101
SUPT3H	0.427166666666667
ACTBL1	-0.5675
ADAMTS4	0.727
SLIT3	3.20425
RHEBL1	-1.124
NPM2	-1.67975
MAN1C1	0.28075
KIAA1856	1.45858333333333
HSPA6	2.09725
LOC388152	-0.134
C10orf140	-1.9755
ZDHHC12	0.2645
LIN7A	-0.149
PHC2	-0.145583333333333
SPHK1	0.2345
TRIM26	0.599
FAM83E	0.303
C18orf24	-0.869166666666667
ZNF578	0.336166666666667
ORAI1	-1.0835
RUVBL1	-0.69475
C7orf20	-0.298
APAF1	-0.63
SLC36A4	-2.42683333333333
MYH11	4.92816666666667
NEK1	-0.0815
MPP2	-0.526375
C12orf24	-2.484
TNK2	0.909875
ZNF289	-0.26825
MATN3	-0.551714285714286
IFNGR2	0.921166666666667
ITPR1	1.03375
EBF3	2.363
TBC1D20	-0.0264
OR10P1	0.477
DDAH2	1.36075
SHPRH	0.069375
STX7	-0.1955
LOC554248	-1.2665
BCAR1	0.2605
ATXN3	0.319916666666667
TRIM27	-0.17125
CDC42EP2	0.854
CHP	0.396785714285714
SOX17	2.425
ZNF259	-1.146
CHCHD1	0.367875
ZDHHC19	0.4
GBP2	2.4565
GARNL3	1.578
MRC2	0.52975
C1orf52	-0.94925
AOF2	-0.662166666666667
LRPPRC	-0.4453
ACVR1C	-1.23333333333333
TM4SF18	1.12716666666667
TMEM169	0.240166666666667
PPP1R16A	0.228
EBF1	0.951333333333333
RRS1	-0.1025
SNX2	-0.5915
OR2T2	0.176
RBX1	-0.2475
ANKRD54	1.103
TSNAX	0.017
TMEM83	-1.6505
ZBTB7A	1.3895
ATM	-2.05483333333333
LOC338328	1.53033333333333
TIE1	1.23566666666667
HIST1H3G	0.698
PASD1	-4.08333333333333
TINAG	0.68775
PCDHAC2	0.502
LRRC15	0.908625
WBSCR17	-0.52875
TFF2	-0.2345
PARP2	-0.6725
NDFIP2	0.38725
PCDHGB2	0.9175
WDR60	-0.13025
MAP7D2	-2.0958
USP45	-1.365
GSDML	-2.021
TNS1	0.113
PLCD4	0.28325
IQCD	0.788666666666667
SMPX	-2.66175
CD9	0.3065
SRGN	0.52425
CASP7	1.60675
INOC1	-0.0643333333333333
DKFZp451M2119	-2.391
VMAC	1.3725
USP53	0.2993
CAMK1G	0.029125
TMEM106A	-0.6575
CDC20	-1.7864
ACSL5	-1.611
CBWD5	-0.95675
C1orf87	-1.57266666666667
KIAA1274	0.389
PRUNE2	-1.862
LYPLA2	-0.835666666666667
DOK6	-0.737333333333333
GPR149	-0.1745
FAM30A	1.19475
TMEM129	0.38125
SLC35B3	0.61675
ACPP	0.4286
LOC200261	-1.9015
SLC4A7	2.3027
CCDC40	1.55625
GART	-1.3005
THOP1	-1.2075
SCARB1	-1.138875
CACNA1F	-0.85125
TRIAP1	-0.561666666666667
SYT14L	1.547
SFRS8	-0.835666666666667
PBOV1	0.218
GOLSYN	3.21225
GJB7	-1.113
CAMK2N1	1.25708333333333
GREM1	3.73925
FLJ20433	0.21425
QPCT	-2.86575
PRKAG2	0.724833333333333
H2AFX	-0.81625
C6orf154	1.827
PLOD3	-1.02
ZBTB39	-0.925166666666667
WASF3	0.28725
DRG1	-0.343
PRR4	0.0415
SPCS1	-0.33975
KDELR3	1.31133333333333
SRP19	0.282333333333333
GABRA6	0.68875
MFSD1	-0.086
MMEL1	1.258
PDXDC2	-1.1868
BUB1	-1.84855555555556
RNF138	-1.06275
MYLPF	-0.442666666666667
AIF1	0.0653333333333333
DYNLRB1	0.938
HCN3	-1.02
HIST1H2AI	0.954
MAP4K5	0.88375
LASP1	0.557
LOC130951	-0.687
PLAA	1.249375
KRT6A	-0.886
C6orf117	-1.527875
ARHGAP23	-0.3905
PTF1A	0.2755
GPHA2	-0.1605
LCE3B	0.322
MCL1	0.280214285714286
EHBP1	-0.353916666666667
PRNP	-0.276625
ZSCAN1	0.77925
C1orf113	0.148
FOXA3	-2.015875
NEB	-0.6255
ASGR1	-4.848
CTGF	2.08133333333333
RAB17	-0.642666666666667
MST101	-0.3925
JARID1B	1.0542
USP37	-0.5347
PTBP1	-0.205833333333333
PTPN7	-0.851
CDC7	-2.45883333333333
SNX7	-0.50475
ZNF335	-0.436
CPT2	-0.38575
HEATR1	-1.133375
HSPC152	-0.237625
C5orf40	0.108
PSME1	0.352833333333333
STAG3	-1.57775
TMEM154	1.13433333333333
KLHL32	-0.306166666666667
TSGA10IP	-0.1785
SUV420H2	-0.522166666666667
SF1	-1.1153
2'-PDE	0.406875
PNLIPRP2	2.927
TRSPAP1	-0.87225
NUP210	-0.324166666666667
ANP32C	-1.8485
RAB11B	0.617333333333333
ASB15	0.1055
ITGB3BP	-2.11575
UBASH3A	-0.9635
YWHAB	0.54975
TPRX1	-0.27875
LY6G5C	0.33575
SLC7A2	2.2145
CLK1	-0.4313
HSD3B7	-0.2325
VDR	1.8645
C16orf74	1.2865
ACE	-0.17075
PSMA2	-0.364166666666667
CCDC131	0.996875
ZNF213	1.30683333333333
EML2	-0.31575
ALS2CR13	0.100666666666667
GLYATL1	2.6325
DSPP	0.172
DHFRL1	-0.419
C10orf30	0.359
SH3RF2	0.242666666666667
LOC197322	-0.344666666666667
DLL3	-1.38925
TIGD7	-0.50975
GFRA3	0.50275
CPA1	-0.423833333333333
RTN4	-0.0396666666666667
PPT2	-1.90483333333333
FASLG	2.4135
FOXP4	0.3865
RPL26	0.044
GNL3L	-1.5485
FMR1NB	0.0655
CD163	6.40275
SGPP2	0.30175
GIMAP2	0.32125
CD37	0.672
DPT	3.51483333333333
NBLA00301	1.47
RGS5	2.73341666666667
C9orf4	0.3045
ACTL8	-2.20383333333333
PRKAR2B	-0.388875
OPLAH	-1.1835
C20orf134	1.2575
SPACA5	-0.3755
TBL1X	0.313166666666667
TSPYL3	0.463
CHCHD3	-1.067
CRKRS	-0.719666666666667
GPR65	4.4345
DFFA	-1.0175
FUT1	1.17525
C6orf204	-0.212166666666667
TMEM51	-0.03575
ZNF580	0.1615
CMTM2	0.15525
C20orf200	-0.0425
EZH1	-0.305333333333333
FDX1L	-0.2535
MRPL32	-0.261
PCAF	-1.0788
ALOX15B	1.37
CD59	0.295916666666667
CDK9	0.56425
ERP29	-0.983833333333333
TTR	-5.67825
BCMO1	-0.1575
DDIT4	-1.4512
PTGDS	2.141
C3orf63	0.177333333333333
BST2	-1.376375
CYP1A2	-1.36166666666667
C5orf25	0.11775
STX1A	-0.975529411764706
OR2A12	-0.1075
SH3BP5L	0.4835
SERINC5	0.67425
USP6	-0.8972
MRPL3	-0.344166666666667
POMP	0.740875
INPP4B	1.29825
GMPPB	0.39125
EAPP	0.43875
AHSA1	-0.0705
ABCA11	-0.0555
SLC5A6	-0.868916666666667
HIVEP2	1.93925
SUMO2	0.1925
KIAA1822L	-1.80616666666667
C11orf67	0.399
TXK	-0.849625
PHCA	-0.78975
ICAM4	-2.3895
FPGS	0.588333333333333
SNRPA1	-1.355
KCNJ4	-0.63925
KIF6	0.4464
HIST1H2BG	0.729333333333333
SLC5A5	0.41075
ZNF354B	-0.790833333333333
IL12RB2	0.38875
C11orf76	0.853833333333333
GAL3ST2	0.0955
AIFM2	-0.0605
SYNC1	-1.085375
UBL3	0.440125
PIK3CG	-1.3685
NLN	-0.5601
BCORL1	0.3735
CD5L	-0.46225
ZNF238	-0.390833333333333
KIAA1394	-0.79825
C16orf55	-0.2197
CYP3A7	-2.18925
KRTAP3-1	-1.6115
TFDP1	0.201333333333333
MND1	-1.76575
NODAL	0.0351666666666667
GTPBP4	-0.6165
TUBGCP2	-0.56975
SLITRK5	0.2235
CIC	0.299
CD79A	0.661666666666667
SAMD14	0.674166666666667
TNPO3	-0.683
OR10G3	-0.608
OR10G8	0.2175
CCDC111	-0.4445
HOXC9	2.033
DCUN1D1	0.450583333333333
CYB5R1	1.12525
TSR2	0.3885
DAB2IP	0.2111
SLC6A5	0.3505
RAB3D	1.56425
DCUN1D4	-0.309666666666667
ERBB3	0.383333333333333
SDC1	0.89575
ATP6V1H	0.263666666666667
SYK	1.2085
ST20	-0.83625
C13orf30	1.183
WDR40A	1.24566666666667
ADMR	0.263
LOC388335	0.9965
ACSM1	2.1955
TDG	-0.137583333333333
FLJ11235	0.2605
MRPS5	-0.6565
AGPAT2	0.4195
SLC12A1	-0.272875
CYP27A1	-0.97025
THAP7	-1.02
XPO1	-0.124583333333333
ALMS1L	0.957333333333333
C1orf2	-0.031625
ZNF777	0.418833333333333
CAMK2A	-0.232166666666667
SMC1B	-0.751375
IHPK2	0.126466666666667
LEMD1	-3.5245
NKD2	0.2703
CLU	-0.0930714285714286
ARMETL1	-2.47
PABPC4	-1.7915
CXCL12	2.745
TFAP2C	0.6588
TTTY8	0.0725
ABCB10	-1.4646
ENDOD1	0.2265
IDI1	-1.1805
KCTD6	2.34816666666667
CCDC105	0.6055
ULBP2	-0.574166666666667
ZDHHC5	0.8855
WNT8A	-0.60575
COMMD10	0.35375
KLHL12	0.024125
GPR50	0.3385
NR5A2	-0.745875
OXGR1	-0.371
EHD3	0.000750000000000004
CAPRIN2	-1.232625
KLRC3	-3.476
SF3B1	-0.342785714285714
IPO7	0.63225
ALDH1A1	-1.9115
ANKRD5	0.753
TSNARE1	0.345
DDEFL1	0.20225
RNASEL	1.61633333333333
DNAH9	1.45075
HELLS	-1.8705
TNS4	-0.107
NAV1	0.5657
KIAA1409	-0.00275000000000001
C20orf26	2.5665
TUBG1	-1.352
IRX2	0.4975
CNGA4	-0.1675
MGC50559	1.0455
OR4K17	0.562166666666667
TM2D2	2.49675
FAM32A	-0.0965
TXNDC14	-0.56575
CCBL1	-1.7025
ANK1	-1.9427
PRSS23	-0.55825
PPM1L	0.2985
SPATA20	0.174
APCS	0.225
C14orf122	0.095
PSMB5	0.03825
C6orf10	0.041
SETDB2	0.495
SPNS3	-1.17675
SGMS2	-0.239166666666667
MXD3	-0.2075
MON2	-0.8236
CARTPT	0.565
HNF4A	-1.59216666666667
RABEP1	0.7908
TNFRSF10B	-1.8805
USH1G	0.365
PPAP2B	-1.315
TMEM16K	-0.0535
CTDSP1	0.357333333333333
CDK5R1	-0.00733333333333333
GABRR1	0.4375
OPN1LW	0.423
FAM98C	1.199125
DBN1	0.679625
ACAD10	-0.753416666666667
QTRTD1	-0.12425
WNK3	-0.7955
RPS19	0.183125
C1QB	2.861
OTUD5	-0.066
SLC41A2	0.6925
TMEM22	-2.09633333333333
KHSRP	-0.264833333333333
TNFRSF11A	-1.006
FBL	-1.19033333333333
IBTK	0.557166666666667
OXER1	0.2845
CBLN4	0.186
GPR172B	1.19466666666667
CFTR	-1.0615
VSX1	0.3885
CAMK1D	-0.391
LOXL3	-2.343
RTP4	1.03175
SLFNL1	-0.65925
KIAA0828	-0.06675
PAR5	1.0855
LOC723972	-1.8745
GDI2	0.4175
CEBPA	1.1653
MLF2	0.326833333333333
AFMID	-0.42175
ALOX12B	-0.2275
BPHL	-0.779875
COX5B	-0.24825
S100A10	0.1243
THOC6	0.172
NHN1	0.342
RRP12	-0.208833333333333
ARID3B	-1.29225
CD3G	-1.42183333333333
KIAA0133	-0.58275
NAT11	-1.53866666666667
PPAT	-0.439
SIRT3	0.2794
TCERG1L	-1.20075
NIPA1	-0.0204
DPP8	-0.0749
IL7R	0.3085
ZFP64	0.238583333333333
DMAP1	-0.7255
TRMT12	1.114
TLR4	1.3244
WFIKKN2	0.19325
RAB12	-0.792666666666667
DDX51	-0.733666666666667
KIAA1086	-0.44525
ZNF295	-0.230333333333333
ACVR2B	-0.595142857142857
LOC494150	-0.733125
ZNF517	0.441
DNASE1L2	-1.7795
SUFU	0.890666666666667
LOC283677	1.0305
LMO3	-0.0415
PPP2R5D	0.0758333333333333
ZNF587	0.6033
HIST4H4	-0.05525
CYP2C8	-0.46575
C1orf80	-0.100833333333333
DOCK5	-1.415
C9orf24	0.31375
OR5AR1	0.0705
C11orf24	-0.10575
UNQ1940	-0.46475
CAP2	0.8115
TIMM44	-0.59
DSEL	0.7037
ROM1	-0.15225
FBXO4	0.008375
MYLC2PL	-1.20725
MLH3	0.3163
NOX1	0.458666666666667
DPEP2	1.4715
DNAJB5	0.38025
RLTPR	0.4695
MBIP	-0.453833333333333
COPB1	0.385
SFTPA1B	0.2325
C10orf4	0.3319
PRELID1	-0.243
NOLA1	-0.182
C19orf24	0.59725
TLR9	-1.381
HLA-DMA	2.2655
HCRP1	-1.8015
GPR137	-0.155
ITGA11	1.2815
PHF13	0.848
MARK4	0.910666666666667
METTL4	-0.68775
MBD3	-0.5271
LOC134145	0.0355
FGF3	0.41125
SLC35A3	0.0905
CLEC16A	-0.34825
AMOTL1	-1.163
FLJ31438	-0.421
PAICS	-1.013
TOMM40L	-0.485333333333333
MMD	-1.01025
KLK10	-0.8323
NIT2	0.400166666666667
SERPINB10	0.88425
KLF15	-0.4861
CCDC5	0.0195
WSB2	-0.3805
ME3	0.239
CACYBP	-0.576416666666667
TCTN2	0.056
JAK1	0.979875
C2orf25	-0.9395
GPD2	0.55925
FBXL11	0.496666666666667
CDV3	0.09275
GALNT11	-0.110875
NDUFA12L	-1.2694
FLOT1	-0.0627857142857143
TOR1AIP2	0.5925
MMP25	3.84975
C1orf164	-0.4359
CHST5	0.17375
LYRM4	-0.67865
GPER	-0.71775
HIPK2	1.41658333333333
DAP	-0.0771
ZMIZ1	0.856166666666667
DDX58	2.7
DCC1	-0.75075
AKT1	0.020125
ENPP6	1.0665
ERVWE1	-0.516666666666667
CDC34	-0.46375
RNF125	-2.1165
CASC1	2.22675
SHROOM2	1.13675
RRM2B	0.318333333333333
COL6A3	1.73525
TMEFF1	-1.481
PLEKHA4	0.164
LYSMD1	1.1465
SEPT1	-0.8635
AOF1	-0.27825
GNPAT	-0.19725
WDR18	0.468
HSD17B12	-0.133
HIST1H2BM	1.16983333333333
INDOL1	-0.2148
SUDS3	0.6265
C1orf192	1.377
CYP2B6	-0.74325
TBC1D2	0.744
SLC25A12	-1.126875
ERCC6L	-0.955166666666667
MGC10814	-1.5815
POLR2C	-1.28966666666667
ZNF77	0.2815
EIF3K	-0.5321
HPX	1.90875
ANKRD27	-0.09775
MALAT1	-0.682
PLB1	0.481833333333333
HRNBP3	-0.798625
CPSF4	-0.892
OR52N2	0.177
PIP5KL1	-0.36225
GH1	0.22075
HPS5	-0.42325
SLFN5	-0.26825
POP5	-1.06233333333333
OVOS2	-1.376
C20orf108	-0.905375
MARS	-1.40225
CLRN3	1.62683333333333
ARSE	-0.697
PPIE	-0.635333333333333
PHACS	-0.464333333333333
GP5	-1.0585
IL8RB	0.556166666666667
FCRLA	-1.970625
ARRDC1	0.5603
KRTAP9-4	-0.154
ZNF613	1.4375
OR11A1	0.2495
TMEM132B	-2.175625
PGLS	0.58325
BSND	-1.92616666666667
KCNK18	0.323
FOXD4	1.15025
SV2C	-0.2665
LCN2	-0.5615
ZNF490	1.145
C3orf15	1.2432
CACNA2D4	-1.32533333333333
CBX5	-1.333
MAGEB4	0.22475
BOLA1	0.53625
PPP2R5E	0.03475
COL5A1	1.21666666666667
ASB7	-0.211
SFT2D1	0.154125
DERL1	0.5276
RABL2A	0.0988333333333333
MOAP1	-0.00899999999999999
KIAA1545	1.32666666666667
F3	0.194
PLEKHM2	-0.9165
CCDC89	0.7745
EFCAB1	4.31075
TMEM48	-1.53575
SEPHS2	-0.233
PYGM	-0.644
PRICKLE1	1.637
WNT5B	0.44125
TAS2R38	-0.135
IMP5	0.74475
KHDRBS1	0.0054
LARS2	-0.878833333333333
C3orf28	-1.015
FTCD	-2.544
C10orf68	0.874333333333333
DGAT2L3	-0.1205
PSEN1	-0.0246666666666667
MGC33657	0.24925
PLA2G4B	0.0943333333333334
CDKN2A	0.0545833333333333
DLX1	-2.3965
TSHB	0.5445
C18orf37	0.0785
MEX3C	0.617125
MAMDC2	0.38775
PDIA4	0.272333333333333
ATP5E	-0.1015
CASP2	0.0837857142857143
SERBP1	-0.469
ZNF341	0.439666666666667
TESC	-1.94625
TMEM31	0.665
OR51I2	0.9095
YTHDC1	0.812071428571429
JUN	0.680833333333333
AGMAT	-2.33333333333333
PCNXL2	-0.4965
ATAD5	-2.665
STK38	-0.458625
AZI1	-0.169375
RBP1	2.3635
C4orf26	-0.371
KIAA1026	-0.09125
TMEM101	0.7065
HSFX1	0.5505
TREX1	0.49
C18orf10	-0.2797
TRIM15	-2.2545
CA6	1.04475
CEP57	-1.571625
AR	3.20516666666667
SESN2	-0.459
KIF3C	0.236125
EPB41L5	0.91225
ARHGEF10	-1.68263636363636
POLR3D	-0.66025
INDO	-0.0658333333333333
GABRA3	-0.385
SCG5	-0.5897
E2F3	-0.2249
TIGD5	1.4295
FGD6	1.43508333333333
KLHL3	-0.3005
SCGB3A2	-0.9545
URP2	-0.302833333333333
ATP6V1B1	1.1204
CALML6	-0.646
LOC100049076	0.4755
TMF1	0.52075
LOC388503	0.25
CDH5	2.667125
RPS6KC1	0.110833333333333
DAAM1	1.7925
TNFRSF10D	-1.146
GSTT1	1.9737
INPP5A	0.06925
TRAF3IP1	0.804
SMARCE1	-0.458142857142857
VRK1	-1.2495
TTC16	1.164
AARS	-1.14066666666667
ARHGAP27	-0.539166666666667
ZAK	-0.0538571428571428
ACSM2B	-1.61925
TRAP1	-1.24616666666667
MRPL53	-0.33425
RNF44	-0.47025
NPTXR	0.16675
DPYSL3	1.36
APP	0.3777
GLS2	-0.536
MNX1	0.1805
CMTM7	0.579
OR10A7	0.3725
NYD-SP21	2.34583333333333
ORC5L	-0.575
SLC16A10	-1.61675
TMEM178	-0.0865
LOC441601	-3.677
PTGIS	0.673
KBTBD7	2.29675
C19orf41	-0.56525
CEACAM3	0.180666666666667
KRT23	-1.5525
SERHL	0.4705
PNKD	-0.2449375
UBC	0.38725
ATRN	-0.43875
HAPLN1	0.9305
RANGAP1	-0.28125
C10orf26	1.7085
KCNA7	-0.19775
SRY	-0.3785
LOC376693	-0.49575
HIST1H2BF	1.20175
CDCA8	-1.6915
MLC1	-2.2155
TNIP3	0.858
OR4D1	0.666
IFT52	-0.558166666666667
GOLT1A	0.654
UTP20	-0.386125
RP3-402G11.5	-0.22025
PRSS33	-0.93125
PMPCA	-0.78525
APOB48R	1.663
GLTP	-0.2055
MPL	0.16675
C9orf78	-0.23575
ADAM12	0.57875
CSPG4	-0.499
LOC144305	-1.061
KRTAP4-10	0.3471
PAK1	-0.65325
ADCY7	-0.8322
TAS2R43	0.2775
FRAS1	-1.43864285714286
PPP1R14A	0.510333333333333
OR2B6	-0.6865
ATP13A1	0.2035
SIDT1	2.304
C1RL	1.05716666666667
PRKRA	-0.3955
TLN1	0.3769
RP11-50D16.3	0.41675
MITF	-1.4055
GYS1	-0.162
LYG1	-1.3975
NSMCE4A	-0.00780000000000001
DNAI1	0.48925
HOXD11	-3.425
FNBP1L	1.3683
DHX35	-0.26625
LCE3E	0.808875
SLC33A1	0.44925
DCLK3	0.2895
TRIM33	-0.299
TMCC3	0.092
FBXO42	-0.376833333333333
C1orf27	-0.2213
C17orf50	0.4805
RNF14	0.99275
SLC4A8	0.131875
RAB3IP	1.4425
COX6C	3.37757142857143
PCSK1	-3.252
SLC13A1	0.42575
ARF6	1.804
KIAA1009	0.221
HOXA13	-3.634
HMGN1	-0.685625
CXADR	-1.89233333333333
MGC14436	0.0365
UTF1	1.5525
TSC22D1	1.0304
BZRAP1	0.588333333333333
PUF60	0.6405
SHC1	-0.212375
HOOK3	0.9755
LIMS2	0.569
BAHCC1	-1.602
CLCC1	0.191
ENTPD3	1.17866666666667
SMO	-1.69325
PIK3R5	0.5515
CDC14A	-0.500416666666667
KRT1	3.28875
ENOX2	0.910666666666667
FLJ22655	0.013
FPRL1	-0.383
INTS6	1.5875
ZCCHC5	0.7135
SMC3	-0.30775
C6orf123	0.857833333333333
FLJ20160	0.51775
LOC653391	1.00333333333333
GSS	-0.2975
NT5M	-0.63925
SIX5	0.5685
TAF5	-0.7415
KCNA1	-0.3634
ANLN	-1.63433333333333
MGC45491	-1.2114
SSTR2	2.9055
LYPD4	-0.1255
TH1L	-1.005
CHRNA5	-1.5505
PNMA6A	-0.708
FLJ16369	0.047
DLX2	-2.30344444444444
C6orf108	0.41525
ALDH3A2	-0.367666666666667
CLEC1B	0.327166666666667
LEPREL2	-0.0585
FOXJ1	2.1912
OR1D4	0.5245
PPIL4	0.28125
MTRR	-0.198
SLC27A3	0.7915
HTR7	-1.2845
MIB2	-0.491
BHMT	-1.80016666666667
A2ML1	0.617
MSMB	4.40375
KIAA1383	0.726125
TRUB2	0.3555
PF4	1.35083333333333
IL1F5	-0.1894
LRRC37B2	-0.872
IPO4	-0.55
FIGF	1.04775
QDPR	-0.413
ZNF598	-0.93525
BOP1	-0.15225
MAPK12	-1.4315
POLR1E	-0.958125
CEECAM1	0.126333333333333
INSRR	-0.513666666666667
SIPA1	0.48575
ULK4	0.552833333333333
BTN3A1	-0.2926
FABP5	0.3059
KBTBD3	0.6145
SORT1	-0.396
YWHAQ	-0.8711875
LRIT1	0.203
KIAA1704	0.3016
MEIS2	-2.0354
ENOSF1	-0.984333333333333
PCDH7	-0.0321428571428571
FZD9	-1.68583333333333
RPLP1	0.858
ZNF75A	0.71775
P4HA3	3.677
NKX6-1	-0.00149999999999997
CTA-216E10.6	-0.147833333333333
IFT140	0.829
DENND1A	-0.0875
ALCAM	0.9348
ABHD2	2.33313636363636
QPRT	-2.99016666666667
TRAM1	0.664785714285714
ATP1B4	0.501285714285714
NUP37	-1.6555
SAA3P	-0.3585
SLC22A6	0.52925
KIAA0265	0.390375
ZNF41	0.05275
ADAM19	0.2696
ERAF	0.042
DEFB119	0.629416666666667
DNMT3B	-3.4205
SNF1LK2	-1.45475
MGC24039	-2.04733333333333
TAS2R48	-0.951333333333333
PNLDC1	0.14025
ADAMTS16	0.757375
TMEM92	-1.60483333333333
CCT8	-0.165166666666667
POGZ	0.77925
N-PAC	0.376
GUCA1B	-1.26166666666667
ZZEF1	-0.385166666666667
OR2C3	0.43925
ZNF334	-0.811333333333333
RANBP6	0.62375
LDHB	-2.57575
BAMBI	-1.04025
RAB5B	0.529
FOXB1	1.8845
MRPS12	-0.294
MRGPRF	0.43625
CRIPT	0.074
CYP2D7P1	-0.425
RYR1	-0.42475
NDUFA2	0.552125
TRIP12	-0.081
KCNE3	1.5965
MOBKL2B	-0.5689
MIOX	0.105
ACOT7	-0.56325
FGF6	0.511
RASSF5	-1.4187
ATAD3B	-1.94216666666667
IKZF3	0.746
H3F3B	0.425285714285714
C6orf91	0.8235
SEC11C	-0.03125
TMEM14C	-0.69325
KIAA1632	-0.4835
SLC38A4	-1.43925
FGFR3	1.87341666666667
HES7	1.998
HINT3	-0.1405
ARIH1	-0.716
FLJ35880	-1.92866666666667
C1orf129	-2.718
POU6F1	-0.838375
RPL32	0.406125
BBS1	0.652
RGPD5	-0.5485
SULT1C2	-1.81025
KDELC1	-1.3375
PIP5K3	-0.740833333333333
CHI3L1	1.1241
CSDA	0.0138333333333333
VTCN1	1.99575
WDR62	-0.75175
TMEM170	-0.437
KIF2A	-1.73925
C6orf182	-1.3395
ARL6IP6	-1.799
ZCCHC9	-0.982
RARB	-0.259
ZNF320	0.369714285714286
DHX15	-0.462
PICALM	-0.332666666666667
CNOT6	0.388583333333333
HIST1H1A	-0.67825
ZNF702	0.359833333333333
OR1E2	0.2975
HLF	-1.1907
LOC442582	-2.466
KIAA0494	0.294875
TCF4	1.1161
APOBEC3B	-0.21025
FAM54B	-0.17825
MYH2	-2.857
FXN	-0.652666666666667
C12orf59	0.725
PAEP	-0.42425
SPG11	0.235125
VN1R4	-0.181
KCNJ13	-0.57775
NOC3L	-0.3915
C5orf36	-0.005
CPAMD8	1.015
MLN	-0.3213
FLJ11184	0.162
TIAM1	0.913833333333333
OR10J3	-0.1985
OR52E2	0.6935
PBX1	2.6822
UBL7	-0.2795
PXMP2	-1.36275
SYTL1	0.0496666666666667
FAM126B	-0.17525
ZNF711	-2.236875
GGA1	-0.4495
VAMP4	0.556833333333333
BCAP29	-0.4524
C20orf19	-1.34275
ZNF275	-0.11525
NEK6	0.383
SETD8	-0.3155
HEXIM1	0.804416666666667
SULT1A2	-1.26425
KLHL9	1.4805
SLC39A12	-0.26975
ARHGEF16	0.206166666666667
SCN1A	3.52866666666667
HNRPH1	-0.303
C9orf103	0.8315
ECE1	0.5945
MED18	-2.48725
TEX13B	0.284
SNN	0.43025
C6orf62	0.4315
WNT3A	0.5985
IL22RA2	0.8535
MGC21881	-0.068875
GABBR1	-0.3405
YIPF6	0.4775
PROX1	-2.3534
PPP1R1B	0.74225
LANCL2	0.0878
SCN3A	-0.824
SSRP1	-0.846333333333333
ASXL2	-0.581
RPE65	1.5
SNAI1	-0.1795
EFNA2	-0.20975
CLDN9	0.368
TP53I13	0.991625
LOC375748	0.02625
C9orf7	1.185
C14orf178	-0.4815
GC	-0.449
IER3	0.536333333333333
KCTD10	0.249625
FLJ45717	1.65125
ADC	1.24866666666667
LOC285908	-0.997833333333333
MLL3	-0.087625
KIAA1787	-0.63275
MGC31957	-1.516
MUC5B	-0.53975
ZNF193	0.362
CSRP1	0.5705
MOSPD1	-0.7245
C21orf49	-0.612
RAD1	-1.056
ANKRD34	-1.15
NFRKB	-1.051
FANCA	-3.07475
VTI1A	0.0338571428571429
PCBP3	-0.0923333333333333
BFSP2	-1.02525
ZNF354C	0.3295
FRMPD4	0.41475
IKBKG	-0.351666666666667
LOC441046	-1.4805
UNQ9438	0.195333333333333
TM4SF20	0.3345
MAGEC1	-6.29125
AMMECR1	-0.543375
GLDN	-0.58875
TTC30B	0.601
SEC13	0.1872
EGF	-1.835625
HAGH	0.37675
VSIG1	0.00316666666666665
NHLH2	0.257
NCAPD3	-1.4865
MGC16121	-1.21525
HIATL2	-0.75975
BRCC3	-0.185
LCE2D	1.2515
TMEM79	1.418
GTF3C5	-0.345
AKR1C4	-0.617333333333333
C3orf59	1.51925
RBM26	-0.1185
DUSP14	-0.274833333333333
AP4M1	0.201666666666667
RIMBP2	0.401833333333333
ABCC2	-4.22316666666667
DNAJC16	0.198666666666667
TTC12	0.482666666666667
SNX13	-0.713
C6orf168	-0.19
C1orf100	-0.78925
CSPP1	-0.524083333333333
LRRC56	1.522
OR1J2	0.204
THY1	1.1293
KIT	1.2335
TBC1D8	-0.02575
EPHA7	0.00575000000000001
SOLH	-0.0985
SVIP	0.60325
ZNF294	-0.157
HAND2	1.74416666666667
CENTB2	0.833
MARVELD3	2.75025
CREB3	1.20766666666667
KRTAP1-5	-2.93325
OR8K1	0.013
MED25	0.989166666666667
FDX1	-1.00833333333333
FAM19A1	0.0556666666666667
IL13RA1	1.0615
ZNF627	1.2935
NHP2L1	0.034
EIF2B2	-1.35625
ZNF593	0.1515
WIPI2	0.29475
RANBP1	-0.88075
TAS2R7	-0.268
LOC283514	-0.3615
CSNK2B	-0.1045
CFHR1	0.198
DKFZP434O047	-0.4805
WBP11	-0.493
TEX2	0.482
GALNT2	-1.03633333333333
FLJ33360	0.49575
WNT9A	-0.29125
IL29	-0.23475
STK3	0.982333333333333
REPS2	3.245375
FAM78A	-1.0175
