Hybridization REF	TCGA-BH-A0DS-01A-11R-A056-07
SLC34A2	2.11233333333333
LOC284402	0.4745
NPTN	0.963416666666667
UPP1	-2.50141666666667
SLC6A9	0.319
OR7G3	0.134
CISD1	-1.1435
ZNF545	-0.5025
SYT14	-1.1365
NT5C3L	-0.745333333333333
ZNHIT3	-0.4445
SNRPD3	-0.05975
KIAA0701	0.476375
UNC93B1	-0.0458333333333333
GMNN	-1.635875
SPCS2	0.302166666666667
LOC388524	-0.3455
NAPRT1	0.11925
PNLIPRP1	0.506333333333333
OR6V1	0.4395
PRKAB1	0.44425
EYA4	-4.0275
KIF20A	-2.029
ALG10	1.484
ITPKC	1.368
LMX1B	2.1455
RPUSD4	-0.658
C7orf34	1.13483333333333
DLGAP2	0.5095
PFN1	-0.586
MICALL2	-0.82825
ZNF654	0.096
SS18L1	-1.173125
SLC16A8	0.93875
MKI67IP	-0.802
ITGB3	-1.248875
TCEA3	2.34133333333333
CEP152	-2.0333125
CLIP1	1.54525
ZNF75	0.9704375
ATP5C1	-0.902833333333333
NUDT5	-1.31
PSCDBP	1.6605
UBP1	-0.464
RBM27	0.53975
C13orf15	3.05525
ZNF282	0.223833333333333
ZNF222	1.062
COL10A1	6.04575
PRDM15	-0.25725
TTTY5	0.23
FAM9C	-0.3468
C20orf67	0.052
GNG13	1.1725
F12	-0.09775
C1orf41	-1.55925
CPXCR1	-0.0495
GSK3A	0.399875
SUPT6H	-0.0345
PI16	2.94283333333333
ELL2	-0.45225
C9orf167	-1.5265
PVRL3	-2.0635
FLJ38596	0.60725
ADAM20	0.45375
GPR89A	1.259
GPR87	-1.196
ZNF30	0.88025
SMR3B	1.91875
ZNF770	0.042
TRPC4AP	-0.530666666666667
DKFZP686E2158	0.721166666666667
C2orf28	-0.104333333333333
FREM1	0.804833333333333
LAMA4	0.392833333333333
ADPRHL2	-0.0365
EIF4G2	0.323
GUCA1A	-0.7695
CTNNA2	-0.26975
NUDT15	-0.210166666666667
CEPT1	0.054
ZNFX1	0.7283
CCDC92	0.91525
TDRD1	-1.328
KCNK5	-1.917
ETNK1	0.601833333333333
LTA	0.313
TTPA	0.0978333333333333
B3GALNT2	0.10675
SC65	-1.18166666666667
PEX5L	-1.40885714285714
EPS15L1	0.03
MGEA5	0.295625
HIST1H3A	0.91025
ING1	0.132875
BCAT1	-4.284875
ORC6L	-2.45581818181818
KLK11	-3.8915
C19orf28	-1.575125
DNER	-4.9565
MED22	-0.762285714285714
ETV6	1.5945
CHAC2	-2.41225
CD300E	-0.0905
CEBPB	0.21075
ZNF398	0.0175
LRCH3	-0.0745
HMGA1	-2.18683333333333
CAPN7	0.2055
MGC5566	-3.75075
CCL3	2.954875
NANOS1	0.223125
ZFYVE19	-0.03175
APITD1	-1.04533333333333
PARD3	0.301625
IRAK4	0.495
SERPINI2	0.053
CEP170L	-0.79775
TTC9	3.1605
MYOM3	-1.18725
MLPH	2.14175
LOC222699	-0.24
NRG1	-1.18625
TBC1D9	3.27890909090909
TTK	-1.94983333333333
ZNF557	0.9232
DDX41	0.138666666666667
FANK1	2.0975
UBE2D2	-0.301625
PSMB10	0.766375
MYH7B	0.252
GABARAPL2	-0.133125
MARVELD2	2.387
DGCR2	0.722166666666667
UNC45A	-0.316166666666667
C6orf72	0.262
ZNF683	5.05475
GIT2	0.366
CASK	0.314
C14orf161	4.93833333333333
LRRC44	-0.963
TIFA	0.484
UTP11L	-0.76375
C6orf65	-1.441
FDPS	0.55325
DUSP9	-2.4465
SLC17A8	0.5936
OR51G1	0.181166666666667
NANS	1.231
OLFML1	2.1195
ATP10B	-1.060375
NPAS3	-0.4155
PRKCA	-2.6499
GGA2	0.3923125
LCE4A	0.551
SPANXN3	1.114
CCDC115	0.90125
SDCCAG3	-1.106
GLIPR1L1	0.61875
TTC1	0.305
C17orf76	0.67275
MAD2L2	-2.0175
HIPK1	-0.1729
LRRC3B	1.852
CLN3	0.665181818181818
C17orf47	1.04
FMN2	-2.595
TUBB1	-1.998625
WAPAL	0.0555
C3orf21	-0.91775
SCN5A	-0.6259
SMYD1	1.21475
BEX5	1.99175
ZNF192	0.8365
SEC22A	0.325333333333333
GRIA2	5.14321428571429
KIAA0825	-1.34375
NUSAP1	-2.10372727272727
LANCL1	-0.658625
C15orf40	-0.4678
ZNF645	0.327857142857143
GPR61	-0.3175
NLRP14	-0.9895
SNX21	0.5506
C1QTNF8	-0.102
C17orf46	0.6155
IFNA8	0.53
SPRR1B	-2.61466666666667
FLRT1	-0.789
SNX17	-0.519833333333333
ASB2	0.250166666666667
HBG1	-5.616
RPRML	-1.8115
JOSD2	0.1815
PLSCR3	0.13775
SPOCD1	-2.098
RAB39	-0.7615
GHRH	-0.500833333333333
ITIH5L	1.651
C17orf37	0.6525
SMCR8	0.15775
DPY19L2P3	1.23816666666667
IL11RA	0.774
GDF3	-3.59883333333333
RPS6KB1	-1.387
DNAJC19	0.8921
TOP1	0.059
CRCT1	-0.0475
MPST	-0.111125
DPM2	0.359125
FAM38B	-2.303
SLC18A1	-2.57533333333333
FARP1	0.177833333333333
PAX7	0.5005
TUBD1	-1.71175
GNL3	0.07275
BTG2	2.1932
NDUFS6	-0.20275
C1orf79	-2.11875
ERAL1	-0.3895
ECHS1	0.13825
VPS4A	-0.407333333333333
CYP11A1	-1.074125
ABCC6	0.48
PBX4	-1.571
MOSC1	0.901375
NCF4	0.47
HYMAI	0.221
NAGPA	0.7685
OTOP2	0.1125
ACOT12	-0.76475
MTHFD2L	-1.19525
LOC441376	1.92775
C19orf34	0.06
RAB1B	-0.23925
ALDOAP2	-0.4075
NTRK1	-1.49283333333333
ARTS-1	-0.2092
SLC6A11	0.0475
NAP1L2	0.27675
CNGB1	-0.280166666666667
EPB41L4B	1.00241666666667
FAM134B	3.46425
HS3ST3A1	-1.1715
CPXM2	5.647
SIRPB2	0.7625
CHORDC1	-1.38516666666667
TRIB3	-0.608833333333333
SLC2A5	0.6665
C2orf49	-0.9325
DDX5	-0.3845
OR5L1	1.5315
ANAPC4	-0.526333333333333
ZSWIM1	1.176
LOC93622	0.342625
KCNK3	-0.32
RP11-35N6.1	-1.426875
ZFP161	-0.0296666666666666
AQP9	1.53133333333333
SLC15A2	1.01833333333333
MREG	-0.286166666666667
OR9I1	-0.09
PDLIM2	0.709375
ADAM7	0.584
GSTCD	0.247833333333333
WDR21A	0.924625
SLC12A8	1.82483333333333
TMEM174	-0.1955
IGSF3	0.965
LRRN1	-0.706
LOC402117	-0.562
SRPK1	-1.1775
LY6K	0.5693125
NFIA	2.7275
PTCD3	-0.784
LEP	3.7035
PCDH21	-0.502
MAPKAPK2	0.713571428571429
NMNAT1	-0.914666666666667
LHFPL2	-0.227375
C9orf43	0.2245
DIP2A	-0.697666666666667
ACTR8	0.300125
CCDC34	-1.46825
PTPN22	-0.922125
ITGA3	-1.172125
FAM129C	0.88575
RABGGTA	0.421333333333333
UNC45B	1.699
KIAA1033	0.167375
ZNF510	0.697833333333333
CYP2D6	-1.37716666666667
SLC26A10	-1.6735
STX8	0.13025
LUZP1	-0.048625
WDR89	0.0548333333333333
EIF4G3	-0.4718
C5AR1	0.871125
ZNF623	0.5815
A2M	1.666
TGM7	0.6345
GRPEL1	-0.288
LMNB2	-1.4831
ROCK2	-0.942
SNX16	0.541375
CCDC66	0.38
ANXA3	1.0945
KIAA1609	-0.288875
EED	-1.1405
RNF32	0.434833333333333
HES1	1.9544
CLC	-0.151666666666667
ISL1	0.710333333333333
KIAA0528	0.430625
MANEA	0.396875
C1orf61	-2.122
hCG_2001000	0.013
RAPGEF6	0.4051
KIAA0020	0.0155
NEIL1	1.06675
C16orf45	0.164375
RBM10	-0.00366666666666667
C10orf125	-1.7065
MRS2L	-0.44875
DNAH17	-0.93175
C19orf10	-0.08125
C1orf160	0.17475
SLFN12	0.17175
EXOC3	-0.292833333333333
HIST3H3	0.165
NCOR2	0.3135
TNFRSF9	0.278
MFSD8	0.65825
ALX1	-2.49133333333333
NOL1	-1.11575
PODN	3.52025
TIAL1	-1.37975
HIST1H1E	0.81675
NPY6R	0.64675
TM4SF4	2.64525
CORO2A	1.91
ETNK2	0.994666666666667
APOE	0.1848
ANGPT4	-0.9805
HDGF2	-0.2335
G30	-3.738
ST8SIA4	-0.03125
F2RL1	0.537375
FAM19A4	-3.721
CCAR1	-0.87975
B3GNT7	0.17025
OPHN1	-0.2171
DSCR6	-0.2975
C21orf13	0.388666666666667
GAS2L1	0.323333333333333
RFX3	-1.19816666666667
COPS4	-0.489875
BCHE	-4.07266666666667
BCL2	1.7945
HBZ	-2.9325
ARL13B	-0.0285
MAPBPIP	1.315375
MYO15B	-0.1715
SPZ1	-1.994
KIAA1324	3.72355555555556
PLCL2	-0.27375
C4orf29	-0.65175
WDFY2	-0.1975
ZNF284	-0.2475
NAALADL1	0.483
DUSP5	0.914833333333333
PXDN	-0.113125
SLMO1	-1.83
TNXB	0.8956
BIRC7	-1.7055
A4GALT	0.5075
TIMM22	0.0545
FAM110C	1.45425
TOMM34	-1.25675
ABHD9	0.1405
ADAM32	-0.916
CRHBP	1.379
AQP2	0.22275
LOC130355	1.129
ZNF187	0.4885
ZNF816A	1.2515
F7	1.9985
CNOT1	-0.4625
SLC13A4	2.74325
ZBTB11	-0.164
B3GALT5	2.246
EXOC2	1.3335
IRS1	0.0749
TMEM1	0.142
MRPL34	-0.116166666666667
SAMM50	-0.4995
CDC42EP3	-0.047625
HSF2	-1.0407
MFN2	0.31775
TSPAN7	-0.192166666666667
NUCB1	1.01325
RHOH	-0.3735
ARL16	-1.308
TACR1	0.19875
SFRS5	-0.109
SNX25	0.187625
RHBDF1	1.49983333333333
PCDH18	2.76733333333333
HMG1L1	-0.40475
MYO5C	1.386125
MAPK10	1.841
LDHAL6A	-0.4185
NUDT12	1.38866666666667
NCAM1	-0.278714285714286
GLIS2	0.1795
GGTL4	2.38
DAPP1	0.463
ATF7	1.598625
KIAA0748	-0.238
NFIL3	-1.3325
TM6SF1	0.2203
SEZ6	0.09
NANOS3	0.109666666666667
DNAJA3	0.778166666666667
CLDN6	-4.3075
CIITA	3.0072
EPHA4	-0.81075
FANCC	0.35975
CMTM3	-0.333
PSG3	-1.85925
MRPL15	-0.30075
C21orf59	0.14175
PLCXD2	-0.43025
C2orf34	-0.311625
UBE2L6	0.37575
MED14	-0.287166666666667
HP1BP3	-0.8806
C6orf208	-0.256
TPBG	0.966
OSR2	-0.483125
XPC	0.0326666666666667
KLHL7	-1.21916666666667
CCR3	0.231666666666667
AGTPBP1	-1.21016666666667
PCSK6	-1.34413333333333
STAT5A	-1.2003
FAM18B	0.58225
LONRF2	-2.718
PTPN2	-0.920375
SF3A3	-0.962166666666667
EFCBP2	-0.4295
HCFC1	-0.201
AHNAK	0.4972
ACTR5	0.02025
KIF14	-3.10928571428571
TENC1	1.7355
HEATR5B	0.8275
YIPF2	0.638666666666667
MYEOV2	0.543333333333333
DUSP18	0.63175
KIAA1012	0.1745
AHR	-0.348333333333333
C17orf53	-1.17333333333333
PTPRH	-1.70175
ATP6V1C1	0.4526
TAS2R3	0.754
LOC440356	-1.50475
COQ10B	0.71875
PSMF1	0.399416666666667
SORBS2	3.0035
NFE2L2	-0.4135
TMCO7	-0.70175
SH3PXD2A	-0.1576
SH2D2A	-1.28125
SPINK5	-1.58225
MRPS24	-0.4025
OPA3	0.228125
TRAF7	-0.545833333333333
C4orf35	0.403833333333333
MT1G	-1.264125
MGC39545	0.521
HS1BP3	0.0146
OR2B2	-0.0835
CHRM4	-0.0915
SFRP2	3.07375
RIC3	0.8345
ART1	-0.0475
C6orf1	0.824125
DUS4L	-0.4945
C10orf104	0.3365
TNFAIP6	1.74825
RTEL1	-1.4035
CCT4	-0.8192
ZNF709	0.34175
CHMP6	0.197333333333333
UPP2	0.3405
CYP19A1	-2.56975
CD151	-0.413166666666667
NDUFA13	0.455166666666667
ARFRP1	-0.807666666666667
FAM26B	1.5975
CRYBA1	-1.6145
MRPL41	1.275
NPFFR2	-1.5645
HRH2	0.0195
SCAMP3	0.3365
MTMR6	0.0804
MTG1	-1.21
UBTD1	0.84575
CRABP1	-2.142
FLJ33790	0.3492
KIAA1908	0.191833333333333
GPR158	-2.01725
PACSIN3	-0.0561666666666667
OMD	3.97716666666667
CATSPER1	-1.11366666666667
HOXB8	-1.2325
FBXO46	1.565
OAS1	1.2805
SVIL	0.16075
PHB2	-0.37775
ADCY3	-0.888
NDRG2	2.04583333333333
ERMAP	0.3368
APBA2	-2.00916666666667
IGSF9	2.74525
WNT6	0.1135
MYCBPAP	0.052
ATP2B2	-0.598333333333333
CPVL	0.2129
TRAM2	-0.960333333333333
NOP5/NOP58	-1.00625
ZNRF4	0.22375
TLK1	-0.5955
MTMR12	1.20207142857143
ZNF384	0.194833333333333
FAM9B	-4.085
RPN1	0.6787
PMVK	0.8615
EIF3D	-0.2534
SIX2	-0.889
HPS1	0.327357142857143
RNF7	0.548
PSKH2	0.151
KCTD13	-0.00966666666666667
CSMD3	-0.6574
FBF1	-0.229
IL8	-6.175125
SERPINB13	0.3245
FBXL20	0.0765
BLR1	0.30175
SH2B1	0.2565
RFNG	-0.609125
RAB20	0.700333333333333
RBM7	-0.578
POLR1A	-0.7445
TMPRSS4	-3.3555
TAF9	-0.687875
TERF2	-0.338833333333333
TNFRSF1A	0.688333333333333
ACADVL	-0.674333333333333
GTF2H5	-0.0625
EDG8	0.4065
C9orf140	-1.124625
UST6	-0.01575
ZBTB8OS	-0.80775
ZNF710	1.54
GPR174	-1.5385
ATP6V0A2	-0.08125
KIAA0319L	0.450833333333333
XKRX	-1.801
DOPEY2	1.9568
SDHD	-0.0973333333333334
SUMF1	2.521
OSM	2.19175
OPN3	-0.91175
DAGLB	0.0981666666666667
PPFIBP1	0.464
TRIM63	-0.549
C10orf53	-0.329
LYPD3	2.52116666666667
BCL7A	0.13075
AGER	-1.29416666666667
TCF19	-0.68025
SAT2	-0.19525
PFTK1	0.682333333333333
GABRE	-1.5
C15orf38	1.4049
FIS1	0.1395
KCNV2	0.03825
CLPS	0.28275
PPCDC	-0.507625
FOXN2	-0.0533333333333333
NT5E	-3.3577
CD83	-0.0565
IL18	-0.511625
VPS16	0.872
IGFBP2	-0.492833333333333
NOTCH2	0.00775
SIGLEC1	2.575875
CD93	5.934
SULF2	-1.09125
CEP164	-0.59525
P53AIP1	0.829833333333333
TOR2A	0.169166666666667
ZNF136	1.19075
MGP	3.2493
CCDC144A	0.896333333333333
TRPC1	-0.625333333333333
SMS	-1.015
MAPK7	-0.400666666666667
RRAGC	0.31125
PARD6A	-0.411833333333333
NUB1	0.682166666666667
SYNGR4	0.968
OR11H12	0.2945
WIF1	3.43871428571429
GCH1	0.1275
OR11H4	-0.188
SLC44A5	2.1125
GPRIN2	2.638
LOC401431	0.87225
CPA4	-2.6872
MELK	-1.69166666666667
IL15RA	0.49875
CUL3	0.4715
HMBOX1	1.69475
PODXL	-1.07175
CCT6B	0.794833333333333
COMTD1	-0.8195
MUC20	0.0545
GPX2	-2.23825
ITK	-0.4615
FBXL5	1.49575
C13orf27	-1.49125
DEFA5	-1.633
TRHDE	0.008
MTP18	-1.8055
UQCRQ	2.2621
ITGB2	1.42408333333333
CSRP2BP	0.0715
TAS2R44	0.097
PHPT1	0.52625
FAM44C	-0.1165
ERH	0.34975
MPHOSPH1	-1.67983333333333
MORC1	-0.2885
PARVB	-1.58325
LAMA1	-2.39483333333333
PGBD3	0.13175
GIMAP6	4.558
AREG	-1.1795
LIPT1	-0.0025
MGC99813	-1.24875
C1orf201	-0.0808333333333333
GRIN2A	-1.6169
MAN2C1	-0.9905
NSUN5	-0.41375
SF3B5	0.17775
MYC	-1.729125
NRXN1	1.17433333333333
ZNF18	0.31775
SPDYA	-1.541
SLC37A1	1.7705
DECR2	0.55175
ANKRD38	0.749
SPTLC3	-0.451583333333333
SUPT16H	0.05575
DTWD2	1.10325
ULBP1	-1.7505
ZADH1	0.459166666666667
OIP5	-2.37875
IL10RB	0.217166666666667
OTUB2	0.348375
VWA3A	-0.117666666666667
SPIC	0.709333333333333
OR6C4	-0.02
PSCD4	1.0635
DPY19L2P2	-2.154
TRAPPC6A	0.8285
C21orf2	-0.403
CEMP1	0.7375
LIN7B	0.656
E2F7	-2.54733333333333
VCP	-0.032375
LAMA3	2.29475
BGN	1.93625
GPR160	2.28716666666667
COCH	-4.25666666666667
GPR81	2.7065
APOBEC3F	-1.506
tcag7.1017	-0.5025
C1orf32	0.5145
SCGB1D2	7.29625
FLJ43987	-1.462
C6orf170	-0.24875
KLK9	0.201
GPD1L	1.393625
VPS37B	0.88475
ATG3	-0.0205
ADAMTS17	0.289
KLHDC2	0.984166666666667
NDUFV2	0.08025
BLK	-1.32725
MATN4	-1.936
GPM6A	2.02185714285714
GBP4	3.42116666666667
TMEM162	0.162333333333333
PKP2	-0.359
HRASLS	-1.00433333333333
MMP1	-5.85475
SFXN3	-0.6823
FSD1	-2.51766666666667
ST6GALNAC3	-0.929166666666667
CA12	2.6214
NCOA6	0.47375
C19orf58	-0.2225
PPP4R1	-0.421
MAN1A2	0.805
IKBKAP	-0.415
UPF1	0.7155
KIAA1219	0.793
WNT16	0.1898
SNW1	0.349625
IL18RAP	3.17575
RPP30	-0.539625
CDC40	-0.265428571428571
SETD3	0.508
SLAMF6	1.02375
ELK4	-0.394
TRIM47	0.0401666666666667
ACOX3	2.6445
TRIM6	-0.41275
KIAA0372	-0.377833333333333
TP53AP1	1.177875
SMURF2	-1.07625
ADAD1	-0.14175
EBP	0.1618
KRTAP13-2	0.3095
FLJ36874	-1.08833333333333
TOR1A	0.216
P2RY4	0.989
GPBP1	0.6745
TRPV1	-0.123625
ADAMTS12	0.492333333333333
PES1	-0.8506
ATG4A	0.952333333333333
MAGEA10	-5.0805
WFS1	0.8395
CC2D1B	-0.618833333333333
PABPN1	-0.102875
SLC25A30	-0.15375
SLCO1C1	0.594
SLC22A5	1.72375
KIF23	-2.525
SYN2	0.336333333333333
ASPN	8.481
CENTG2	-0.000749999999999998
QSOX2	-0.9561
FLJ10815	-0.067
STK24	-0.324
SPEG	0.0182
STK10	0.234333333333333
DACT2	0.727
AAAS	-0.42325
SSX3	-2.4905
ABCD3	0.1115
C4orf12	0.23575
PARVG	0.724
FIG4	1.36025
C9orf46	1.07075
TMCO6	-0.5985
IGHMBP2	-0.21325
DUS2L	-0.719166666666667
FAM3C	-0.1046875
TMEM16D	-2.424125
DCTN4	0.83625
KCNH3	0.20375
EIF2AK2	-0.20375
AP1S3	-0.960875
CST4	2.5035
PAM	-0.143
NUTF2	-0.578
CITED2	1.7601
SLC39A4	-0.609
C2orf52	-0.8715
GRM3	-0.89475
C12orf49	1.615375
CCDC49	0.0911
GRAMD1B	-1.665625
FNDC4	0.466
SIAH2	0.759125
GDPD4	0.066
C21orf87	0.21575
ATP5A1	-0.259666666666667
C16orf63	-0.115625
LOC388135	-0.606166666666667
ATP5J2	-0.079875
MMP3	0.1085
EMID2	-0.32025
CRHR1	0.273
WDR70	0.0045
C13orf31	1.5865
ZFAND1	0.048
CCL18	4.26816666666667
C3orf49	-0.583
RINT1	-0.697
KIAA0408	-1.571
F13A1	5.5166
SLC10A1	0.212166666666667
OGN	3.1705
GIPC2	-0.5145
XPO6	-0.294166666666667
LCE1A	0.5205
FMR1	-0.0897
LOC374920	0.336
DUSP3	0.036125
ANKMY1	0.236
C7orf50	-0.0195
BBS9	-0.0653
UNC119B	-0.85575
C9orf72	0.07775
MGC35440	-0.22
ENTPD6	0.4395
PPP1R2P9	0.84625
ERCC4	1.1355
FAHD2B	0.0355
HMHA1	0.4565
HACL1	-0.36625
RAD23A	-0.506666666666667
FAM83B	-2.6415
PPP5C	-0.988166666666667
RNASEH2C	-0.66025
C9orf153	-1.5565
SCAMP4	0.821375
GHITM	0.6267
NDUFB7	0.489375
ADCYAP1	3.54066666666667
SP110	1.53083333333333
MAP3K7IP2	0.507
DHH	-0.1
AGRN	-0.0237142857142857
WDR33	-0.031
CEP290	-0.7485
PRPS1L1	-1.56933333333333
KLRA1	-0.463
GPR97	0.118
CHD7	-1.71175
TLR10	1.427
SLC30A8	0.1495
HIC1	1.92116666666667
IAPP	-0.5625
RXFP4	0.06575
GP1BB	0.87325
SHQ1	0.22
NKX2-3	0.320333333333333
API5	-0.38925
FTHP1	-0.128
MOV10L1	0.528166666666667
TRIM6-TRIM34	1.86766666666667
ADHFE1	2.40725
FAM117A	-0.22075
DDI1	0.438
CDON	0.277333333333333
TRIM73	-1.53
IGKC	5.5805
MMP14	-1.37733333333333
DYNC1LI1	0.144375
C11orf66	-0.12625
TRBV3-1	-1.27275
FASTKD5	0.8605
BIVM	-1.634
LHX4	1.72
CXCL2	-0.5552
RAB2B	-0.1895
IZUMO1	-1.0865
MAP3K15	-1.9705
FAM19A2	0.0238333333333333
ZC3H8	-1.02
ZMAT1	2.10025
SPINK5L3	-3.14125
SLC10A6	1.607
APPL2	0.381625
CARD10	-0.368333333333333
LOC402176	-0.955
EEF1D	0.3667
RAB6A	0.6424
C12orf5	-0.074
PAPOLG	0.47425
MSRB2	0.837
BCR	0.361444444444444
PUS3	-0.3405
TIAM2	-0.606
ZNF317	0.532166666666667
CHD2	-0.043
FZD5	-1.71959090909091
NUDT8	0.885
ZNF763	0.217
PRC1	-1.77188888888889
ABCB9	1.9745
SPATA3	0.231
TRAK2	0.96575
STAB1	3.286
LRRTM2	-0.209833333333333
psiTPTE22	0.949
DBI	2.541
SERPINA11	-2.423
NAT5	0.62
C20orf58	-2.202
RPS6KA4	-0.543333333333333
FLJ90650	0.6815
TGFBRAP1	-0.24775
CHRDL2	-0.38075
FAHD2A	-0.348
CNTN1	1.04
BBS4	-0.5849
TMEM181	0.221
MINPP1	-2.0295
MPHOSPH6	1.43766666666667
HOXC10	2.1561
ITPKB	0.866625
CLPTM1L	0.2355
MEOX2	1.99333333333333
ATP6V0C	1.396875
PRPF8	-0.558833333333333
TMC5	4.76025
FKBP3	-0.17675
PLEKHB2	-0.4505
OR4D6	-0.097
ZNF544	-0.2682
D2HGDH	-0.126
RPL18A	-0.3281
HEL308	-0.24325
MPP6	-2.7695
TCERG1	-1.03975
KRT16	-1.05333333333333
KLF17	-1.06325
KLF5	-0.0987500000000001
CDR1	2.971625
VCX3A	-2.837
FBLN2	2.37175
C14orf104	-0.2205
HBE1	-4.9618
OR4S2	0.7785
C1orf108	-1.1665
ROBO4	4.30233333333333
CPEB4	1.013375
C11orf80	-0.5315
BCKDHA	1.15316666666667
MYOC	2.10525
GIF	0.4585
CKMT1A	1.9035
RPL3	-0.1508
THBS1	2.265375
APOO	-0.95075
ARMCX1	1.59425
HSZFP36	1.52975
SNAPC5	-0.183
EIF4ENIF1	0.79975
ZNF433	0.6025
TNFRSF21	0.00524999999999999
TMPRSS7	0.97
SPATA18	0.9423
HPDL	-2.9655
MKL2	1.8743
TBX3	1.22930769230769
C21orf93	0.142
DAXX	0.69875
ELMO1	0.33075
RGS13	3.06916666666667
TAF11	-0.26575
UNC13A	-2.97525
LOC653314	-0.4682
ORC3L	-0.985
IMAA	-1.961
TARBP2	-0.43675
CABIN1	-0.3795
TRIOBP	0.472375
HIST1H2AC	1.038875
RGS22	0.0338333333333333
NCOA1	1.01833333333333
IL25	1.224
SNCG	1.074
GPR6	1.3185
AMDHD1	-1.34483333333333
CHEK2	-1.166
C6orf142	-0.18175
DRD4	0.51825
C14orf68	-1.55325
GDF11	-2.82275
SEMG2	1.001
CD247	-0.14625
CDAN1	-0.17375
RBMX2	0.1855
TGS1	-0.2915
OIT3	1.677
SYF2	0.4795
MCM4	-0.838625
PKHD1L1	1.900375
CEP192	-0.8635
IFT88	-0.059
RPL9	-0.072
RAB32	-0.799375
DDX43	-2.12
P2RX2	0.211166666666667
OR5D18	1.3075
UBE1	-0.152
SLC24A1	0.068875
ARHGAP5	-1.01375
CETP	0.10625
KIAA1731	-0.638166666666667
SLC9A4	0.411
PTPN6	1.14875
BAHD1	0.45075
GRIK3	0.3385
CACNB2	-1.022
PDE10A	-1.16975
DGCR14	-0.01
PCDHB9	0.282333333333333
RHOQ	0.471
MAP3K4	-0.089
KTI12	-0.291
RPL23AP13	-0.653
GNG11	-0.03075
CLCN3	1.195
GPAM	0.579875
VSTM2A	0.9175
SLAMF7	3.57033333333333
INTS2	-1.395
PPP2CA	0.5926
LRP12	-0.866533333333333
SEC14L2	2.55988888888889
DKFZP586H2123	4.27
MC3R	-0.1385
CIRH1A	-1.7655
HIST1H2AB	0.315833333333333
POLH	-0.28975
MGC16703	-2.24083333333333
SNAPC2	0.4795
FILIP1L	1.273
RASGRP4	0.701
LRRC1	2.285
GAS1	0.81525
PRAC	-0.905
DGKA	0.454166666666667
NT5C3	-1.05275
PEG3	-3.188
NADK	-0.939
PRR17	-0.83725
LOC374569	0.2155
SGSH	0.373166666666667
NLRP8	2.4785
GALT	0.2906
MCF2	-1.373
ZNF263	1.605
TACSTD1	1.2755
TYR	-7.0441
ATP6AP2	0.76025
RNUXA	0.57275
ABHD10	-0.5789
GDPD2	-1.1395
SLC35C1	-0.4695
UBE2A	0.4075
HERC5	-1.30083333333333
FAM112B	-5.254
FBXL16	2.71925
DKFZP434A0131	-0.5695
ELA3A	-3.1945
RBM41	-0.169
HAO2	1.59975
RNH1	0.12225
SHANK2	0.517666666666667
OSBP2	-1.596875
DAK	-0.7005
C3orf58	0.931333333333333
TCL1B	0.035
KBTBD2	-0.3785
SUGT1L1	0.068
UBE2E2	0.0065
MYL9	2.62575
CDC23	-0.0513333333333333
PBXIP1	1.9581
CXorf40B	1.293
NBL1	0.347
RTBDN	0.271
RAB11FIP5	0.319625
TTTY13	-0.631
SCOTIN	-0.101333333333333
SOHLH1	-0.878
CDKN1A	-0.547571428571428
NCK1	-0.08075
ZNF550	1.13975
SAPS3	-0.12725
SPIN3	0.2715
MAGEE2	0.33175
MIS12	-0.737666666666667
OR8H2	-0.131
KIAA0774	-1.9185
UNC5D	-3.285
CUL7	-0.550166666666667
LIPC	-3.54833333333333
DIO1	-0.94075
C20orf11	0.2353
CTRL	-1.12725
HS3ST2	1.38675
PAK4	1.10233333333333
CCRL1	2.63775
RNF10	1.021625
ZNF567	0.6745
ZNF660	-0.804
TCEAL3	2.3545
MAGOH	-0.00316666666666667
CENPB	-0.250666666666667
C19orf7	1.026125
LOC388965	0.0935
ZCCHC13	0.168
JMJD1A	-1.0283
HIST1H4H	1.073
TBRG1	-0.5485
GPC3	-3.426125
TAF1C	-0.65875
EBNA1BP2	-0.981
CIAPIN1	-0.651
PDGFRA	0.115777777777778
CSTB	-1.52775
CENPI	-1.31183333333333
GTF2E2	-0.269666666666667
RPP21	-0.23225
CCNF	0.501
KCNQ3	0.1035
FAM79A	1.15325
SLC22A12	0.368
NOVA1	-0.649333333333333
FZD3	-0.3394
AKAP8	-0.04925
SOCS5	-0.022625
CFDP1	-0.72725
DLG5	0.355
PGM5	1.54916666666667
C1orf144	-0.05975
HDAC10	-1.4885
RND2	-1.7065
C20orf199	-1.55375
RNMT	-0.84625
SLURP1	-0.284375
ASTN1	-0.0645
SH3BGR	1.22
MYCL1	-0.366125
ZHX1	-0.065
CENPK	-1.69525
FOSB	2.5186
LOC643406	0.0215
C2orf59	-1.4625
TMEM135	-0.10475
SLC27A2	1.11725
KRT33A	0.723
OVOL1	2.159875
PAMCI	-1.552
S100A7	-2.28
ZNF789	-1.31
HARS2	0.57075
RPL23A	-1.435
TCF23	0.456
UPF3B	-1.158125
C17orf78	0.1755
HLA-DOB	1.10733333333333
C14orf142	0.609666666666667
TEKT5	1.62816666666667
DMWD	0.235
POLD1	-1.52816666666667
GSCL	-0.569
CALD1	0.5325
SCRT1	0.236333333333333
AIG1	0.79075
